id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
31227,book,cieslinski:2017,,,2017,,The Epistemic Lightness of Truth: Deflationism and Its Logic,The Epistemic Lightness of Truth: Deflationism and Its Logic,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/9781108178600,,english,false,,,cieslinski,,,1:truth;2:deflationism_about_truth
31228,article,cieslinski:2018,,,2018,,Minimalism and the Generalisation Problem: On Horwich's Second Solution,Minimalism and the Generalisation Problem: On Horwich's Second Solution,,,,synthese,195,3,1077--1101,1077,,,,,,,,,,,,,,,,,10.1007/s11229-016-1227-5,,english,false,,,cieslinski,,,
31229,incollection,cifoletti:1996,,,1996,,The Creation of the History of Algebra in the Sixteenth Century,The Creation of the History of Algebra in the Sixteenth Century,,,,,,,123--144,123,,,,,,,,,,,,,,,,,,,english,false,,,cifoletti,,,1:mathematics;2:history_of_mathematics
31230,incollection,cifoletti:1997,,,1997,,Descartes et la tradition alg{\'e}brique (XVe-XVIe si{\`e}cles),Descartes et la tradition algébrique (XVe-XVIe siècles),,,,,,,47--56,47,,,,,,,,,,,,,,,,,,,french,false,,,cifoletti,,,1:mathematics;2:history_of_mathematics
31231,incollection,cifoletti:2005,,,2005,,"The Algebric Art of Discourse Algebraic \emph{Dispositio}, Invention and Imitation in Sixteenth-Century France","The Algebric Art of Discourse Algebraic Dispositio, Invention and Imitation in Sixteenth-Century France",,,,,,,123--136,123,,,,,,,,,,,,,,,,,,,english,false,,,cifoletti,,,1:history_of_philosophy
31232,article,cihangir:2013,,,2013,,Gender Specific Honor Codes and Cultural Change,Gender Specific Honor Codes and Cultural Change,,,,group-processes-intergroup-relations,16,3,319--333,319,,,,,,,,,,,,,,,,,10.1177/1368430212463453,,english,false,,,cihangir,,,1:persons;2:gender
31233,incollection,cikara-fiske:2014,,,2014,,Stereotypes and Schadenfreude,Stereotypes and Schadenfreude,,,,,,,151--169,151,,,,,,,,,,,,,,,,,,,english,false,,,cikara;fiske_s,,,1:feeling;2:schadenfreude
31234,article,cimakasky-polansky:2012,,,2012,,Descartes' `Provisional Morality',Descartes' ‘Provisional Morality',,,,pacific-philosophical-quarterly,93,,353--372,353,,,,,,,,,,,,,,,,,,,english,false,,,cimakasky;polansky,,,1:ethics
31235,techreport,cimatti_a-etal:1997,,,1997,,Planning via Model Checking: A Decision Procedure for AR,Planning via Model Checking: A Decision Procedure for AR,,,,,,9705--02,,,,,Trento,istituto_per_la_ricerca_scientifica_e_technoligica_irst,,,,,,,,,,,,,,,english,false,,,cimatti_a;giunchiglia_e;giunchiglia_f;traverso_p,,,1:decision_theory
31236,article,cimatti_a-etal:2003,,,2003,,"Weak, Strong, and Strong Cyclic Planning via Symbolic Model Checking","Weak, Strong, and Strong Cyclic Planning via Symbolic Model Checking",,,,artificial-intelligence,147,1/2,35--84,35,,,,,,,,,,,,,,,,,,,english,false,,,cimatti_a;pistore_a;rovero_m;traverso_p,,,1:action;2:planning
