id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
1696,book,al:1975,,,1975,,La notion de grammaticalit{\'e} en grammaire g{\'e}n{\'e}rative-transformationnelle,La notion de grammaticalité en grammaire générative-transformationnelle,,,,,,,,,,,Leiden,,,presse-universitaire-de-leyde,,,,,,,,,,,,,french,false,,,al,,,1:linguistics;2:history_of_linguistics;3:grammaticality
1697,incollection,alac_m:2017,,,2017,,The Model Reader and the Mundanity of Reading Practices,The Model Reader and the Mundanity of Reading Practices,,,,,,,201--221,201,,,,,,,,,,,,,,,,,,,english,false,,,alac_m,,,1:aesthetics;2:fiction
1698,article,aladjem_tk:1991,,,1991,,"The Philosopher's Prism: Foucault, Feminism, and Critique","The Philosopher's Prism: Foucault, Feminism, and Critique",,,,political-theory,19,2,277--291,277,,,,,,,,,Reprinted in \citet[283--298]{hekman_s:1996},Reprinted in Hekman (1996),,,,,,,,,english,false,,,aladjem_tk,,,1:political_philosophy;2:feminism
1699,book,alagar-periyasamy:1998,,,1998,,Specification of Software Systems,Specification of Software Systems,,,,,,,,,,,Berlin,,,springer,,,,,,,,,,,,,english,false,,,alagar;periyasamy,,,1:computation;2:computer_science;3:software_engineering
1700,incollection,alai:1994,,,1994,,Brains in a Vat and Their Minds: A Wrong Impossibility Proof,Brains in a Vat and Their Minds: A Wrong Impossibility Proof,,,,,,,3--18,3,,,,,,,,,,,,,,,,,,,english,false,,,alai,,,1:skepticism;2:brains_in_a_vat
1701,incollection,alai:2006,,,2006,,Speaking of Nonexisting Objects,Speaking of Nonexisting Objects,,,,,,,119--160,119,,,,,,,,,,,,,,,,,,,english,false,,,alai,,,1:ontology
1702,incollection,alai:2014,,,2014,,Defending Deployment Realism against Alleged Counterexamples,Defending Deployment Realism against Alleged Counterexamples,,,,,,,265--290,265,,,,,,,,,,,,,,,,,,,english,false,,,alai,,,1:science;2:scientific_realism
1703,article,alai:2016,,,2016,,"Lewis, Change and Temporary Intrinsics","Lewis, Change and Temporary Intrinsics",,,,axiomathes,26,4,467--487,467,,,,,,,,,,,,,,,,,,,english,false,,,alai,,,1:time;2:change;3:temporary_intrinsics
1704,article,alai:2017,,,2017,,Resisting the Historical Objections to Realism: Is Doppelt's a Viable Solution?,Resisting the Historical Objections to Realism: Is Doppelt's a Viable Solution?,,,,synthese,194,9,3267--3290,3267,,,,,,,,,,,,,,,,,,,english,false,,,alai,,,1:science;2:scientific_realism
1705,incollection,alai:2017a,,,2017,,The Debates on Scientific Realism Today: Knowledge and Objectivity in Science,The Debates on Scientific Realism Today: Knowledge and Objectivity in Science,,,,,,,19--48,19,,,,,,,,,,,,,,,,,,,english,false,,,alai,,,1:science;2:scientific_realism
