id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
33201,incollection,coleman_ju:1982a,,,1982,,The Economic Analysis of Law,The Economic Analysis of Law,,,,,,,83--103,,,,,,,,,,,,,,,,,,,,false,,coleman_ju,,,1:political_philosophy
33202,incollection,coleman_ju:1985,,,1985,,"Crime, Kickers, and Transaction Structures","Crime, Kickers, and Transaction Structures",,,,,,,313--328,,,,,,,,,,,,,,,,,,,,false,,coleman_ju,,,1:law
33203,book,coleman_ju:2001,,,2001,,Hart's Postscript: Essays on the Postscript to \emph{The Concept of Law},Hart's Postscript: Essays on the Postscript to The Concept of Law,Hart's Postscript: Essays on the Postscript to \emph{The Concept of Law},Hart's Postscript: Essays on the Postscript to The Concept of Law,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,,false,,,coleman_ju,,1:law
33204,incollection,coleman_ju:2001a,,,2001,,The Conventionality Thesis,The Conventionality Thesis,,,,,,,354--387,,,,,,,,,,,,,,,,,,,,false,,coleman_ju,,,1:law
33205,article,coleman_ju:2001b,,,2001,,Naturalized Jurisprudence and Naturalized Epistemology,Naturalized Jurisprudence and Naturalized Epistemology,,,,philosophical-topics,29,1/2,113--126,,,,,,,,,,,,,,,,,,,,false,,coleman_ju,,,1:epistemology
33206,article,coleman_k:1989,,,1989,,Lewis's Notion of a Convention,Lewis's Notion of a Convention,,,,auslegung-a-journal-of-philosophy,15,2,173--184,,,,,,,,,,,,,,,,,,,,false,,coleman_k,,,1:social_philosophy;2:convention
33207,article,coleman_k:1991,,,1991,,On the Propositional Attitudes,On the Propositional Attitudes,,,,auslegung-a-journal-of-philosophy,17,2,137--155,,,,,,,,,,,,,,,,,,,,false,,coleman_k,,,1:representation;2:objects_of_propositional_attitudes;3:objects_of_belief
33208,article,coleman_ma:2007,,,2007,,From Models of God to a Model of Gods: How Whiteheadian Metaphysics Facilitates Western Language Discussion of Divine Multiplicity,From Models of God to a Model of Gods: How Whiteheadian Metaphysics Facilitates Western Language Discussion of Divine Multiplicity,,,,philosophia,35,3/4,329--340,,,,,,,,,Reprinted in \citet[343--356]{diller_ja-kasher:2013},Reprinted in Diller and Kasher (2013),,,,,,,,,,false,,coleman_ma,,,1:religion;2:god
33209,article,coleman_mar:2010,,,2010,,On the Very Good Idea of a Conceptual Scheme,On the Very Good Idea of a Conceptual Scheme,,,,the-pluralist,5,2,69--86,,,,,,,,,,,,,,,,,10.1353/plu.2010.0002,,,false,,coleman_mar,,,1:metaphysics;2:relativism;3:conceptual_relativism
33210,incollection,coleman_p:2009,,,2009,,Literature and Politics in Constant,Literature and Politics in Constant,,,,,,,225--247,,,,,,,,,,,,,,,,,,,,false,,coleman_p,,,1:history_of_philosophy
33211,incollection,coleman_pi:2019,,,2019,,Emergence and Reductionism: An Awkward Baconian Alliance,Emergence and Reductionism: An Awkward Baconian Alliance,,,,,,,298--314,,,,,,,,,,,,,,,,,,,,false,,coleman_pi,,,2:emergence
33212,incollection,coleman_ra-korte:1982,,,1982,,The Status and Meaning of the Laws of Inertia,The Status and Meaning of the Laws of Inertia,,,,,,,257--274,,,,,,,,,,,,,,,,,,,,false,,coleman_ra;korte_h,,,1:time;2:motion;3:inertia
33213,article,coleman_s:2000,,,2000,,Thought Experiments and Personal Identity,Thought Experiments and Personal Identity,,,,philosophical-studies,98,1,51--66,,,,,,,,,,,,,,,,,10.1023/a:1018655732675,,,false,,coleman_s,,,1:persons;2:personal_identity
33214,article,coleman_s:2006,,,2006,,Being Realistic: Why Physicalism May Entail Panexperientialism,Being Realistic: Why Physicalism May Entail Panexperientialism,,,,journal-of-consciousness-studies,13,10/11,40--52,,,,,,,,,,,,,,,,,,,,false,,coleman_s,,,1:mind_body;2:panpsychism
33215,incollection,coleman_s:2009,,,2009,,Mind Under Matter,Mind Under Matter,,,,,,,83--108,,,,,,,,,,,,,,,,,10.1075/aicr.75.08col,,,false,,coleman_s,,,1:mind_body;2:panpsychism
33216,article,coleman_s:2012,,,2012,,Mental Chemistry: Combination for Panpsychists,Mental Chemistry: Combination for Panpsychists,,,,dialectica,66,1,137--166,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.2012.01293.x,,,false,,coleman_s,,,1:mind_body;2:panpsychism
33217,article,coleman_s:2014,,,2014,,"The Real Combination Problem: Panpsychism, Micro-Subjects, and Emergence","The Real Combination Problem: Panpsychism, Micro-Subjects, and Emergence",,,,erkenntnis,79,1,19--44,,,,,,,,,,,,,,,,,10.1007/s10670-013-9431-x,,,false,,coleman_s,,,1:mind_body;2:panpsychism
33218,incollection,coleman_s:2015,,,2015,,Neuro-Cosmology,Neuro-Cosmology,,,,,,,66--102,,,,,,,,,,,,,,,,,10.1093/acprof:oso/9780198712718.003.0003,,,false,,coleman_s,,,1:perception;2:phenomenal_properties
33219,article,coleman_s:2015a,,,2015,,Quotational Higher-Order Thought Theory,Quotational Higher-Order Thought Theory,,,,philosophical-studies,172,10,2705--2733,,,,,,,,,,,,,,,,,10.1007/s11098-015-0441-1,,,false,,coleman_s,,,1:representation;2:metarepresentation;3:metacognition
33220,incollection,coleman_s:2017,,,2017,,Panpsychism and Neutral Monism: How to Make up One's Mind,Panpsychism and Neutral Monism: How to Make up One's Mind,,,,,,,249--282,,,,,,,,,,,,,,,,,10.1093/acprof:oso/9780199359943.003.0011,,,false,,coleman_s,,,1:mind_body;2:panpsychism
