id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
170548,article,tybjerg:2003,,,2003,,Wonder-Making and Philosophical Wonder in Hero of Alexandria,Wonder-Making and Philosophical Wonder in Hero of Alexandria,,,,studies-in-history-and-philosophy-of-science,34,34,3,3,443--466,443,,,,,,,,,,,,,,,,,,,english,false,,,tybjerg,,,1:metaphilosophy
170549,book,tyburce:2005,,,2005,,Des esprits aux atomes : une histoire des conceptions de la mati{\'e}re,Des esprits aux atomes : une histoire des conceptions de la matiére,,,,,,,26,26,,,,l_esprit_des_sciences,Paris,,,ellipses,,,,,,,,,,,,,french,false,,,tyburce,,,1:ontology;2:matter
170550,book,tycdumont-bossavit:2005,,,2005,,Le neurone computationnel : histoire d'un si{\'e}cle de recherches,Le neurone computationnel : histoire d'un siécle de recherches,,,,,,,,,,,,cnrs_histoire_des_sciences,Paris,,,editions-du-centre-national-de-la-recherche-scientifique,,,,,,,,,,,,,french,false,,,tycdumont;bossavit,,,1:psychology;2:neuroscience
170551,incollection,tydecks:2018,,,2018,,"Kant und G{\""o}del oder zur Freiheit der mathematischen Konstruktion",Kant und Gödel oder zur Freiheit der mathematischen Konstruktion,,,,,,,,,1439--1448,1439,,,,,,,,,,,,,,,,,,,ngerman,false,,,tydecks,,,1:mathematics
170552,article,tye:1975,,,1975,,The Adverbial Theory: A Defence of Sellars Against Jackson,The Adverbial Theory: A Defence of Sellars Against Jackson,,,,metaphilosophy,6,6,2,2,136--143,136,,,,,,,,,,,,,,,,,,,english,false,,,tye,,,1:perception;2:adverbialism_about_perception
170553,article,tye:1978,,,1978,,The Puzzle of Hesperus and Phosphorus,The Puzzle of Hesperus and Phosphorus,,,,australasian-journal-of-philosophy,56,56,3,3,219--224,219,,,,,,,,,,,,,,,,,,,english,false,,,tye,,,1:identity;2:identity_statements
170554,article,tye:1981,,,1981,,On an Objection to the Synonymy Principle of Property Identity,On an Objection to the Synonymy Principle of Property Identity,,,,analysis,41,41,,,22--26,22,,,,,,,,,,,,,,,,,,,english,false,,,tye,,,1:properties;2:property_identity
170555,article,tye:1982,,,1982,,A Note on the Synonymy Principle of Property Identity,A Note on the Synonymy Principle of Property Identity,,,,analysis,42,42,,,52--55,52,,,,,,,,,,,,,,,,,,,english,false,,,tye,,,1:properties;2:property_identity
170556,article,tye:1982a,,,1982,,A Causal Analysis of Seeing,A Causal Analysis of Seeing,,,,philosophy-and-phenomenological-research,42,42,,,311--325,311,,,,,,,,,,,,,,,,,,,english,false,,,tye,,,1:perception;2:causal_theories_of_perception
170557,article,tye:1983,,,1983,,Functionalism and Type Physicalism,Functionalism and Type Physicalism,,,,philosophical-studies,44,44,2,2,161--174,161,,,,,,,,,,,,,,,,,10.1007/bf00354097,,english,false,,,tye,,,2:functionalism;3:functionalism_in_the_philosophy_of_mind
170558,article,tye:1983a,,,1983,,On the Possibility of Disembodied Existence,On the Possibility of Disembodied Existence,,,,australasian-journal-of-philosophy,61,61,3,3,275--282,275,,,,,,,,,,,,,,,,,,,english,false,,,tye,,,1:mind_body
170559,article,tye:1984,,,1984,,The Debate about Mental Imagery,The Debate about Mental Imagery,,,,the-journal-of-philosophy,81,81,,,678--691,678,,,,,,,,,,,,,,,,,,,english,false,,,tye,,,2:imagery
170560,article,tye:1984a,,,1984,,The Adverbial Approach to Visual Experience,The Adverbial Approach to Visual Experience,,,,the-philosophical-review,93,93,2,2,195--225,195,,,,,,,,,,,,,,,,,,,english,false,,,tye,,,1:perception;2:adverbialism_about_perception
170561,article,tye:1986,,,1986,,The Subjective Qualities of Experience,The Subjective Qualities of Experience,,,,mind,95,95,,,1--17,1,,,,,,,,,,,,,,,,,,,english,false,,,tye,,,2:consciousness
170562,article,tye:1988,,,1988,,Representation in Pictorialism and Connectionism,Representation in Pictorialism and Connectionism,,,,the-southern-journal-of-philosophy,26,26,suppl.,,163--183,163,,,,,,,,,Reprinted in \citet[309--330]{horgan_te-tienson:1991},Reprinted in Horgan and Tienson (1991),,,,,,,,,english,false,,,tye,,,1:representation;2:natural_meaning;3:pictorial_representation
