id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
81034,book,ippoliti_e-cozzo:2014,,,2014,,From a Heuristic Point of View.~Essays in Honour of Carlo Celucci,From a Heuristic Point of View. Essays in Honour of Carlo Celucci,From a Heuristic Point of View.~Essays in Honour of Carlo Celucci,From a Heuristic Point of View. Essays in Honour of Carlo Celucci,,,,,,,,,Newcastle upon Tye,,,cambridge-scholars-publishing,,,,,,,,,,,,,english,false,,,,ippoliti_e;cozzo,,1:history_of_philosophy
81035,incollection,ippolito_bm:1993,,,1993,,Husserl and Philosophy as Meditation,Husserl and Philosophy as Meditation,,,,,,,83--92,83,,,,,,,,,,,,,,,,,,,english,false,,,ippolito_bm,,,1:metaphilosophy
81036,incollection,ippolito_m:2004,,,2004,,Imperfect Modality,Imperfect Modality,,,,,,,359--388,359,,,,,,,,,,,,,,,,,,,english,false,,,ippolito_m,,,1:time;2:tense_aspect
81037,incollection,ippolito_m:2005,,,2005,,Tense,Tense,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,ippolito_m,,,1:time;2:tense_aspect
81038,article,ippolito_m:2006,,,2006,,Semantic Composition and Presupposition Projection in Subjunctive Conditionals,Semantic Composition and Presupposition Projection in Subjunctive Conditionals,,,,linguistics-and-philosophy,29,6,631--672,631,,,,,,,,,,,,,,,,,,,english,false,,,ippolito_m,,,1:modality;2:counterfactuals
81039,article,ippolito_m:2007,,,2007,,On the Meaning of Some Focus-Related Particles,On the Meaning of Some Focus-Related Particles,,,,natural-language-semantics,15,1,1--34,1,,,,,,,,,,,,,,,,,,,english,false,,,ippolito_m,,,1:pragmatics;2:sentence_focus
81040,article,ippolito_m:2011,,,2011,,A Note on Embedded Implicatures and Counterfactual Presuppositions,A Note on Embedded Implicatures and Counterfactual Presuppositions,,,,journal-of-semantics,28,2,267--278,267,,,,,,,,,,,,,,,,,,,english,false,,,ippolito_m,,,1:pragmatics;2:presupposition
