id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
83095,incollection,jeagle:1975,,,1975,,Mod{\`e}les et th{\'e}ories,Modèles et théories,,,,,,,,,47--66,47,,,,,,,,,,,,,,,,,,,french,false,,,jeagle,,,1:representation;2:fregean_sense
83096,article,jeancler_r:2024,,,2024,,All{\'e}gorie du Phoenix,Allégorie du Phoenix,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2024-11-20-jeancler,french,false,,cc-by-3,jeancler_r,,,
83097,book,jeaneau_e:1987,,,1987,,{\'E}tudes {\'e}rig{\'e}niennes,Études érigéniennes,{\'E}tudes {\'e}rig{\'e}niennes,Études érigéniennes,,,,,,,,,,collection_des_e_tudes_augustiniennes_s_e_rie_antiquit_e,Turnhout,,,brepols-publishers,,,,,,,,,,,,,french,false,,,jeaneau_e,,,1:history_of_philosophy
83098,article,jeangenevilmer:2004,,,2004,,"Cogito, ergo sum: Induction et d{\'e}duction","Cogito, ergo sum: Induction et déduction",,,,archives-de-philosophie,67,67,1,1,51--63,51,,,,,,,,,,,,,,,,,,,french,false,,,jeangenevilmer,,,1:epistemology;2:cogito
83099,book,jeangenevilmer:2005,,,2005,,Sade moraliste : le d{\'e}voilement de la pens{\'e}e sadienne {\`a} la lumi{\'e}re de la r{\'e}forme p{\'e}nale au XVIIIe si{\'e}cle,Sade moraliste : le dévoilement de la pensée sadienne à la lumiére de la réforme pénale au XVIIIe siécle,,,,,,,,,,,,biblioth_e_que_des_lumi_e_res,Gen{\`e}ve,,,droz,,,,,,,,,,,,,french,false,,,jeangenevilmer,,,1:ethics
83100,article,jeangenevilmer:2009,,,2009,,Le paradoxe de l'infini cart{\'e}sein,Le paradoxe de l'infini cartésein,,,,archives-de-philosophie,72,72,3,3,497--521,497,,,,,,,,,,,,,,,,,,,french,false,,,jeangenevilmer,,,1:mathematics;2:infinity
83101,book,jeanmaire_h:1930,,,1930,,Le messianisme de Virgile,Le messianisme de Virgile,,,,,,,,,,,,,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,jeanmaire_h,,,1:religion
83102,book,jeanmart_g:2007,,,2007,,G{\'e}n{\'e}alogie de la docilit{\'e} dans l'Antiquit{\'e} et le haut Moyen {\^A}ge,Généalogie de la docilité dans l'Antiquité et le haut Moyen Âge,,,,,,,,,,,,philosophie_de_l_e_ducation,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,jeanmart_g,,,1:history_of_philosophy
83103,book,jeannerod:1997,,,1997,,The Cognitive Neuropsychology of Action,The Cognitive Neuropsychology of Action,,,,,,,,,,,,,Oxford,,,blackwell-publishers,,,,,,,,,,,,,english,false,,,jeannerod,,,1:reference
83104,incollection,jeannerod:2003,,,2003,,Consciousness of Action and Self-Consciousness: A Cognitive Neuroscience Approach,Consciousness of Action and Self-Consciousness: A Cognitive Neuroscience Approach,,,,,,,,,128--149,128,,,,,,,,,,,,,,,,,,,english,false,,,jeannerod,,,1:action;2:agency
83105,incollection,jeannerod:2006,,,2006,,Consciousness of Action as an Embodied Consciousness,Consciousness of Action as an Embodied Consciousness,,,,,,,,,25--38,25,,,,,,,,,,,,,,,,,,,english,false,,,jeannerod,,,1:action
83106,incollection,jeannerod:2007,,,2007,,Consciousness of Action,Consciousness of Action,,,,,,,,,540--550,540,,,,,,,,,,,,,,,,,,,english,false,,,jeannerod,,,1:action
83107,article,jeannot:1986,,,1986,,Plato and Aristotle on Being and Unity,Plato and Aristotle on Being and Unity,,,,the-new-scholasticism,60,60,4,4,404--426,404,,,,,,,,,,,,,,,,,,,english,false,,,jeannot,,,1:ontology;2:being
83108,book,jeanrond_wg:1991,,,1991,,Theological Hermeneutics,Theological Hermeneutics,,,,,,,,,,,,library_of_philosophy_and_religion,London,,,mac-millan-publishing-co,,,,,,,,,,,,,english,false,,,jeanrond_wg,,,1:religion;3:bible
83109,book,jeans_jh:1935,,,1935,,Les nouvelles bases philosophiques de la science,Les nouvelles bases philosophiques de la science,,,,,,,,,,,,,Paris,,,hermann-cie,,,"Traduit par Lalande, A.","Traduit par Lalande, A.",,,,,,,,,french,true,,,jeans_jh,,,1:science
83110,article,jeans_jh:1943,,,1943,,The New Physics and Metaphysical Materialism,The New Physics and Metaphysical Materialism,,,,proceedings-of-the-aristotelian-society,43,43,,,185--202,185,,,,,,,,,,,,,,,,,,,english,false,,,jeans_jh,,,1:physics
83111,book,jeanson-etal:2005,,,2005,,"La culture, pratique du monde","La culture, pratique du monde",,,,,,,,,,,,,Nantes,,,c-defaut,,,,,,,,,,,,,french,false,,,jeanson;champagne_p;forest,,,1:social_philosophy;2:culture
83112,UNKNOWN,jeantet_g:2018,,,2018,,Le probl{\`e}me philosophique de la justice dans la r{\'e}partition de la `richesse',Le problème philosophique de la justice dans la répartition de la ‘richesse',,,,,,,,,,,,,Lausanne,,d_e_partement_de_philosophie_universit_e_de_lausanne,,M{\'e}moire de licence,,,,,,,,,,,https://iris.unil.ch/handle/iris/60933,french,false,,,jeantet_g,,,
83113,incollection,jeauneau_e:1963,,,1963,,Math{\'e}matiques et trinit{\'e} chez Thierry de Chartres,Mathématiques et trinité chez Thierry de Chartres,,,,,,,,,289--295,289,,,,,,,,,,,,,,,,,,,french,false,,,jeauneau_e,,,1:religion;2:god;3:trinity
83114,incollection,jeauneau_e:2007,,,2007,,La conclusion du \emph{Periphyseon}.~Comment un dialogue devient monologue,La conclusion du Periphyseon. Comment un dialogue devient monologue,,,,,,,,,223--234,223,,,,,,,,,,,,,,,,,,,french,false,,,jeauneau_e,,,1:religion;2:divine_creation
83115,article,jeavons_js-crossley:1992,,,1992,,A Logic-Based Modelling of Prolog Resolution Sequences,A Logic-Based Modelling of Prolog Resolution Sequences,,,,logique-et-analyse,35,35,137/138,137,189--205,189,,,,,,,,,,,,,,,,,,,english,false,,,jeavons_js;crossley_jn,,,1:computation;2:programming
83116,article,jeavons_js-crossley:1994,,,1994,,A Logic-Based Modelling of Prolog Resolution Sequences Including the Negation as Failure Rule,A Logic-Based Modelling of Prolog Resolution Sequences Including the Negation as Failure Rule,,,,logique-et-analyse,37,37,147/148,147,379--406,379,,,,,,,,,,,,,,,,,,,english,false,,,jeavons_js;crossley_jn,,,1:computation;2:programming
83117,article,jeavons_pg-cooper:1996,,,1996,,Tractable Constraints on Ordered Domains,Tractable Constraints on Ordered Domains,,,,artificial-intelligence,79,79,2,2,327--339,327,,,,,,,,,,,,,,,,,,,english,false,,,jeavons_pg;cooper_mc,,,1:computation;2:programming;3:constraint_programming
83118,article,jeavons_pg-etal:1998,,,1998,,"Constraints, Consistency and Closure","Constraints, Consistency and Closure",,,,artificial-intelligence,101,101,1/2,1,251--265,251,,,,,,,,,,,,,,,,,,,english,false,,,jeavons_pg;cohen_daa;cooper_mc,,,1:computation
83119,article,jebeile-barberousse:2016,,,2016,,Empirical Agreement in Model Validation,Empirical Agreement in Model Validation,,,,studies-in-history-and-philosophy-of-science,56,56,,,168--174,168,,,,,,,,,,,,,,,,,,,english,false,,,jebeile;barberousse,,,1:explanation
83120,article,jech_a:2013,,,2013,,To Will One Thing,To Will One Thing,,,,american-philosophical-quarterly,50,50,2,2,153--166,153,,,,,,,,,,,,,,,,,,,english,false,,,jech_a,,,2:will
83121,article,jech_a:2013a,,,2013,,Affinity and Reason to Love,Affinity and Reason to Love,,,,american-catholic-philosophical-quarterly,87,87,1,1,117--136,117,,,,,,,,,,,,,,,,,,,english,false,,,jech_a,,,1:feeling;2:friendship;3:love
83122,article,jech_a:2016,,,2016,,Pascal and the Voicelessness of Despair [on \citet{metz_t:2014}],Pascal and the Voicelessness of Despair [on Metz (2014)],,,,european-journal-for-philosophy-of-religion,8,8,2,2,5--17,5,,,,,,,,,,,,,,,,,,,english,false,,,jech_a,,,1:ethics;2:meaning_of_life
83123,incollection,jech_t:1971,,,1971,,On Models for Set Theory without AC,On Models for Set Theory without AC,,,,,,,,,135--142,135,,,,,,,,,,,,,,,,,,,english,false,,,jech_t,,,1:mathematics;2:set_theory;3:axiom_of_choice
83124,book,jech_t:1973,,,1973,,The Axiom of Choice,The Axiom of Choice,,,,,,,75,75,,,,studies_in_logic_and_the_foundations_of_mathematics,Amsterdam,,,north-holland-publishing-co,,,,,,,,,,,,,english,false,,,jech_t,,,1:mathematics;2:set_theory;3:axiom_of_choice
83125,book,jech_t:1974,,,1974,,Axiomatic Set Theory,Axiomatic Set Theory,Axiomatic Set Theory,Axiomatic Set Theory,,,,,"13,2",13,,,,proceedings_of_symposia_in_pure_mathematics,"Providence, Rhode Island",,,american-mathematical-society,,,"Proceedings of the Symposium held at the University of California, Los Angeles, July 10 -- August 5, 1967","Proceedings of the Symposium held at the University of California, Los Angeles, July 10 – August 5, 1967",,,,,,,,,english,false,,,,jech_t,,1:mathematics;2:set_theory
83126,incollection,jech_t:1977,,,1977,,About the Axiom of Choice,About the Axiom of Choice,,,,,,,,,345--370,345,,,,,,,,,,,,,,,,,,,english,false,,,jech_t,,,1:mathematics;2:set_theory;3:axiom_of_choice
83127,book,jech_t:1978,,,1978,,Set Theory,Set Theory,,,,,,,,,,,,,New York,,,academic-press,,,,,,,,,,,,,english,false,,,jech_t,,,1:mathematics;2:set_theory
83128,incollection,jech_t:1978a,,,1978,,A Game Theoretic Property of Boolean Algebras,A Game Theoretic Property of Boolean Algebras,,,,,,,,,123--134,123,,,,,,,,,,,,,,,,,,,english,false,,,jech_t,,,1:mathematics;2:algebra
83129,book,jeck_ur:1994,,,1994,,"Aristoteles contra Augustinum.~Zur Frage nach dem Verh{\""a}ltnis von Zeit und Seele bei den antiken Aristoteleskommentatoren, im arabischen Aristotelismus und im 13.~Jahrhundert","Aristoteles contra Augustinum. Zur Frage nach dem Verhältnis von Zeit und Seele bei den antiken Aristoteleskommentatoren, im arabischen Aristotelismus und im 13. Jahrhundert",,,,,,,21,21,,,,bochumer_studien_zur_philosophie,Amsterdam,,,br-gruner,,,,,,,,,,,,,german,false,,,jeck_ur,,,1:time;2:experience_of_time
