id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
72200,article,he_c:2015,,,2015,,E-Type Interpretation without E-Type Pronoun: How Peirce's Graphs Capture the Uniqueness Implication of Donkey Pronouns in Discourse Anaphora,E-Type Interpretation without E-Type Pronoun: How Peirce's Graphs Capture the Uniqueness Implication of Donkey Pronouns in Discourse Anaphora,,,,synthese,192,192,4,4,971--990,971,,,,,,,,,,,,,,,,,,,english,false,,,he_c,,,1:language
72201,article,he_j-yao:2001,,,2001,,Drift Analysis and Average Time Complexity of Evolutionary Algorithms,Drift Analysis and Average Time Complexity of Evolutionary Algorithms,,,,artificial-intelligence,127,127,1,1,57--85,57,,,,,,,,,,,,,,,,,,,english,false,,,he_j;yao_x,,,1:computation;2:computability;3:computational_complexity
72202,article,he_j-yao:2002,,,2002,,Erratum to \citet{he_j-yao:2001},Erratum to He and Yao (2001),,,,artificial-intelligence,140,140,1/2,1,245--248,245,,,,,,,,,,,,,,,,,,,english,false,,,he_j;yao_x,,,1:computation;2:computability;3:computational_complexity
72203,article,he_j-yao:2003,,,2003,,Towards an Analytic Framework for Analysing the Computation Time of Evolutionary Algorithms,Towards an Analytic Framework for Analysing the Computation Time of Evolutionary Algorithms,,,,artificial-intelligence,145,145,1/2,1,59--97,59,,,,,,,,,,,,,,,,,,,english,false,,,he_j;yao_x,,,1:computation;2:algorithms;3:genetic_algorithms
72204,book,head_bw:1985,,,1985,,Ideology and Social Science: Destutt de Tracy and French Liberalism,Ideology and Social Science: Destutt de Tracy and French Liberalism,,,,,,,112,112,,,,archives_internationales_d_histoire_des_id_e_es_international_archives_of_the_history_of_ideas,Den Haag,,,martinus-nijhoff-publishers,,,,,,,,,,,,,english,false,,,head_bw,,,1:political_philosophy;2:liberalism
72205,article,head_h:1919,,,1919,,"Time, Space, and Material: Are They, and If so in What Sense, the Ultimate Data of Science?","Time, Space, and Material: Are They, and If so in What Sense, the Ultimate Data of Science?",,,,proceedings-of-the-aristotelian-society-supplementary-volume,2,2,,,77--86,77,,,,,,,,,,,,,,,,,,,english,false,,,head_h,,,1:time
72206,article,head_j:2014,,,2014,,Kant's Religion Within the Boundaries of Mere Reason: A Commentary,Kant's Religion Within the Boundaries of Mere Reason: A Commentary,,,,british-journal-for-the-history-of-philosophy,22,22,1,1,183--187,183,,,,,,,,,,,,,,,,,,,english,false,,,head_j,,,1:religion
72207,incollection,headey:2013,,,2013,,Set-Point Theory May Now Need Replacing: Death of a Paradigm?,Set-Point Theory May Now Need Replacing: Death of a Paradigm?,,,,,,,,,887--900,887,,,,,,,,,,,,,,,,,,,english,false,,,headey,,,1:feeling;2:happiness
72208,incollection,heal_g:1983,,,1983,,Contractibility and Public Decision-Making,Contractibility and Public Decision-Making,,,,,,,,,103--122,103,,,,,,,,,,,,,,,,,,,english,false,,,heal_g,,,1:social_sciences;2:social_choice_theory
72209,article,heal_j:1974,,,1974,,Explicit Performative Utterances and Statements,Explicit Performative Utterances and Statements,,,,the-philosophical-quarterly,24,24,95,95,106--121,106,,,,,,,,,,,,,,,,,,,english,false,,,heal_j,,,1:pragmatics;2:speech_acts;3:performatives
