id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
147331,article,sbardolini_g:2019,,,2019,,Two-Dimensional Paradox,Two-Dimensional Paradox,,,,australasian-journal-of-philosophy,97,97,3,3,605--617,605,,,,,,,,,,,,,,,,,,,english,false,,,sbardolini_g,,,1:representation;2:2d
147332,incollection,sbisa:1983,,,1983,,"Some Remarks on Belief, Confidence, and Cooperation","Some Remarks on Belief, Confidence, and Cooperation",,,,,,,,,302--315,302,,,,,,,,,,,,,,,,,,,english,false,,,sbisa,,,1:belief
147333,incollection,sbisa:1992,,,1992,,"Speech Acts, Effects, and Responses","Speech Acts, Effects, and Responses",,,,,,,,,100--111,100,,,,,,,,,,,,,,,,,,,english,false,,,sbisa,,,1:pragmatics;2:discourse;3:discourse_analysis
147334,incollection,sbisa:1999,,,1999,,"Presupposition, Implicature and Context in Text Understanding","Presupposition, Implicature and Context in Text Understanding",,,,,,,,,324--338,324,,,,,,,,,,,,,,,,,,,english,false,,,sbisa,,,1:pragmatics;2:presupposition
147335,article,sbisa:2006,,,2006,,Speech Acts Without Propositions?,Speech Acts Without Propositions?,,,,grazer-philosophische-studien,72,72,,,155--178,155,,,,,,,,,,,Propositions,Propositions,,,,,,,english,false,,,sbisa,,carrara;sacchi_e,1:representation;2:objects_of_propositional_attitudes;3:objects_of_belief
147336,article,sbisa:2009,,,2009,,Contextualism without Incompleteness,Contextualism without Incompleteness,,,,european-journal-of-analytic-philosophy,5,5,1,1,55--72,55,,,,,,,,,,,,,,,,,,,english,false,,,sbisa,,,1:representation;2:content_determination;3:content_contextualism
147337,incollection,sbisa:2011,,,2011,,J.L.~Austin's Linguistic Method: Towards a Reassessment,J.L. Austin's Linguistic Method: Towards a Reassessment,,,,,,,,,109--136,109,,,,,,,,,,,,,,,,,,,english,false,,,sbisa,,,1:method;2:method_in_of_philosophy;3:common_sense
147338,incollection,sbisa:2014,,,2014,,Austin on Language and Action,Austin on Language and Action,,,,,,,,,13--31,13,,,,,,,,,,,,,,,,,,,english,false,,,sbisa,,,1:pragmatics;2:speech_acts
147339,incollection,sbisa:2018,,,2018,,Varieties of Speech Act Norms,Varieties of Speech Act Norms,,,,,,,,,23--50,23,,,,,,,,,,,,,,,,,,,english,false,,,sbisa,,,1:pragmatics;2:speech_acts
147340,incollection,sbisa:2020,,,2020,,Assertion Among the Speech Acts,Assertion Among the Speech Acts,,,,,,,,,159--178,159,,,,,,,,,,,,,,,,,,,english,false,,,sbisa,,,1:pragmatics;2:assertion
147341,book,sbisa:2023,,,2023,,Essays on Speech Acts and Other Topics in Pragmatics,Essays on Speech Acts and Other Topics in Pragmatics,Essays on Speech Acts and Other Topics in Pragmatics,Essays on Speech Acts and Other Topics in Pragmatics,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780192844125.001.0001,,english,false,,,sbisa,,,1:pragmatics;2:speech_acts
147342,incollection,sbordone_l:2016,,,2016,,Semantics and Pragmatics of Reference.~Elements of a Contemporary Theory of Supposition,Semantics and Pragmatics of Reference. Elements of a Contemporary Theory of Supposition,,,,,,,,,303--324,303,,,,,,,,,,,,,,,,,,,english,false,,,sbordone_l,,,1:reference
147343,incollection,sbragia:2006,,,2006,,American Federalism and Intergovernmental Relations,American Federalism and Intergovernmental Relations,,,,,,,,,239--260,239,,,,,,,,,,,,,,,,,,,english,false,,,sbragia,,,1:social_philosophy;2:institutions
