id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
122866,UNKNOWN,ntamatungiro_j:1980,,,1980,,"L'engagement chez Gabriel Marcel et dans la ``Philosophie noire""","L'engagement chez Gabriel Marcel et dans la “Philosophie noire""",,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,Travail de licence,,,,,,,,,,,,french,false,,ntamatungiro_j,,,
122867,book,ntennlate:2016,,,2016,,"La question actuelle de la libert{\'e} dans la philosophie sto{\""{\i}}cienne",La question actuelle de la liberté dans la philosophie stoïcienne,,,,,,,,,,Paris,,,l-harmattan,,,,,,,,,,,,,french,false,,ntennlate,,,1:determinism
122868,incollection,ntsimane:2018,,,2018,,A Broad Survey of Zulu Ancestor Veneration and the Challenges it Faces,A Broad Survey of Zulu Ancestor Veneration and the Challenges it Faces,,,,,,,302--314,,,,,,,,,,,,,,,,,,,,false,,ntsimane,,,1:time;2:death
122869,book,ntuen-park:1996,,,1996,,Human Interaction with Complex Systems: Conceptual Principles and Design Practice,Human Interaction with Complex Systems: Conceptual Principles and Design Practice,,,,,,,,,,"Boston, Massachusetts",,,kluwer-academic-publishers,,,,,,,,,,,,,,false,,ntuen;park_eh,,,1:ai;2:human_computer_interaction
