id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
5646,article,asada-etal:1999,,,1999,,RoboCup Today and Tomorrow -- What We Have Learned,RoboCup Today and Tomorrow – What We Have Learned,,,,artificial-intelligence,110,2,193--214,193,,,,,,,,,,,,,,,,,,,english,false,,,asada;kitano;noda_i;veloso_mm,,,1:ai;2:robotics
5647,article,asada-etal:1999a,,,1999,,Cooperative Behavior Acquisition for Mobile Robots in Dynamically Changing real Worlds Via Vision-Based Reinforcement Learning and Development,Cooperative Behavior Acquisition for Mobile Robots in Dynamically Changing real Worlds Via Vision-Based Reinforcement Learning and Development,,,,artificial-intelligence,110,2,275--292,275,,,,,,,,,,,,,,,,,,,english,false,,,asada;uchibe_e;hosoda_k,,,1:computation;2:distributed_systems;3:multi_agent_systems
5648,article,asada-etal:2000,,,2000,,Overview of RoboCup-98,Overview of RoboCup-98,,,,the-ai-magazine,21,1,9--19,9,,,,,,,,,,,,,,,,,,,english,false,,,asada;veloso_mm;tambe;noda_i;kitano;kraetzschmar,,,1:ai;2:robotics
5649,incollection,asals:1985,,,1985,,The Voices of Silence and Underwater Experience,The Voices of Silence and Underwater Experience,,,,,,,299--308,299,,,,,,,,,,,,,,,,,,,english,false,,,asals,,,1:aesthetics;2:literary_criticism
5650,article,asay-baron:2012,,,2012,,Unstable Truthmaking,Unstable Truthmaking,,,,thought,1,3,230--238,230,,,,,,,,,,,,,,,,,,,english,false,,,asay;baron_s,,,1:truth;2:truthmakers
5651,article,asay-baron:2014,,,2014,,The Hard Road to Presentism,The Hard Road to Presentism,,,,pacific-philosophical-quarterly,95,,314--335,314,,,,,,,,,,,,,,,,,,,english,false,,,asay;baron_s,,,1:time;2:presentism
5652,article,asay-bordner:2015,,,2015,,A Modest Defense of Manifestationalism,A Modest Defense of Manifestationalism,,,,synthese,192,1,147--161,147,,,,,,,,,,,,,,,,,,,english,false,,,asay;bordner,,,1:properties;2:dispositions
5653,UNKNOWN,asay:2011,,,2011,,"Truthmaking, Truth, and Realism: New Work for a Theory of Truthmakers","Truthmaking, Truth, and Realism: New Work for a Theory of Truthmakers",,,,,,,,,,,"Chapel Hill, North Carolina",,university_of_north_carolina,,PhD dissertation,,,,,,,,,,,,english,false,,,asay,,,1:truth;2:truthmakers
5654,article,asay:2012,,,2012,,A Truthmaking Account of Realism and Anti-Realism,A Truthmaking Account of Realism and Anti-Realism,,,,pacific-philosophical-quarterly,93,3,373--394,373,,,,,,,,,,,,,,,,,,,english,false,,,asay,,,1:truth;2:truthmakers
5655,book,asay:2013,,,2013,,The Primitivist Theory of Truth,The Primitivist Theory of Truth,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,asay,,,1:truth;2:primitivism_about_truth
5656,article,asay:2013a,,,2013,,Tarski and Primitivism about Truth,Tarski and Primitivism about Truth,,,,philosophers-imprint,13,17,,,,,,,,,,,,,,,,,,http://hdl.handle.net/2027/spo.3521354.0013.017,,http://hdl.handle.net/2027/spo.3521354.0013.017,english,false,,,asay,,,1:truth;2:primitivism_about_truth
5657,article,asay:2013b,,,2013,,Primitive Truth,Primitive Truth,,,,dialectica,67,4,503--519,503,,,,,,,,,,,,,,,,,10.1111/1746-8361.12041,,english,false,,,asay,,,1:truth;2:primitivism_about_truth
5658,article,asay:2013c,,,2013,,Truthmaking for Modal Skeptics,Truthmaking for Modal Skeptics,,,,thought,2,4,303--312,303,,,,,,,,,,,,,,,,,,,english,false,,,asay,,,1:truth;2:truthmakers
5659,article,asay:2013d,,,2013,,"Truthmaking, Metaethics, and Creeping Minimalism","Truthmaking, Metaethics, and Creeping Minimalism",,,,philosophical-studies,163,1,213--232,213,,,,,,,,,,,,,,,,,10.1007/s11098-011-9808-0,,english,false,,,asay,,,1:truth;2:truthmakers
5660,article,asay:2014,,,2014,,Against \emph{Truth},Against Truth,,,,erkenntnis,79,1,147--164,147,,,,,,,,,,,,,,,,,,,english,false,,,asay,,,1:truth
5661,unpublished,asay:2014a,,,2014,,Truthmaker Theory,Truthmaker Theory,,,,,,,,,,,,,,university-of-tennessee-at-martin,,,,,,,,,,,,https://iep.utm.edu/truth-ma/,english,false,,,asay,,,1:truth;2:truthmakers
5662,article,asay:2015,,,2015,,Epistemicism and the Liar,Epistemicism and the Liar,,,,synthese,192,3,679--699,679,,,,,,,,,,,,,,,,,,,english,false,,,asay,,,1:truth;2:semantic_paradoxes;3:liar
5663,article,asay:2016,,,2016,,The Facts about Truthmaking: An Argument for Truthmaker Necessitarianism,The Facts about Truthmaking: An Argument for Truthmaker Necessitarianism,,,,ergo,3,18,493--500,493,,,,,,,,,,,,,,,,,,,english,false,,,asay,,,1:truth;2:truthmakers
5664,article,asay:2017,,,2017,,Run Aground: Kit Fine's Critique of Truthmaker Theory,Run Aground: Kit Fine's Critique of Truthmaker Theory,,,,the-philosophical-quarterly,67,268,443--463,443,,,,,,,,,,,,,,,,,,,english,false,,,asay,,,1:truth;2:truthmakers
5665,incollection,asay:2017a,,,2017,,Realism and Theories of Truth,Realism and Theories of Truth,,,,,,,383--393,383,,,,,,,,,,,,,,,,,,,english,false,,,asay,,,1:truth
5666,book,asay:2020,,,2020,,"A Theory of Truthmaking: Metaphysics, Ontology, and Reality","A Theory of Truthmaking: Metaphysics, Ontology, and Reality",,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/9781108759465,,english,false,,,asay,,,1:truth;2:truthmakers
5667,incollection,asbach_o:1995,,,1995,,"Der ewige Friede, Europa und das Alte Reich","Der ewige Friede, Europa und das Alte Reich",,,,,,,787--804,787,,,,,,,,,,,,,,,,,,,ngerman,false,,,asbach_o,,,1:political_philosophy;2:international_relations;3:cosmopolitanism
5668,incollection,asbach_o:2000,,,2000,,"Staatsrecht und V{\""o}lkerrecht bei Jean-Jacques Rousseau.~Zur Frage der v{\""o}lkerrechtlichen Vollendung des \emph{Contrat social}",Staatsrecht und Völkerrecht bei Jean-Jacques Rousseau. Zur Frage der völkerrechtlichen Vollendung des Contrat social,,,,,,,243--272,243,,,,,,,,,,,,,,,,,,,ngerman,false,,,asbach_o,,,1:political_philosophy;2:international_relations
5669,book,ascarate-gailhac:2023,,,2023,,Generative Worlds: New Phenomenological Perspectives on Space and Time,Generative Worlds: New Phenomenological Perspectives on Space and Time,Generative Worlds: New Phenomenological Perspectives on Space and Time,Generative Worlds: New Phenomenological Perspectives on Space and Time,,,,,,,,,"Lanham, Maryland",,,rowman-littlefield,,,,,,,,,,,,,english,false,,,,ascarate;gailhac_q,,1:space_spacetime
5670,article,ascarelli:1961,,,1961,,Le fait et le droit devant la cour de cassation italienne,Le fait et le droit devant la cour de cassation italienne,,,,dialectica,15,59/60,445--461,445,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.1961.tb00452.x,,french,false,,,ascarelli,,,1:law
5671,incollection,asch_a-geller:1996,,,1996,,"Feminism, Bioethics, and Genetics","Feminism, Bioethics, and Genetics",,,,,,,318--350,318,,,,,,,,,,,,,,,,,,,english,false,,,asch_a;geller_g,,,1:ethics;2:bioethics
5672,incollection,asch_a-wasserman:2015,,,2015,,Reproductive Testing for Disability,Reproductive Testing for Disability,,,,,,,417--432,417,,,,,,,,,,,,,,,,,,,english,false,,,asch_a;wasserman_d,,,1:ethics;2:bioethics;3:disability
5673,article,ascheberg-etal:1978,,,1978,,Zur konstruktivistischen Protophysik der Zeit: Eine immanente Kritik [von \citet{pfarr:1976}],Zur konstruktivistischen Protophysik der Zeit: Eine immanente Kritik [von Pfarr (1976)],,,,zeitschrift-fur-allgemeine-wissenschaftstheorie-journal-for-general-philosophy-of-science,9,1,112--133,112,,,,,,,,,,,,,,,,,,,ngerman,false,,,ascheberg;herrgott_g;krausser_p,,,1:time
5674,book,aschenbrenner:1971,,,1971,,The Concepts of Value.~Foundations of Value Theory,The Concepts of Value. Foundations of Value Theory,,,,,,12,,,,foundations_of_language_supplementary_series,Dordrecht,,,d-reidel-publishing-co,,,,,,,,,,,,,english,false,,,aschenbrenner,,,1:ontology;2:being;3:to_be
5675,book,aschenbrenner:1974,,,1974,,The Concepts of Criticism,The Concepts of Criticism,,,,,,20,,,,foundations_of_language_supplementary_series,Dordrecht,,,d-reidel-publishing-co,,,,,,,,,,,,,english,false,,,aschenbrenner,,,1:ontology;2:being;3:to_be
5676,incollection,aschenbrenner:1981,,,1981,,Kant's Transcendental Deduction in A: A Newer Perspective,Kant's Transcendental Deduction in A: A Newer Perspective,,,,,,,201--208,201,,,,,,,,,,,,,,,,,,,english,false,,,aschenbrenner,,,1:metaphysics;2:transcendental_deduction
5677,book,aschenbrenner:1983,,,1983,,A Companion to Kant's Critique of Pure Reason.~Transcendental Aesthetic and Analytic,A Companion to Kant's Critique of Pure Reason. Transcendental Aesthetic and Analytic,,,,,,,,,,,"Lanham, Maryland",,,university-press-of-america,,,,,,,,,,,,,english,false,,,aschenbrenner,,,1:metaphysics;2:transcendental_idealism
5678,article,ascher_e:1998,,,1998,,Compte rendu de \citet{haack_s:1993},Compte rendu de Haack (1993),,,,dialectica,52,1,69--73,69,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.1998.tb00043.x,,french,false,,,ascher_e,,,1:epistemology;2:justification;3:evidence
5679,article,aschliman:2020,,,2020,,Is True Belief Really a Fundamental Epistemic Value?,Is True Belief Really a Fundamental Epistemic Value?,,,,episteme,17,1,88--104,88,,,,,,,,,,,,,,,,,,,english,false,,,aschliman,,,2:epistemic_value
