id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
152740,book,sha_xw:2014,,,2014,,Poiesis and Enchantment in Topological Matter,Poiesis and Enchantment in Topological Matter,,,,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,10.7551/mitpress/9780262019514.001.0001,,english,false,,,sha_xw,,,
152741,article,shabel:1998,,,1998,,Kant on the `Symbolic Construction' of Mathematical Concepts,Kant on the ‘Symbolic Construction' of Mathematical Concepts,,,,studies-in-history-and-philosophy-of-science,29,29,4,4,589--621,589,,,,,,,,,,,,,,,,,,,english,false,,,shabel,,,1:mathematics
152742,article,shabel:2003,,,2003,,Reflections on Kant's Concept (and Intuition) of Space,Reflections on Kant's Concept (and Intuition) of Space,,,,studies-in-history-and-philosophy-of-science,34,34,1,1,45--57,45,,,,,,,,,,,,,,,,,,,english,false,,,shabel,,,1:space_spacetime
152743,article,shabel:2004,,,2004,,Kant's ``Argument from Geometry'',Kant's “Argument from Geometry”,,,,journal-of-the-history-of-philosophy,42,42,2,2,195--215,195,,,,,,,,,,,,,,,,,,,english,false,,,shabel,,,1:mathematics;2:geometry
152744,incollection,shabel:2005,,,2005,,Apriority and Application: Philosophy of Mathematics in the Modern Period,Apriority and Application: Philosophy of Mathematics in the Modern Period,,,,,,,,,28--50,28,,,,,,,,,,,,,,,,,,,english,false,,,shabel,,,1:mathematics;2:applicability_of_mathematics
152745,incollection,shabel:2006,,,2006,,Kant's Philosophy of Mathematics,Kant's Philosophy of Mathematics,,,,,,,,,94--128,94,,,,,,,,,,,,,,,,,,,english,false,,,shabel,,,1:mathematics
152746,incollection,shabel:2010,,,2010,,The Transcendental Aesthetic,The Transcendental Aesthetic,,,,,,,,,93--117,93,,,,,,,,,,,,,,,,,,,english,false,,,shabel,,,1:space_spacetime
152747,incollection,shabel:2017,,,2017,,Kant's Mathematical Principles of Pure Understanding,Kant's Mathematical Principles of Pure Understanding,,,,,,,,,163--183,163,,,,,,,,,,,,,,,,,,,english,false,,,shabel,,,1:mathematics
152748,article,shabo:2005,,,2005,,Fischer and Ravizza on History and Ownership,Fischer and Ravizza on History and Ownership,,,,philosophical-explorations,8,8,2,2,103--114,103,,,,,,,,,,,,,,,,,,,english,false,,,shabo,,,1:determinism;2:free_will
152749,article,shabo:2010,,,2010,,The Fate of the Direct Argument and the Case for Incompatibilism,The Fate of the Direct Argument and the Case for Incompatibilism,,,,philosophical-studies,150,150,3,3,405--424,405,,,,,,,,,,,,,,,,,10.1007/s11098-009-9419-1,,english,false,,,shabo,,,1:determinism;2:free_will
