id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
122898,article,nuchelmans:1986,,,1986,,"The Historical Background to Locke's Account of Particles (\emph{Essay} III, 7)","The Historical Background to Locke's Account of Particles (Essay III, 7)",,,,logique-et-analyse,29,113,53--71,,,,,,,,,"Reprinted, with the original page numbers, in \citet{nuchelmans:1996}","Reprinted, with the original page numbers, in Nuchelmans (1996)",,,,,,,,,,false,,nuchelmans,,,1:ontology;2:particulars
122899,article,nuchelmans:1988,,,1988,,Locke on Particles: A Reply to \citet{berman_d-williamson:1988},Locke on Particles: A Reply to Berman and Williamson (1988),,,,logique-et-analyse,31,123/124,217--218,,,,,,,,,,,,,,,,,,,,false,,nuchelmans,,,1:ontology;2:particulars
122900,incollection,nuchelmans:1988a,,,1988,,The Distinction \emph{Actus Exercitus} / \emph{Actus Significatus} in Medieval Semantics,The Distinction Actus Exercitus / Actus Significatus in Medieval Semantics,,,,,,,57--90,,,,,,,,,"Reprinted, with the original page numbers, in \citet{nuchelmans:1996}","Reprinted, with the original page numbers, in Nuchelmans (1996)",,,,,,,,,,false,,nuchelmans,,,1:representation;2:expressing
122901,inproceedings,nuchelmans:1988c,,,1988,,Geulincx' Containment Theory of Logic,Geulincx' Containment Theory of Logic,Geulincx' Containment Theory of Logic,Geulincx' Containment Theory of Logic,,,51 (8),,,,,Amsterdam,,,koninklijke-nederlandse-akademie-van-wetenschappen,,,"Reprinted, with the original page numbers, in \citet{nuchelmans:1996}","Reprinted, with the original page numbers, in Nuchelmans (1996)",,,,,,,,,,false,,nuchelmans,,,1:logic;2:nature_of_logic
122902,incollection,nuchelmans:1991,,,1991,,Lorenzo Valla on the Dream Paradox,Lorenzo Valla on the Dream Paradox,,,,,,,771--785,,,,,,,,,"Reprinted, with the original page numbers, in \citet{nuchelmans:1996}","Reprinted, with the original page numbers, in Nuchelmans (1996)",,,,,,,,,,false,,nuchelmans,,,1:skepticism;2:dream_argument
122903,incollection,nuchelmans:1991a,,,1991,,"Geulincx, Arnold","Geulincx, Arnold",,,,,,,,,,,,,,,,,,,,,,,,,,,false,,nuchelmans,,,1:history_of_philosophy
122904,incollection,nuchelmans:1991d,,,1991,,States of Affairs,States of Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,nuchelmans,,,1:exemplification;2:states_of_affairs
122905,article,nuchelmans:1992,,,1992,,A 17th-Century Debate on the \emph{consequentia Mirabilis},A 17th-Century Debate on the consequentia Mirabilis,,,,history-and-philosophy-of-logic,13,,43--58,,,,,,,,,"Reprinted, with the original page numbers, in \citet{nuchelmans:1996}","Reprinted, with the original page numbers, in Nuchelmans (1996)",,,,,,,,,,false,,nuchelmans,,,1:truth;2:excluded_middle;3:non_contradiction
122906,article,nuchelmans:1992a,,,1992,,Some Remarks on the Role of Mental Sentences in Medieval Semantics,Some Remarks on the Role of Mental Sentences in Medieval Semantics,,,,histoire-epistemologie-langage,14,2,47--59,,,,,,,,,"Reprinted, with the original page numbers, in \citet{nuchelmans:1996}","Reprinted, with the original page numbers, in Nuchelmans (1996)",,,,,,,,,,false,,nuchelmans,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
122907,article,nuchelmans:1993,,,1993,,Review of \citet{henry_dp:1991},Review of Henry (1991),,,,vivarium,31,2,267--268,,,,,,,,,,,,,,,,,,,,false,,nuchelmans,,,1:complexity;2:mereology
122908,incollection,nuchelmans:1993a,,,1993,,On the Fourfold Root of the \emph{Argumentum ad Hominem},On the Fourfold Root of the Argumentum ad Hominem,,,,,,,37--47,,,,,,,,,"Reprinted, with the original page numbers, in \citet{nuchelmans:1996}","Reprinted, with the original page numbers, in Nuchelmans (1996)",,,,,,,,,,false,,nuchelmans,,,1:exemplification;2:states_of_affairs
122909,article,nuchelmans:1994,,,1994,,Can a Mental Proposition Change Its Truth-Value? Some 17th-Century Views,Can a Mental Proposition Change Its Truth-Value? Some 17th-Century Views,,,,history-and-philosophy-of-logic,15,,69--84,,,,,,,,,"Reprinted, with the original page numbers, in \citet{nuchelmans:1996}","Reprinted, with the original page numbers, in Nuchelmans (1996)",,,,,,,,,,false,,nuchelmans,,,1:truth;2:temporal_truth
122910,book,nuchelmans:1996,,,1996,,"Studies on the History of Logic and Semantics, 12th--17th Centuries","Studies on the History of Logic and Semantics, 12th–17th Centuries","Studies on the History of Logic and Semantics, 12th--17th Centuries","Studies on the History of Logic and Semantics, 12th–17th Centuries",,,,,,,,"Aldershot, Hampshire",,,variorum,,,Edited by E.P.~Bos,Edited by E.P. Bos,,,,,,,,,,false,,nuchelmans,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
122911,incollection,nuchelmans:1998,,,1998,,Logic in the Seventeenth Century: Preliminary Remarks and the Constituents of the Proposition,Logic in the Seventeenth Century: Preliminary Remarks and the Constituents of the Proposition,,,,,,,103--117,,,,,,,,,,,,,,,,,,,,false,,nuchelmans,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
122912,incollection,nuchelmans:1998a,,,1998,,Proposition and Judgment,Proposition and Judgment,,,,,,,118--131,,,,,,,,,,,,,,,,,,,,false,,nuchelmans,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
122913,incollection,nuchelmans:1998b,,,1998,,Deductive Reasoning,Deductive Reasoning,,,,,,,132--146,,,,,,,,,,,,,,,,,,,,false,,nuchelmans,,,1:logic;2:nature_of_proof
122914,book,nudds-ocallaghan:2009,,,2009,,Sounds and Perception: New Philosophical Essays,Sounds and Perception: New Philosophical Essays,Sounds and Perception: New Philosophical Essays,Sounds and Perception: New Philosophical Essays,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/acprof:oso/9780199282968.001.0001,,,false,,,nudds;ocallaghan_c,,1:perception;2:sounds
122915,article,nudds:2000,,,2000,,Modes of Perceiving and Imagining,Modes of Perceiving and Imagining,,,,acta-analytica,15,24,139--150,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception
122916,article,nudds:2001,,,2001,,Experiencing the Production of Sounds,Experiencing the Production of Sounds,,,,european-journal-of-philosophy,9,2,210--229,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:sounds
122917,article,nudds:2001a,,,2001,,Common-Sense and Scientific Psychology,Common-Sense and Scientific Psychology,,,,croatian-journal-of-philosophy,1,2,171--180,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:psychology
122918,article,nudds:2004,,,2004,,The Significance of the Senses,The Significance of the Senses,,,,proceedings-of-the-aristotelian-society,104,,31--51,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:the_senses
122919,article,nudds:2009,,,2009,,"Recent Work in Perception: Na{\""{\i}}ve Realism and Its Opponents",Recent Work in Perception: Naïve Realism and Its Opponents,,,,analysis,69,2,334--346,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:direct_realism
122920,incollection,nudds:2009a,,,2009,,Sounds and Space,Sounds and Space,,,,,,,69--96,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:sounds
122921,incollection,nudds:2010,,,2010,,What Sounds Are,What Sounds Are,,,,,,,279--302,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:sounds
122922,article,nudds:2010a,,,2010,,What are Auditory Objects?,What are Auditory Objects?,,,,the-review-of-philosophy-and-psychology,1,1,105--122,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:sounds
122923,incollection,nudds:2011,,,2011,,Children's Understanding of Perceptual Appearances,Children's Understanding of Perceptual Appearances,,,,,,,264--285,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:appearances
122924,article,nudds:2012,,,2012,,Critical Notice of \citet{burge_t:2010},Critical Notice of Burge (2010),,,,analysis,72,1,157--174,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:metaphysics;2:perspectivalism;3:objectivity_in_representation
122925,incollection,nudds:2012a,,,2012,,The Senses as Psychological Kinds,The Senses as Psychological Kinds,,,,,,,311--340,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:the_senses
122926,incollection,nudds:2013,,,2013,,Naive Realism and Hallucinations,Naive Realism and Hallucinations,,,,,,,271--290,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:illusions;3:hallucination
122927,incollection,nudds:2014,,,2014,,Is Audio-Visual Perception `Amodal' or `Crossmodal'?,Is Audio-Visual Perception ‘Amodal' or ‘Crossmodal'?,,,,,,,166--189,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:sounds
122928,article,nudds:2014a,,,2014,,Auditory Appearances,Auditory Appearances,,,,ratio,27,4,462--482,,,,,,,,,Reprinted in \citet[103--124]{stazicker:2015},Reprinted in Stazicker (2015),,,,,,,,,,false,,nudds,,,1:perception;2:sounds
122929,incollection,nudds:2014b,,,2014,,Commentary on \citet{leddington:2014},Commentary on Leddington (2014),,,,,,,343--349,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:sounds
122930,incollection,nudds:2015,,,2015,,Audition,Audition,,,,,,,274--293,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:auditory_perception
122931,incollection,nudds:2017,,,2017,,The Non-Visual Senses: The Distinctive Role of Sounds and Smells,The Non-Visual Senses: The Distinctive Role of Sounds and Smells,,,,,,,95--106,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:smells
122932,incollection,nudds:2018,,,2018,,The Unitary Nature of Sounds,The Unitary Nature of Sounds,,,,,,,50--67,,,,,,,,,,,,,,,,,,,,false,,nudds,,,1:perception;2:sounds
122933,article,nudel:1983,,,1983,,Consistent-Labeling Problems and Their Algorithms: Expected-Complexities and Theory-Based Heuristics,Consistent-Labeling Problems and Their Algorithms: Expected-Complexities and Theory-Based Heuristics,,,,artificial-intelligence,21,1/2,135--178,,,,,,,,,,,,,,,,,,,,false,,nudel,,,1:ai
122934,incollection,nuerk-etal:2015,,,2015,,"Multi-Digit Number Processing: Overview, Conceptual Clarifications, and Language Influences","Multi-Digit Number Processing: Overview, Conceptual Clarifications, and Language Influences",,,,,,,106--139,,,,,,,,,,,,,,,,,,,,false,,nuerk;moeller_k;willmes_k,,,1:mathematics;2:nature_of_number
122935,article,nuffer:2015,,,2015,,What Difference \emph{might} and \emph{may} Make,What Difference might and may Make,,,,synthese,192,2,405--429,,,,,,,,,,,,,,,,,,,,false,,nuffer,,,1:modality
122936,article,nugayev:2003,,,2003,,Review of \citet{steiner_m:1998},Review of Steiner (1998),,,,philosophy-of-science,70,3,628--631,,,,,,,,,,,,,,,,,,,,false,,nugayev,,,1:mathematics;2:applicability_of_mathematics
122937,incollection,null-simons:1982,,,1982,,"Manifolds, Concepts and Moment-Abstracta","Manifolds, Concepts and Moment-Abstracta",,,,,,,439--480,,,,,,,,,,,,,,,,,,,,false,,null;simons_ra,,,1:complexity;2:mereology
122938,incollection,null:1991,,,1991,,"Gurwitsch, Aron","Gurwitsch, Aron",,,,,,,,,,,,,,,,,,,,,,,,,,,false,,null,,,1:history_of_philosophy
122939,article,nulty:2004,,,2004,,The Fourth Option: Avoiding Sosa's Trilemma,The Fourth Option: Avoiding Sosa's Trilemma,,,,metaphysica,5,1,29--42,,,,,,,,,,,,,,,,,,,,false,,nulty,,,1:epistemology
122940,article,nulty:2007,,,2007,,Primitive Disclosive Alethism,Primitive Disclosive Alethism,,,,metaphysica,8,1,1--15,,,,,,,,,,,,,,,,,,,,false,,nulty,,,1:truth
122941,article,nulty:2009,,,2009,,Conceptual Schemes Revisited: Davidsonian Metaphysical Pluralism,Conceptual Schemes Revisited: Davidsonian Metaphysical Pluralism,,,,metaphysica,10,1,123--134,,,,,,,,,,,,,,,,,,,,false,,nulty,,,1:metaphysics;2:relativism;3:conceptual_relativism
122942,article,nulty:2010,,,2010,,The Metaphysics of Mixed Inferences: Problems with Functionalist Accounts of Alethic Pluralism,The Metaphysics of Mixed Inferences: Problems with Functionalist Accounts of Alethic Pluralism,,,,metaphysica,11,2,153--162,,,,,,,,,,,,,,,,,,,,false,,nulty,,,1:representation;2:meaning_theories;3:inferentialism_about_meaning
122943,article,nulty:2015,,,2015,,"Worlds, Not Worldviews: Reply to \citet{beillard:2010}","Worlds, Not Worldviews: Reply to Beillard (2010)",,,,metaphysica,16,2,179--188,,,,,,,,,,,,,,,,,,,,false,,nulty,,,1:metaphysics;2:relativism;3:conceptual_relativism
122944,incollection,numbers_rl:2004,,,2004,,Ironic Heresy: How Young-Earth Creationists Came to Embrace Rapid Microevolution by Means of Natural Selection,Ironic Heresy: How Young-Earth Creationists Came to Embrace Rapid Microevolution by Means of Natural Selection,,,,,,,84--100,,,,,,,,,,,,,,,,,,,,false,,numbers_rl,,,1:biology;2:evolution
122945,incollection,numbers_rl:2010,,,2010,,Scientific Creationism and Intelligent Design,Scientific Creationism and Intelligent Design,,,,,,,127--147,,,,,,,,,,,,,,,,,,,,false,,numbers_rl,,,1:religion;2:arguments_for_the_existence_of_god;3:argument_from_design
122946,incollection,numbers_rl:2010a,,,2010,,"Creationism, Intelligent Design, and Modern Biology","Creationism, Intelligent Design, and Modern Biology",,,,,,,302--328,,,,,,,,,,,,,,,,,,,,false,,numbers_rl,,,1:religion;2:science_and_religion;3:creationism
122947,incollection,nunan:1988,,,1988,,The Theory of an Expanding Earth and the Acceptability of Guiding Assumptions,The Theory of an Expanding Earth and the Acceptability of Guiding Assumptions,,,,,,,289--314,,,,,,,,,,,,,,,,,,,,false,,nunan,,,1:science;2:theory_change
122948,article,nunberg-etal:1994,,,1994,,Idioms,Idioms,,,,language,70,,491--538,,,,,,,,,,,,,,,,,,,,false,,nunberg;sag;wasow_ta,,,1:linguistics;2:idioms
122949,unpublished,nunberg-zaenan:1997,,,1997,,Systematic Polysemy in Lexicology and Lexicography I,Systematic Polysemy in Lexicology and Lexicography I,,,,,,,,,,,,,,,,"Unpublished manuscript, Xerox Palo Alto Research Center","Unpublished manuscript, Xerox Palo Alto Research Center",,,,,,,,http://www.parc.xerox.com/istl/members/nunberg/,,false,,nunberg;zaenan,,,1:representation;2:polysemy
122950,incollection,nunberg:1975,,,1975,,Validating Pragmatic Explanations,Validating Pragmatic Explanations,,,,,,,199--222,,,,,,,,,,,,,,,,,,,,false,,nunberg,,,1:explanation
122951,UNKNOWN,nunberg:1978,,,1978,,The Pragmatics of Reference,The Pragmatics of Reference,,,,,,,,,,New York,,city_university_of_new_york,,PhD dissertation,,,,,,,,,,,,,false,,nunberg,,,1:reference
122952,article,nunberg:1979,,,1979,,The Non-Uniqueness of Semantic Solutions: Polysemy,The Non-Uniqueness of Semantic Solutions: Polysemy,,,,linguistics-and-philosophy,3,2,143--184,,,,,,,,,,,,,,,,,,,,false,,nunberg,,,1:representation;2:polysemy;3:ambiguity
122953,book,nunberg:1990,,,1990,,The Linguistics of Punctuation,The Linguistics of Punctuation,,,,,,18,,,csli_lecture_notes,"Stanford, California",,,csli-publications,,,,,,,,,,,,,,false,,nunberg,,,1:language;2:punctuation
122954,article,nunberg:1993,,,1993,,Indexicals and Deixis,Indexicals and Deixis,,,,linguistics-and-philosophy,16,1,1--43,,,,,,,,,,,,,,,,,,,,false,,nunberg,,,1:reference;2:demonstratives
122955,article,nunberg:1995,,,1995,,Transfers of Meaning,Transfers of Meaning,,,,journal-of-semantics,12,2,109--132,,,,,,,,,Reprinted in \citet[109--132]{pustejovsky-boguraev:1997},Reprinted in Pustejovsky and Boguraev (1997),,,,,,,,,,false,,nunberg,,,1:linguistics;2:lexicon
122956,incollection,nunberg:1998,,,1998,,Indexicality and Reference,Indexicality and Reference,,,,,,,145--184,,,,,,,,,,,,,,,,,,,,false,,nunberg,,,1:reference;2:indexicals
122957,article,nunberg:2002,,,2002,,Do You Know What it Means to Miss New Orleans?,Do You Know What it Means to Miss New Orleans?,,,,linguistics-and-philosophy,25,5/6,671--680,,,,,,,,,,,,,,,,,,,,false,,nunberg,,,1:language
122958,incollection,nunberg:2004,,,2004,,Descriptive indexicals and indexical descriptions,Descriptive indexicals and indexical descriptions,,,,,,,261--279,,,,,,,,,,,,,,,,,,,,false,,nunberg,,,1:reference;2:definite_descriptions
122959,incollection,nunberg:2018,,,2018,,The Social Life of Slurs,The Social Life of Slurs,,,,,,,237--295,,,,,,,,,,,,,,,,,,,,false,,nunberg,,,1:pragmatics;2:speech_acts;3:pejoratives
122960,unpublished,nunberg:unpub,,,,,Slur's Aren't Special,Slur's Aren't Special,,,,,,,,,,,,,,,,Unpublished manuscript,Unpublished manuscript,,,,,,,,,,false,,nunberg,,,1:pragmatics;2:speech_acts;3:pejoratives
122961,incollection,nunesneto-elhani:2011,,,2011,,"Functional Explanations in Biology, Ecology, and Earth System Science: Contributions from Philosophy of Biology","Functional Explanations in Biology, Ecology, and Earth System Science: Contributions from Philosophy of Biology",,,,,,,185--200,,,,,,,,,,,,,,,,,,,,false,,nunesneto;elhani,,,1:explanation;2:teleological_explanation;3:teleology_in_biology
122962,incollection,nunez_re-marghetis:2015,,,2015,,Cognitive Linguistics and the Concept(s) of Number,Cognitive Linguistics and the Concept(s) of Number,,,,,,,377--401,,,,,,,,,,,,,,,,,,,,false,,nunez_re;marghetis_t,,,1:mathematics;2:nature_of_number;3:counting
122963,article,nunez_re:1997,,,1997,,"Eating Soup with Chopsticks: Dogmas, Difficulties, and Alternatives in the Study of Conscious Experience","Eating Soup with Chopsticks: Dogmas, Difficulties, and Alternatives in the Study of Conscious Experience",,,,journal-of-consciousness-studies,4,,143--166,,,,,,,,,,,,,,,,,,,,false,,nunez_re,,,2:consciousness
122964,incollection,nunez_t:2011,,,2011,,The Display Problem Revisited,The Display Problem Revisited,,,,,,,143--156,,,,,,,,,,,,,,,,,,,,false,,nunez_t,,,1:logic;2:nature_of_logic
122965,unpublished,nunez_t:2016,,,2016,,Are Kant's and Frege's Conceptions of Logic at Root the Same?,Are Kant's and Frege's Conceptions of Logic at Root the Same?,,,,,,,,,,,,,,,,"Unpublished manuscript, presented at a colloquium at the Humboldt University, Berlin, on the 26th of June 2016","Unpublished manuscript, presented at a colloquium at the Humboldt University, Berlin, on the 26th of June 2016",,,,,,,,,,false,,nunez_t,,,1:logic;2:philosophy_of_logic
122966,article,nunez_t:2021,,,2021,,"Kant on Plants: Self-Activity, Representations, and the Analogy with Life","Kant on Plants: Self-Activity, Representations, and the Analogy with Life",,,,philosophers-imprint,21,11,,,,,,,,,,,,,,,,,http://hdl.handle.net/2027/spo.3521354.0021.011,,http://hdl.handle.net/2027/spo.3521354.0021.011,,false,,nunez_t,,,
122967,book,nunn_ch:2016,,,2016,,New Directions in Consciousness Studies: SoS Theory and the Nature of Time,New Directions in Consciousness Studies: SoS Theory and the Nature of Time,,,,,,,,,,London,,,routledge,,,,,,,,,,,,,,false,,nunn_ch,,,2:consciousness
