id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
4700,incollection,arabatzis_g:2009,,,2009,,"Michael of Ephesus on the Empirical Man, the Scientist and the Educated Man (\emph{In Ethica Nicomachea} X and \emph{In de Partibus Animalium} I)","Michael of Ephesus on the Empirical Man, the Scientist and the Educated Man (In Ethica Nicomachea X and In de Partibus Animalium I)",,,,,,,163--184,163,,,,,,,,,,,,,,,,,,,english,false,,,arabatzis_g,,,1:ethics;2:virtue_ethics
4701,book,arabatzis_t-etal:2015,,,2015,,Relocating the History of Science: Essays in Honor of Kostas Gavroglu,Relocating the History of Science: Essays in Honor of Kostas Gavroglu,Relocating the History of Science: Essays in Honor of Kostas Gavroglu,Relocating the History of Science: Essays in Honor of Kostas Gavroglu,,,,312,,,,boston_studies_in_the_philosophy_and_history_of_science,Dordrecht,,,springer,,,,,,,,,,,,,english,false,,,,arabatzis_t;renn_j;simooes,,1:science
4702,incollection,arabatzis_t-nersessian:2015,,,2015,,Concepts Out of Theoretical Contexts,Concepts Out of Theoretical Contexts,,,,,,,225--239,225,,,,,,,,,,,,,,,,,,,english,false,,,arabatzis_t;nersessian_nj,,,1:method;2:conceptual_analysis
4703,incollection,arabatzis_t:2001,,,2001,,The Zeeman Effect and the Discovery of the Electron,The Zeeman Effect and the Discovery of the Electron,,,,,,,171--194,171,,,,,,,,,,,,,,,,,,,english,false,,,arabatzis_t,,,1:physics;2:history_of_physics
4704,book,arabatzis_t:2006,,,2006,,Representing Electrons: A Biographical Approach to Theoretical Entities,Representing Electrons: A Biographical Approach to Theoretical Entities,,,,,,,,,,,"Chicago, Illinois",,,university-of-chicago-press,,,,,,,,,,,,,english,false,,,arabatzis_t,,,1:ontology;2:abstract_objects;3:theoretical_entities
4705,incollection,arabatzis_t:2006a,,,2006,,On the Inextricability of the Context of Discovery and the Context of Justification,On the Inextricability of the Context of Discovery and the Context of Justification,,,,,,,215--230,215,,,,,,,,,,,,,,,,,,,english,false,,,arabatzis_t,,,1:method
4706,incollection,arabatzis_t:2008,,,2008,,Experiment,Experiment,,,,,,,159--170,159,,,,,,,,,,,,,,,,,,,english,false,,,arabatzis_t,,,1:science;2:experimentation
4707,article,arabatzis_t:2011,,,2011,,On the Historicity of Scientific Objects,On the Historicity of Scientific Objects,,,,erkenntnis,75,3,377--390,377,,,,,,,,,,,,,,,,,,,english,false,,,arabatzis_t,,,1:ontology;2:abstract_objects;3:theoretical_entities
4708,incollection,arabatzis_t:2012,,,2012,,Hidden Entities and Experimental Practice: Renewing the Dialogue Between History and Philosophy of Science,Hidden Entities and Experimental Practice: Renewing the Dialogue Between History and Philosophy of Science,,,,,,,125--140,125,,,,,,,,,,,,,,,,,,,english,false,,,arabatzis_t,,,1:science
4709,incollection,arabatzis_t:2012a,,,2012,,Experimentation and the Meaning of Scientific Concepts,Experimentation and the Meaning of Scientific Concepts,,,,,,,149--166,149,,,,,,,,,,,,,,,,,,,english,false,,,arabatzis_t,,,1:science;2:experimentation
