id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
128025,article,peach_b:1975,,,1975,,Hutcheson on Approval and Desire: A Reply to Henning \citet{jensen_h:1975},Hutcheson on Approval and Desire: A Reply to Henning Jensen (1975),,,,the-southwestern-journal-of-philosophy,6,6,2,2,147--149,147,,,,,,,,,,,,,,,,,,,english,false,,,peach_b,,,1:ethics;2:metaethics;3:moral_sentimentalism
128026,article,peach_b:1978,,,1978,,"Miracles, Methodology, and Metaphysical Rationalism","Miracles, Methodology, and Metaphysical Rationalism",,,,international-journal-for-philosophy-of-religion,9,9,2,2,66--84,66,,,,,,,,,,,,,,,,,,,english,false,,,peach_b,,,1:causation;2:causal_closure;3:miracles
128027,incollection,peach_f:2006,,,2006,,"Phenomenology, History and Historicity in Karl Jaspers' Philosophy","Phenomenology, History and Historicity in Karl Jaspers' Philosophy",,,,,,,,,45--64,45,,,,,,,,,,,,,,,,,,,english,false,,,peach_f,,,
128028,book,peach_l:2002,,,2002,,Legislating Morality: Pluralism and Religious Identity in Lawmaking,Legislating Morality: Pluralism and Religious Identity in Lawmaking,,,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/019514371x.001.0001,,english,false,,,peach_l,,,
128029,UNKNOWN,peacock_h:2009,,,2009,,Universals as Respects of Sameness,Universals as Respects of Sameness,,,,,,,,,,,,,London,,university_college_london,,PhD dissertation,,,,,,,,,,,,english,false,,,peacock_h,,,1:properties;2:universals
128030,article,peacock_h:2011,,,2011,,Is there a Problem about Propositional Unity?,Is there a Problem about Propositional Unity?,,,,dialectica,65,65,3,3,393--418,393,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.2011.01274.x,,english,false,,,peacock_h,,,1:exemplification;2:unity_of_the_proposition
128031,article,peacock_h:2011a,,,2011,,Two Kinds of Ontological Commitment,Two Kinds of Ontological Commitment,,,,the-philosophical-quarterly,61,61,242,242,79--104,79,,,,,,,,,,,,,,,,,,,english,false,,,peacock_h,,,1:ontology;2:ontological_commitment
128032,article,peacock_h:2012,,,2012,,"Bradley's Regress, Truthmaking, and Constitution","Bradley's Regress, Truthmaking, and Constitution",,,,grazer-philosophische-studien,86,86,,,1--21,1,,,,,,,,,,,,,,,,,,,english,false,,,peacock_h,,,1:exemplification;2:bradley_s_regress
128033,article,peacock_h:2014,,,2014,,Existence as the Possibility of Reference,Existence as the Possibility of Reference,,,,acta-analytica,29,29,4,4,389--411,389,,,,,,,,,,,,,,,,,,,english,false,,,peacock_h,,,1:ontology
128034,incollection,peacock_h:2017,,,2017,,The Third Man and the Coherence of the \emph{Parmenides},The Third Man and the Coherence of the Parmenides,,,,,,,,,113--176,113,,,,,,,,,,,,,,,,,,,english,false,,,peacock_h,,,1:properties;2:problem_of_universals;3:third_man
128035,incollection,peacock_j-richmond:2014,,,2014,,The Anthropic Principle and Multiverse Cosmology,The Anthropic Principle and Multiverse Cosmology,,,,,,,,,52--66,52,,,,,,,,,,,,,,,,,,,english,false,,,peacock_j;richmond_am,,,1:space_spacetime;2:cosmology
128036,book,peacock_ka-irvine:2005,,,2005,,Mistakes of Reason: Proceedings of a Conference in Honour of John Woods,Mistakes of Reason: Proceedings of a Conference in Honour of John Woods,Mistakes of Reason: Proceedings of a Conference in Honour of John Woods,Mistakes of Reason: Proceedings of a Conference in Honour of John Woods,,,,,,,,,,,Toronto,,,university-of-toronto-press,,,,,,,,,,,,,english,false,,,,peacock_ka;irvine_ad,,1:logic;2:history_of_logic
128037,incollection,peacock_ka-irvine:2005a,,,2005,,Introduction: John Woods in Profile,Introduction: John Woods in Profile,,,,,,,,,3--13,3,,,,,,,,,,,,,,,,,,,english,false,,,peacock_ka;irvine_ad,,,1:logic;2:history_of_logic
128038,incollection,peacock_ka:1992,,,1992,,A New Look at Simultaneity,A New Look at Simultaneity,,,,,,,,,542--552,542,,,,,,,,,,,,,,,,,,,english,false,,,peacock_ka,,,1:space_spacetime;2:physical_time;3:simultaneity_in_relativity_theory
128039,incollection,peacock_ka:2006,,,2006,,Temporal Presentness and the Dynamics of Spacetime,Temporal Presentness and the Dynamics of Spacetime,,,,,,,,,247--261,247,,,,,,,,,,,,,,,,,,,english,false,,,peacock_ka,,,1:time;2:the_present
128040,incollection,peacock_ka:2008,,,2008,,Ecosystems,Ecosystems,,,,,,,,,351--367,351,,,,,,,,,,,,,,,,,,,english,false,,,peacock_ka,,,1:biology
128041,incollection,peacock_ka:2017,,,2017,,Happiest Thoughts: Great Thought Experiments of Modern Physics,Happiest Thoughts: Great Thought Experiments of Modern Physics,,,,,,,,,211--242,211,,,,,,,,,,,,,,,,,,,english,false,,,peacock_ka,,,1:method;2:thought_experiments
128042,article,peacock_ms-etal:2005,,,2005,,Altruism and the Indispensability of Motives,Altruism and the Indispensability of Motives,,,,analyse-kritik,27,27,1,1,188--196,188,,,,,,,,,,,,,,,,,,,english,false,,,peacock_ms;schefczyk;schaber_p,,,1:ethics;3:altruism
128043,book,peacocke_a-gillett:1987,,,1987,,Persons and Personality: A Contemporary Inquiry,Persons and Personality: A Contemporary Inquiry,Persons and Personality: A Contemporary Inquiry,Persons and Personality: A Contemporary Inquiry,,,,,,,,,,,Oxford,,,blackwell-publishers,,,,,,,,,,,,,english,false,,,,peacocke_a;gillett_g,,1:persons;2:personal_identity
128044,incollection,peacocke_a:1995,,,1995,,"Chance and Law in Irreversible Thermodynamics, Theoretical Biology, and Theology","Chance and Law in Irreversible Thermodynamics, Theoretical Biology, and Theology",,,,,,,,,123--146,123,,,,,,,,,,,,,,,,,,,english,false,,,peacocke_a,,,1:time;2:direction_of_time
128045,incollection,peacocke_a:1995a,,,1995,,God's Interaction with the World: The Implications of Deterministic ``Chaos'' and of Interconnected and Interdependent Complexity,God's Interaction with the World: The Implications of Deterministic “Chaos” and of Interconnected and Interdependent Complexity,,,,,,,,,263--288,263,,,,,,,,,,,,,,,,,,,english,false,,,peacocke_a,,,1:causation;2:causal_closure;3:miracles
