id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
171009,incollection,ufferman-etal:2010,,,2010,,A Complete Proof System for a Dynamic Epistemic Logic Based upon Finite $\pi$-Calculus Processes,A Complete Proof System for a Dynamic Epistemic Logic Based upon Finite π-Calculus Processes,,,,,,,470--482,470,,,,,,,,,,,,,,,,,,,english,false,,,ufferman;gongora;hernandezquiroz,,,1:epistemology;2:epistemic_logic
171010,article,uffink:1996,,,1996,,The Constraint Rule of the Maximum Entropy Principle,The Constraint Rule of the Maximum Entropy Principle,,,,studies-in-history-and-philosophy-of-science-part-b-studies-in-history-and-philosophy-of-modern-physics,27,1,47--79,47,,,,,,,,,,,,,,,,,,,english,false,,,uffink,,,1:probability;2:probabilistic_reasoning;3:probability_kinematics
171011,article,uffink:2002,,,2002,,Review of \citet{albert_dz:2000},Review of Albert (2000),,,,studies-in-history-and-philosophy-of-science-part-b-studies-in-history-and-philosophy-of-modern-physics,33,3,555--563,555,,,,,,,,,,,,,,,,,,,english,false,,,uffink,,,1:quantum_mechanics
171012,incollection,uffink:2006,,,2006,,Three Concepts of Irreversibility and Three Versions of the Second Law,Three Concepts of Irreversibility and Three Versions of the Second Law,,,,,,,275--288,275,,,,,,,,,,,,,,,,,,,english,false,,,uffink,,,1:space_spacetime
171013,incollection,uffink:2007,,,2007,,Compendium of the Foundations of Classical Statistical Physics,Compendium of the Foundations of Classical Statistical Physics,,,,,,,923--1074,923,,,,,,,,,,,,,,,,,,,english,false,,,uffink,,,1:physics
171014,incollection,uffink:2010,,,2010,,Irreversibility in Stochastic Dynamics,Irreversibility in Stochastic Dynamics,,,,,,,180--207,180,,,,,,,,,,,,,,,,,,,english,false,,,uffink,,,1:physics
171015,incollection,uffink:2011,,,2011,,Subjective Probability and Statistical Physics,Subjective Probability and Statistical Physics,,,,,,,25--50,25,,,,,,,,,,,,,,,,,,,english,false,,,uffink,,,1:quantum_mechanics;2:probability_in_qm
