id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
36602,incollection,cubitt-sugden:1997,,,1997,,Rationally Justifiable Play and the Theory of Noncooperative Games,Rationally Justifiable Play and the Theory of Noncooperative Games,,,,,,,293--302,293,,,,,,,,,,,,,,,,,,,english,false,,,cubitt;sugden,,,1:decision_theory;2:game_theory
36603,article,cubitt-sugden:2003,,,2003,,"Common Knowledge, Salience and Convention: A Reconstruction of David Lewis' Game Theory","Common Knowledge, Salience and Convention: A Reconstruction of David Lewis' Game Theory",,,,economics-and-philosophy,19,2,175--210,175,,,,,,,,,,,,,,,,,,,english,false,,,cubitt;sugden,,,1:social_philosophy;2:convention
36604,article,cubitt-sugden:2014,,,2014,,Common Reasoning in Games: A Lewisian Analysis of Common Knowledge of Rationality,Common Reasoning in Games: A Lewisian Analysis of Common Knowledge of Rationality,,,,economics-and-philosophy,30,3,285--329,285,,,,,,,,,,,,,,,,,,,english,false,,,cubitt;sugden,,,1:decision_theory
36605,incollection,cubougarte:2018,,,2018,,"Urspr{\""u}ngliche Erwerbung und Naturzustand bei Kant",Ursprüngliche Erwerbung und Naturzustand bei Kant,,,,,,,2297--2304,2297,,,,,,,,,,,,,,,,,,,ngerman,false,,,cubougarte,,,1:political_philosophy;2:justification_of_the_state
36606,incollection,cucchiarelli-etal:1998,,,1998,,Automatic Semantic Tagging of Unknown Proper Names,Automatic Semantic Tagging of Unknown Proper Names,,,,,,,286--292,286,,,,,,,,,,,,,,,,,,,english,false,,,cucchiarelli;luzi_d;velardi_p,,,1:ai
36607,article,cucchiarelli-velardi:2001,,,2001,,Unsupervised Named Entity Recognition Using Syntactic and Semantic Contextual Evidence,Unsupervised Named Entity Recognition Using Syntactic and Semantic Contextual Evidence,,,,computational-linguistics,27,1,123--131,123,,,,,,,,,,,,,,,,,,,english,false,,,cucchiarelli;velardi_p,,,1:ai
36608,book,cucciolla:2019,,,2019,,Dimensions and Challenges of Russian Liberalism,Dimensions and Challenges of Russian Liberalism,,,,,,,,,,philosophy_and_politics_critical_explorations,Berlin,,,springer,,,,,,,,,,,10.1007/978-3-030-05784-8,,english,false,,,cucciolla,,,
36609,UNKNOWN,cucu_ac:2022,,,2022,,Interacting Minds in the Physical World,Interacting Minds in the Physical World,,,,,,,,,,,Lausanne,,d_e_partement_de_philosophie_universit_e_de_lausanne,,Th{\`e}se de doctorat,,,,,,,,,,,https://iris.unil.ch/handle/iris/246820,english,false,,,cucu_ac,,,
36610,article,cuda_t:1985,,,1985,,Against Neural Chauvinism,Against Neural Chauvinism,,,,philosophical-studies,48,1,111--127,111,,,,,,,,,,,,,,,,,10.1007/bf00372412,,english,false,,,cuda_t,,,1:mind_body
36611,incollection,cudd-jones:2005,,,2005,,Sexism,Sexism,,,,,,,102--117,102,,,,,,,,,,,,,,,,,,,english,false,,,cudd;jones_le,,,1:political_philosophy;2:discrimination;3:sexism
