id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
124116,incollection,oide:1998,,,1998,,The Structure of Statistical Inference,The Structure of Statistical Inference,,,,,,,,,117--142,117,,,,,,,,,,,,,,,,,,,english,false,,,oide,,,1:method
124117,book,oikkonen-vaeaenaenen:1993,,,1993,,Logic Colloquium '90,Logic Colloquium '90,Logic Colloquium '90,Logic Colloquium '90,,,,,,,,,,,Berlin,,,springer,,,,,,,,,,,,,english,false,,,,oikkonen;vaeaenaenen,,1:logic
124118,incollection,oikkonen:1979,,,1979,,A Generalization of the Infinitely Deep Languages of Hintikka and Rantala,A Generalization of the Infinitely Deep Languages of Hintikka and Rantala,,,,,,,,,101--113,101,,,,,,,,,,,,,,,,,,,english,false,,,oikkonen,,,1:logic;2:infinitary_logic
124119,incollection,oikkonen:1979a,,,1979,,Hierarchies of Model Theoretic Definability -- An Approach to Second Order Logics,Hierarchies of Model Theoretic Definability – An Approach to Second Order Logics,,,,,,,,,197--226,197,,,,,,,,,,,,,,,,,,,english,false,,,oikkonen,,,1:logic;2:higher_order_logic;3:second_order_logic
124120,incollection,oikkonen:1999,,,1999,,"Induction, Games, and Linear Orderings","Induction, Games, and Linear Orderings",,,,,,,,,119--134,119,,,,,,,,,,,,,,,,,,,english,false,,,oikkonen,,,1:mathematics;2:arithmetic;3:mathematical_induction
124121,incollection,oikonomopoulou:2015,,,2015,,The \emph{Problemata}'s Medical Books: Structural and Methodological Aspects,The Problemata's Medical Books: Structural and Methodological Aspects,,,,,,,,,61--78,61,,,,,,,,,,,,,,,,,,,english,false,,,oikonomopoulou,,,1:medicine
124122,article,oinam:1998,,,1998,,Freedom as Act of Totalization: A Critique on Sartre,Freedom as Act of Totalization: A Critique on Sartre,,,,indian-philosophical-quarterly,25,25,1,1,103--118,103,,,,,,,,,,,,,,,,,,,english,false,,,oinam,,,1:determinism;2:free_action
124123,article,oinam:2000,,,2000,,Why ``Being-For-Others''?,Why “Being-For-Others”?,,,,indian-philosophical-quarterly,27,27,1/2,1,167--214,167,,,,,,,,,,,,,,,,,,,english,false,,,oinam,,,1:ethics
124124,incollection,oiserman:1972,,,1972,,Kant und das Problem einer wissenschaftlichen Philosophie,Kant und das Problem einer wissenschaftlichen Philosophie,,,,,,,,,121--127,121,,,,,,,,,,,,,,,,,,,ngerman,false,,,oiserman,,,1:metaphilosophy
124125,incollection,oiserman:1974,,,1974,,Die Dinge an sich und die Noumena,Die Dinge an sich und die Noumena,,,,,,,,,96--102,96,,,,,,,,,,,,,,,,,,,ngerman,false,,,oiserman,,,1:metaphysics;2:transcendental_idealism;3:noumena
124126,incollection,oiserman:1977,,,1977,,Zur Frage der marxistischen positiven Auffassung des philosophischen Systems,Zur Frage der marxistischen positiven Auffassung des philosophischen Systems,,,,,,,,,383--397,383,,,,,,,,,,,,,,,,,,,ngerman,false,,,oiserman,,,1:metaphilosophy
124127,article,oiserman:1983,,,1983,,Der philosophische Irrationalismus und die Krise des Kapitalistischen Systems,Der philosophische Irrationalismus und die Krise des Kapitalistischen Systems,,,,deutsche-zeitschrift-fur-philosophie,31,31,6,6,663--671,663,,,,,,,,,,,,,,,,,,,ngerman,false,,,oiserman,,,1:metaphilosophy
124128,incollection,oiserman:1983a,,,1983,,G.W.F.~Hegel und das Erbe I.~Kants,G.W.F. Hegel und das Erbe I. Kants,,,,,,,,,299--303,299,,,,,,,,,,,,,,,,,,,ngerman,false,,,oiserman,,,1:political_philosophy;2:marxism
124129,incollection,oishi_a-matsumoto:1997,,,1997,,Automatic Extraction of Aspectual Information from a Monolingual Corpus,Automatic Extraction of Aspectual Information from a Monolingual Corpus,,,,,,,,,352--359,352,,,,,,,,,,,,,,,,,,,english,false,,,oishi_a;matsumoto_yu,,,1:linguistics;2:logic_for_natural_language;3:nl_interpretation
124130,incollection,oittinen:2018,,,2018,,Which Kind of Dialectician Was Lenin?,Which Kind of Dialectician Was Lenin?,,,,,,,,,63--88,63,,,,,,,,,,,,,,,,,,,english,false,,,oittinen,,,1:history;2:dialectical_materialism
124131,article,oizumi_m-etal:2014,,,2014,,From the Phenomenology to the Mechanisms of Consciousness: Integrated Information Theory 3.0,From the Phenomenology to the Mechanisms of Consciousness: Integrated Information Theory 3.0,,,,plos-computational-biology,10,10,5,5,,,e1003588,,,,,,,,,,,,,,,,10.1371/journal.pcbi.1003588,,english,false,,,oizumi_m;albantakis;tononi,,,2:consciousness
