id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
1393,incollection,aichelburg:2006,,,2006,,Zur Entwicklung des Zeitbegriffs: Aristoteles und der Zeitbegriff in der relativistischen Kosmologie,Zur Entwicklung des Zeitbegriffs: Aristoteles und der Zeitbegriff in der relativistischen Kosmologie,,,,,,,101--114,,,,,,,,,,,,,,,,,,,ngerman,false,,aichelburg,,,1:space_spacetime;2:physical_time
1394,book,aichele-kaufmann:2013,,,2013,,A Companion to Luis de Molina,A Companion to Luis de Molina,A Companion to Luis de Molina,A Companion to Luis de Molina,,,,50,,,brill_s_companions_to_the_christian_tradition,Leiden,,,ej-brill,,,,,,,,,,,,,,false,,,aichele;kaufmann_ma,,
1395,book,aichele-mirbach:2008,,,2008,,Alexander Gottlieb Baumgarten.~Sinnliche Erkenntnis in der Philosophie des Rationalismus,Alexander Gottlieb Baumgarten. Sinnliche Erkenntnis in der Philosophie des Rationalismus,Alexander Gottlieb Baumgarten.~Sinnliche Erkenntnis in der Philosophie des Rationalismus,Alexander Gottlieb Baumgarten. Sinnliche Erkenntnis in der Philosophie des Rationalismus,,,,20,,,aufkl_a_rung,Hamburg,,,felix-meiner-verlag,,,,,,,,,,,,,ngerman,false,,,aichele;mirchbach_d,,1:history_of_philosophy
1396,article,aichele:1999,,,1999,,"Die Grundlegung einer Hermeneutik des Kunstwerks.~Zum Verh{\""a}ltnis von metaphysischer und {\""a}sthetischer Wahrheit bei Alexander Gottlieb Baumgarten",Die Grundlegung einer Hermeneutik des Kunstwerks. Zum Verhältnis von metaphysischer und ästhetischer Wahrheit bei Alexander Gottlieb Baumgarten,,,,studia-leibnitiana,31,1,82--90,,,,,,,,,,,,,,,,,,,ngerman,false,,aichele,,,1:aesthetics;2:art_works
1397,book,aichele:2009,,,2009,,Ontologie des Nicht-Seienden.~Aristoteles' Metaphysik der Bewegung,Ontologie des Nicht-Seienden. Aristoteles' Metaphysik der Bewegung,,,,,,,,,,"G{\""o}ttingen",,,vandenhoeck-ruprecht,,,,,,,,,,,,,ngerman,false,,aichele,,,1:time;2:motion
1398,article,aichele:2012,,,2012,,"Ich denke was, was Du nicht denkst, und das ist Rot.~John Locke und George Berkeley {\""u}ber abstrakte Ideen und Kants logischer Abstraktionismus","Ich denke was, was Du nicht denkst, und das ist Rot. John Locke und George Berkeley über abstrakte Ideen und Kants logischer Abstraktionismus",,,,kant-studien,103,1,25--46,,,,,,,,,,,,,,,,,,,ngerman,false,,aichele,,,1:representation;2:ideas;3:abstract_ideas
1399,incollection,aichele:2013,,,2013,,Causation to Culpability: Why Imputation Matters,Causation to Culpability: Why Imputation Matters,,,,,,,311--332,,,,,,,,,,,,,,,,,,,,false,,aichele,,,1:causation
1400,article,aichele:2014,,,2014,,Protestantische Willensfreiheit? Samuel Pufendorfs Molinismus,Protestantische Willensfreiheit? Samuel Pufendorfs Molinismus,,,,studia-leibnitiana,46,1,17--31,,,,,,,,,,,,,,,,,,,ngerman,false,,aichele,,,1:religion;2:theological_determinism
1401,book,aichele:2017,,,2017,,Wahrscheinliche Weltweisheit.~Alexander Gottlieb Baumgartens Metaphysik des Erkennens und Handelns,Wahrscheinliche Weltweisheit. Alexander Gottlieb Baumgartens Metaphysik des Erkennens und Handelns,,,,,,,,,blaue_reihe,Hamburg,,,felix-meiner-verlag,,,,,,,,,,,,,ngerman,false,,aichele,,,2:epistemic_value;3:wisdom
1402,book,aicher:1907,,,1907,,"Kants Begriff der Erkenntnis, verglichen mit dem des Aristoteles","Kants Begriff der Erkenntnis, verglichen mit dem des Aristoteles",,,,,,6,,,kantstudien_erg_a_nzungshefte,Berlin,,,verlag-von-reuther-reichard,,,,,,,,,,,,,ngerman,false,,aicher,,,1:epistemology
1403,book,aiello_lc-etal:1996,,,1996,,{KR}'96: Principles of Knowledge Representation and Reasoning,KR'96: Principles of Knowledge Representation and Reasoning,{KR}'96: Principles of Knowledge Representation and Reasoning,KR'96: Principles of Knowledge Representation and Reasoning,,,,,,,,"San Francisco, California",,,morgan-kaufmann-publishers,,,,,,,,,,,,,,false,,,aiello_lc;doyle_j;shapiro_sc,,1:information;2:knowledge_representation
1404,book,aiello_lc:1990,,,1990,,{ECAI-90}.~Proceedings of the Ninth European Conference on Artificial Intelligence,ECAI-90. Proceedings of the Ninth European Conference on Artificial Intelligence,{ECAI-90}.~Proceedings of the Ninth European Conference on Artificial Intelligence,ECAI-90. Proceedings of the Ninth European Conference on Artificial Intelligence,,,,,,,,London,,,pitman,,,,,,,,,,,,,,false,,,aiello_lc,,1:ai
1405,article,aiello_m-etal:2012,,,2012,,Logic for Physical Space: From Antiquity to Present Days,Logic for Physical Space: From Antiquity to Present Days,,,,synthese,186,3,619--632,,,,,,,,,,,,,,,,,,,,false,,aiello_m;bezhanishvili_g;bloch_is;goranko,,,1:space_spacetime;2:nature_of_spacetime;3:space
1406,article,aiello_m:2000,,,2000,,Review of \citet{casati_r-varzi:1999},Review of Casati and Varzi (1999),,,,journal-of-logic-language-and-information,9,2,269--272,,,,,,,,,,,,,,,,,,,,false,,aiello_m,,,2:extrinsic_entities;3:holes
1407,article,aijaz-weidler:2007,,,2007,,Some Critical Reflections on the Hiddenness Argument,Some Critical Reflections on the Hiddenness Argument,,,,international-journal-for-philosophy-of-religion,61,1,123,,,,,,,,,,,,,,,,,,,,false,,aijaz;weidler_m,,,1:religion;2:divine_attributes;3:divine_hiddenness
1408,article,aijaz:2008,,,2008,,"Belief, Providence and Eschatology: Some Philosophical Problems in Islamic Theism","Belief, Providence and Eschatology: Some Philosophical Problems in Islamic Theism",,,,philosophy-compass,3,1,231--253,,,,,,,,,,,,,,,,,,,,false,,aijaz,,,1:religion;2:faith
1409,article,aijaz:2014,,,2014,,Traditional Islamic Exclusivism -- A Critique,Traditional Islamic Exclusivism – A Critique,,,,european-journal-for-philosophy-of-religion,6,2,185--209,,,,,,,,,,,,,,,,,,,,false,,aijaz,,,1:religion;2:islam
1410,incollection,aijaz:2015,,,2015,,Islamic Conceptions of Divinity,Islamic Conceptions of Divinity,,,,,,,114--126,,,,,,,,,,,,,,,,,,,,false,,aijaz,,,1:religion;2:islam
1411,article,aiken_hd:1944,,,1944,,Emotive ``Meanings'' and Ethical Terms,Emotive “Meanings” and Ethical Terms,,,,the-journal-of-philosophy,41,17,456--470,,,,,,,,,,,,,,,,,,,,false,,aiken_hd,,,2:expressivism
1412,article,aiken_hd:1946,,,1946,,Mr.~Demos and the Dogmatism of Mr.~Russell,Mr. Demos and the Dogmatism of Mr. Russell,,,,the-journal-of-philosophy,43,8,214--217,,,,,,,,,,,,,,,,,,,,false,,aiken_hd,,,1:structuralism
1413,article,aiken_hd:1946a,,,1946,,Notes on the Categories of Naturalism,Notes on the Categories of Naturalism,,,,the-journal-of-philosophy,43,19,517--526,,,,,,,,,,,,,,,,,,,,false,,aiken_hd,,,1:metaphilosophy;2:naturalism
1414,article,aiken_hd:1950,,,1950,,Evaluation and Obligation: Two Functions of Judgments in the Language of Conduct,Evaluation and Obligation: Two Functions of Judgments in the Language of Conduct,,,,the-journal-of-philosophy,47,1,5--22,,,,,,,,,,,,,,,,,,,,false,,aiken_hd,,,1:ethics;2:moral_judgement
1415,incollection,aiken_hd:1963,,,1963,,The Concept of Moral Objectivity,The Concept of Moral Objectivity,,,,,,,69--106,,,,,,,,,,,,,,,,,,,,false,,aiken_hd,,,1:ethics;2:metaethics;3:moral_realism
1416,article,aiken_hd:1970,,,1970,,Can American Universities be Depoliticized?,Can American Universities be Depoliticized?,,,,philosophic-exchange,1,,3--18,,,,,,,,,,,,,,,,http://hdl.handle.net/20.500.12648/3372,,http://hdl.handle.net/20.500.12648/3372,,false,,aiken_hd,,,1:metaphilosophy;2:philosophy_and_politics
1417,article,aiken_hd:1980,,,1980,,Contra ``The Moral Point of View'',Contra “The Moral Point of View”,,,,philosophic-exchange,11,,57--79,,,,,,,,,,,,,,,,http://hdl.handle.net/20.500.12648/3310,,http://hdl.handle.net/20.500.12648/3310,,false,,aiken_hd,,,1:ethics
1418,book,aikhenvald_ay:2016,,,2016,,How Gender Shapes the World,How Gender Shapes the World,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,,false,,aikhenvald_ay,,,1:linguistics;2:sociolinguistics
1419,book,aikhenvald_ay:2018,,,2018,,The Oxford Handbook of Evidentiality,The Oxford Handbook of Evidentiality,The Oxford Handbook of Evidentiality,The Oxford Handbook of Evidentiality,,,,,,,oxford_handbooks,New York,,,oxford-university-press,,,,,,,,,,,,,,false,,,aikhenvald_ay,,1:science;2:confirmation
1420,incollection,aikhenvald_ay:2018a,,,2018,,"`Me', `Us', and `Others': Expressing the Self in Arawak Languages of South America, with a Focus on Tariana","‘Me', ‘Us', and ‘Others': Expressing the Self in Arawak Languages of South America, with a Focus on Tariana",,,,,,,13--39,,,,,,,,,,,,,,,,,,,,false,,aikhenvald_ay,,,1:persons;2:self
1421,article,aikin_sf-etal:2009,,,2009,,"Evolution, Intelligent Design, and Public Education: A Comment on Thomas Nagel","Evolution, Intelligent Design, and Public Education: A Comment on Thomas Nagel",,,,spontaneous-generations-a-journal-for-the-history-and-philosophy-of-science,3,1,35--40,,,,,,,,,,,,,,,,,,,,false,,aikin_sf;harbour_m;talisse,,,1:biology;2:evolution
1422,article,aikin_sf-etal:2010,,,2010,,"Epistemic Abstainers, Epistemic Martyrs, and Epistemic Converts","Epistemic Abstainers, Epistemic Martyrs, and Epistemic Converts",,,,logos-episteme,1,2,211--219,,,,,,,,,,,,,,,,,,,,false,,aikin_sf;harbour_m;neufeld_j;talisse,,,1:rationality;2:disagreement
1423,article,aikin_sf-etal:2011,,,2011,,On Epistemic Abstemiousness: A Reply to \citet{bundy_a:2011},On Epistemic Abstemiousness: A Reply to Bundy (2011),,,,logos-episteme,2,3,425--428,,,,,,,,,,,,,,,,,,,,false,,aikin_sf;harbour_m;neufeld_j;talisse,,,1:rationality;2:disagreement
1424,article,aikin_sf-jones:2015,,,2015,,An Atheistic Argument from Ugliness,An Atheistic Argument from Ugliness,,,,european-journal-for-philosophy-of-religion,7,1,209--217,,,,,,,,,,,,,,,,,,,,false,,aikin_sf;jones_n,,,1:religion;2:atheism
1425,book,aikin_sf-talisse:2017,,,2017,,"Pragmatism, Pluralism, and the Nature of Philosophy","Pragmatism, Pluralism, and the Nature of Philosophy",,,,,,,,,,London,,,routledge,,,,,,,,,,,,,,false,,aikin_sf;talisse,,,1:metaphilosophy
1426,incollection,aikin_sf-talisse:2017a,,,2017,,Pragmatism and Metaphilosophy,Pragmatism and Metaphilosophy,,,,,,,31--45,,,,,,,,,,,,,,,,,,,,false,,aikin_sf;talisse,,,1:metaphilosophy
1427,book,aikin_sf-talisse:2020,,,2020,,Political Argument in a Polarized Age,Political Argument in a Polarized Age,,,,,,,,,,"Hoboken, New Jersey",,,wiley-blackwell,,,,,,,,,,,,,,false,,aikin_sf;talisse,,,1:political_philosophy
1428,article,aikin_sf:2005,,,2005,,Who is Afraid of Epistemology's Regress Problem?,Who is Afraid of Epistemology's Regress Problem?,,,,philosophical-studies,126,2,191--217,,,,,,,,,,,,,,,,,10.1007/s11098-004-7803-4,,,false,,aikin_sf,,,1:epistemology;2:epistemic_foundationalism;3:infinitism_about_justification
1429,article,aikin_sf:2007,,,2007,,Prospects for Skeptical Foundationalism,Prospects for Skeptical Foundationalism,,,,metaphilosophy,38,5,578--590,,,,,,,,,,,,,,,,,,,,false,,aikin_sf,,,1:epistemology;2:epistemic_foundationalism
1430,book,aikin_sf:2010,,,2010,,Epistemology and the Regress Problem,Epistemology and the Regress Problem,,,,,,25,,,routledge_studies_in_contemporary_philosophy,London,,,routledge,,,,,,,,,,,,,,false,,aikin_sf,,,1:epistemology;2:epistemic_foundationalism
1431,article,aikin_sf:2010a,,,2010,,`Knowledge is True Belief' Rebutted,‘Knowledge is True Belief' Rebutted,,,,european-journal-of-analytic-philosophy,6,2,5--13,,,,,,,,,,,,,,,,,,,,false,,aikin_sf,,,1:knowledge;2:gettier_cases
1432,article,aikin_sf:2010b,,,2010,,The Problem of the Criterion and Hegel's Model for Epistemic Infinitism,The Problem of the Criterion and Hegel's Model for Epistemic Infinitism,,,,history-of-philosophy-quarterly,27,4,379--388,,,,,,,,,,,,,,,,,,,,false,,aikin_sf,,,1:epistemology
1433,article,aikin_sf:2011,,,2011,,The \emph{ad Hominem} Argument against `Knowledge is True Belief': A Reply to \citet{martens_db:2010b},The ad Hominem Argument against ‘Knowledge is True Belief': A Reply to Martens (2010),,,,european-journal-of-analytic-philosophy,7,1,5--10,,,,,,,,,,,,,,,,,,,,false,,aikin_sf,,,1:knowledge;2:gettier_cases
1434,article,aikin_sf:2014,,,2014,,Prospects for Moral Epistemic Infinitism,Prospects for Moral Epistemic Infinitism,,,,metaphilosophy,45,2,172--181,,,,,,,,,,,,,,,,,,,,false,,aikin_sf,,,1:method;2:infinite_regress
1435,incollection,aikin_sf:2018,,,2018,,Pragmatism and Epistemology,Pragmatism and Epistemology,,,,,,,9--26,,,,,,,,,,,,,,,,,,,,false,,aikin_sf,,,1:epistemology
1436,incollection,aikin_sf:2020,,,2020,,Skeptical Responses to Stoics and Epicureans on the Criterion,Skeptical Responses to Stoics and Epicureans on the Criterion,,,,,,,198--210,,,,,,,,,,,,,,,,,,,,false,,aikin_sf,,,1:skepticism;2:problem_of_the_criterion
1437,article,aikins:1983,,,1983,,Prototypical Knowledge for Expert Systems,Prototypical Knowledge for Expert Systems,,,,artificial-intelligence,20,2,163--210,,,,,,,,,,,,,,,,,,,,false,,aikins,,,1:ai;2:machine_reasoning;3:expert_systems
1438,article,aikins:1993,,,1993,,Prototypical Knowledge for Expert Systems: A Retrospective Analysis,Prototypical Knowledge for Expert Systems: A Retrospective Analysis,,,,artificial-intelligence,59,1/2,205--211,,,,,,,,,,,,,,,,,,,,false,,aikins,,,1:ai;2:machine_reasoning;3:expert_systems
1439,book,aili-trampe:2000,,,2000,,Tongues and Texts Unlimited: Studies in Honour of Tore Jansson on the Occasion of his Sixtieth Anniversary,Tongues and Texts Unlimited: Studies in Honour of Tore Jansson on the Occasion of his Sixtieth Anniversary,Tongues and Texts Unlimited: Studies in Honour of Tore Jansson on the Occasion of his Sixtieth Anniversary,Tongues and Texts Unlimited: Studies in Honour of Tore Jansson on the Occasion of his Sixtieth Anniversary,,,,,,,,Stockholm,,,stockholm-university-press,,,,,,,,,,,,,,false,,,aili;trampe_p,,1:linguistics
1440,article,aimar_s:2011,,,2011,,"Counterfactuals, Overdetermination and Mental Causation","Counterfactuals, Overdetermination and Mental Causation",,,,proceedings-of-the-aristotelian-society,111,3,469--477,,,,,,,,,,,,,,,,,,,,false,,aimar_s,,,1:mind_body;2:mental_causation
1441,book,aimar_t:2005,,,2005,,"Subjectivisme, ignorance et coordination : les apports de l'{\'e}cole {\'e}conomique autrichienne","Subjectivisme, ignorance et coordination : les apports de l'école économique autrichienne",,,,,,,,,,Paris,,,vuibert,,,,,,,,,,,,,french,false,,aimar_t,,,1:economics
1442,article,ainscough:1922,,,1922,,Some Remarks on Relativity,Some Remarks on Relativity,,,,mind,31,124,489--495,,,,,,,,,,,,,,,,,,,,false,,ainscough,,,1:space_spacetime;2:relativity_theory;3:general_relativity
1443,article,ainscough:1929,,,1929,,Relations and Universals,Relations and Universals,,,,mind,38,150,137--159,,,,,,,,,,,,,,,,,,,,false,,ainscough,,,1:structuralism;2:relations
1444,book,ainslie_dc-butler:2015,,,2015,,The Cambridge Companion to Hume's \emph{Treatise},The Cambridge Companion to Hume's Treatise,The Cambridge Companion to Hume's \emph{Treatise},The Cambridge Companion to Hume's Treatise,,,,,,,cambridge_companions_to_philosophy,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/cco9781139016100,,,false,,,ainslie_dc;butler_a,,1:history_of_philosophy
1445,incollection,ainslie_dc-ware:2014,,,2014,,Consciousness and Personal Identity,Consciousness and Personal Identity,,,,,,,245--264,,,,,,,,,,,,,,,,,,,,false,,ainslie_dc;ware_o,,,1:persons;2:personal_identity
1446,article,ainslie_dc:1995,,,1995,,The Problem of the National Self in Hume's Theory of Justice,The Problem of the National Self in Hume's Theory of Justice,,,,hume-studies,21,2,289--313,,,,,,,,,,,,,,,,,,,,false,,ainslie_dc,,,1:political_philosophy;2:nationalism
1447,article,ainslie_dc:1999,,,1999,,Scepticism about Persons in Book II of Hume's \emph{Treatise},Scepticism about Persons in Book II of Hume's Treatise,,,,journal-of-the-history-of-philosophy,37,3,469--492,,,,,,,,,,,,,,,,,,,,false,,ainslie_dc,,,1:persons
1448,article,ainslie_dc:2001,,,2001,,Hume's Reflections on the Identity and Simplicity of Mind,Hume's Reflections on the Identity and Simplicity of Mind,,,,philosophy-and-phenomenological-research,62,3,557--578,,,,,,,,,,,,,,,,,,,,false,,ainslie_dc,,,2:metaphysics_of_mind
1449,incollection,ainslie_dc:2003,,,2003,,Hume's Scepticism and Ancient Scepticisms,Hume's Scepticism and Ancient Scepticisms,,,,,,,251--273,,,,,,,,,,,,,,,,,,,,false,,ainslie_dc,,,1:skepticism;2:ancient_skepticism
1450,incollection,ainslie_dc:2007,,,2007,,Character Traits and the Humean Approach to Ethics,Character Traits and the Humean Approach to Ethics,,,,,,,79--110,,,,,,,,,,,,,,,,,,,,false,,ainslie_dc,,,2:character
1451,incollection,ainslie_dc:2008,,,2008,,Hume on Personal Identity,Hume on Personal Identity,,,,,,,140--156,,,,,,,,,,,,,,,,,,,,false,,ainslie_dc,,,1:persons;2:personal_identity
1452,article,ainslie_dc:2010,,,2010,,Adequate Ideas and Modest Scepticism in Hume's Metaphysics of Space,Adequate Ideas and Modest Scepticism in Hume's Metaphysics of Space,,,,archiv-fur-geschichte-der-philosophie,92,1,39--67,,,,,,,,,,,,,,,,,,,,false,,ainslie_dc,,,1:perception;2:perception_of_space
1453,book,ainslie_dc:2015,,,2015,,Hume's True Skepticism,Hume's True Skepticism,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/acprof:oso/9780199593866.001.0001,,,false,,ainslie_dc,,,1:skepticism
1454,incollection,ainslie_dc:2018,,,2018,,Hume and the Sceptical Malady,Hume and the Sceptical Malady,,,,,,,25--41,,,,,,,,,,,,,,,,,,,,false,,ainslie_dc,,,1:skepticism
1455,incollection,ainslie_dc:2022,,,2022,,Le Bon Ronnie? Humean Themes in de Sousa,Le Bon Ronnie? Humean Themes in de Sousa,,,,,,,,,,,,,,,,,,,,,,,,,https://www.unige.ch/cisa/related-sites/ronald-de-sousa/assets/pdf/Ainslie_Paper.pdf,,false,,ainslie_dc,,,1:feeling;2:emotions
1456,incollection,ainslie_g:1986,,,1986,,Beyond Microeconomics: Conflict Among Interests in a Multiple Self as a Determinant of Value,Beyond Microeconomics: Conflict Among Interests in a Multiple Self as a Determinant of Value,,,,,,,133--176,,,,,,,,,,,,,,,,,,,,false,,ainslie_g,,,1:decision_theory;2:preference
1457,incollection,ainslie_g:2007,,,2007,,Emotion: The Gaping Hole in Economic Theory,Emotion: The Gaping Hole in Economic Theory,,,,,,,11--28,,,,,,,,,,,,,,,,,,,,false,,ainslie_g,,,1:economics
