id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
171112,incollection,unah:1998,,,1998,,Heidegger's Phenomenological Orientation,Heidegger's Phenomenological Orientation,,,,,,,,,303--330,303,,,,,,,,,,,,,,,,,,,english,false,,,unah,,,1:metaphysics;2:phenomenology
171113,incollection,unah:2000,,,2000,,Postmodernism is Existential Phenomenology,Postmodernism is Existential Phenomenology,,,,,,,,,427--444,427,,,,,,,,,,,,,,,,,,,english,false,,,unah,,,1:metaphysics;2:existentialism
171114,incollection,unah:2000a,,,2000,,Difficult Decision Situations: A Phenomenological Ontology of Crisis Management,Difficult Decision Situations: A Phenomenological Ontology of Crisis Management,,,,,,,,,237--248,237,,,,,,,,,,,,,,,,,,,english,false,,,unah,,,
171115,incollection,unah:2002a,,,2002,,Intellectuals and the Legitimation Crisis: A Phenomenological Ontology of Human Relations,Intellectuals and the Legitimation Crisis: A Phenomenological Ontology of Human Relations,,,,,,,,,355--368,355,,,,,,,,,,,,,,,,,,,english,false,,,unah,,,1:social_philosophy
171116,article,underhill_ge:1891,,,1891,,Theories of Pleasure,Theories of Pleasure,,,,proceedings-of-the-aristotelian-society,2,2,1,1,77--87,77,,,,,,,,,,,,,,,,,,,english,false,,,underhill_ge,,,1:feeling;2:pleasure
171117,article,underhill_ge:1904,,,1904,,The Use and Abuse of Final Causes,The Use and Abuse of Final Causes,,,,mind,13,13,50,50,220--241,220,,,,,,,,,,,,,,,,,,,english,false,,,underhill_ge,,,1:explanation;2:teleological_explanation
171118,book,underhill_r:1976,,,1976,,Turkish Grammar,Turkish Grammar,,,,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,,,english,false,,,underhill_r,,,1:linguistics
171119,incollection,underwood_g-bright:1996,,,1996,,Cognition with and without Awareness,Cognition with and without Awareness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,underwood_g;bright_jeh,,,2:cognition;3:thinking
171120,book,underwood_g-stevens:1979,,,1979,,Aspects of Consciousness: Psychological Issues,Aspects of Consciousness: Psychological Issues,Aspects of Consciousness: Psychological Issues,Aspects of Consciousness: Psychological Issues,,,1,1,,,,,,,New York,,,academic-press,,,,,,,,,,,,,english,false,,,,underwood_g;stevens_rob,,2:consciousness
171121,book,underwood_g-stevens:1981,,,1981,,Aspects of Consciousness: Structural Issues,Aspects of Consciousness: Structural Issues,Aspects of Consciousness: Structural Issues,Aspects of Consciousness: Structural Issues,,,2,2,,,,,,,New York,,,academic-press,,,,,,,,,,,,,english,false,,,,underwood_g;stevens_rob,,2:consciousness
171122,book,underwood_g-stevens:1982,,,1982,,Aspects of Consciousness: Awareness and Self-Awareness,Aspects of Consciousness: Awareness and Self-Awareness,Aspects of Consciousness: Awareness and Self-Awareness,Aspects of Consciousness: Awareness and Self-Awareness,,,3,3,,,,,,,New York,,,academic-press,,,,,,,,,,,,,english,false,,,,underwood_g;stevens_ro,,2:consciousness
171123,book,underwood_g-stevens:1984,,,1984,,Aspects of Consciousness: Clinical Issues,Aspects of Consciousness: Clinical Issues,Aspects of Consciousness: Clinical Issues,Aspects of Consciousness: Clinical Issues,,,4,4,,,,,,,New York,,,academic-press,,,,,,,,,,,,,english,false,,,,underwood_g;stevens_ro,,2:consciousness
171124,article,underwood_g:1977,,,1977,,"Attention, Awareness, and Hemispheric Differences in Word Recognition","Attention, Awareness, and Hemispheric Differences in Word Recognition",,,,neuropsychologia,15,15,,,61--67,61,,,,,,,,,,,,,,,,,,,english,false,,,underwood_g,,,2:attention
171125,incollection,underwood_g:1979,,,1979,,Memory Systems and Conscious Processes,Memory Systems and Conscious Processes,,,,,,,,,91--122,91,,,,,,,,,,,,,,,,,,,english,false,,,underwood_g,,,2:memory
171126,incollection,underwood_g:1982,,,1982,,Selective Attention and Selective Awareness of Conscious Processes,Selective Attention and Selective Awareness of Conscious Processes,,,,,,,,,111--146,111,,,,,,,,,,,,,,,,,,,english,false,,,underwood_g,,,1:psychology;2:awareness
171127,book,underwood_g:1996,,,1996,,Implicit Cognition,Implicit Cognition,Implicit Cognition,Implicit Cognition,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,english,false,,,,underwood_g,,2:cognition;3:thinking
