id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
186557,article,zycinski:1989,,,1989,,A Return to Plato in the Philosophy of Substance?,A Return to Plato in the Philosophy of Substance?,,,,the-new-scholasticism,63,4,419--434,419,,,,,,,,,,,,,,,,,,,english,false,,,zycinski,,,2:substance
186558,book,zygmunt:1995,,,1995,,"Alfred Tarski, Pisma Logiczno-Filozoficzne, vol.~1","Alfred Tarski, Pisma Logiczno-Filozoficzne, vol. 1","Alfred Tarski, Pisma Logiczno-Filozoficzne, vol.~1","Alfred Tarski, Pisma Logiczno-Filozoficzne, vol. 1",,,,,,,,,Warszawa,,,panstwow-wydawnictwo-naukowe-pwn,,,,,,,,,,,,,polish,false,,,,zygmunt,,1:logic;2:history_of_logic
186559,incollection,zygmunt:2008,,,2008,,Bibliography of Andrzej Mostowski,Bibliography of Andrzej Mostowski,,,,,,,341--372,341,,,,,,,,,,,,,,,,,,,english,false,,,zygmunt,,,1:mathematics;2:history_of_mathematics
186560,article,zylberman:2014,,,2014,,The Very Thought of (Wronging) You,The Very Thought of (Wronging) You,,,,philosophical-topics,42,1,153--175,153,,,,,,,,,,,,,,,,,,,english,false,,,zylberman,,,1:ethics
186561,article,zylberman:2016,,,2016,,Human Rights and the Rights of States: A Relational Account,Human Rights and the Rights of States: A Relational Account,,,,canadian-journal-of-philosophy,46,3,291--317,291,,,,,,,,,,,,,,,,,,,english,false,,,zylberman,,,1:political_philosophy;2:rights;3:human_rights
186562,article,zylberman:2016a,,,2016,,Human Dignity,Human Dignity,,,,philosophy-compass,11,4,201--210,201,,,,,,,,,,,,,,,,,,,english,false,,,zylberman,,,1:political_philosophy;2:rights;3:human_dignity
186563,article,zylberman:2018,,,2018,,The Relational Structure of Human Dignity,The Relational Structure of Human Dignity,,,,australasian-journal-of-philosophy,96,4,738--752,738,,,,,,,,,,,,,,,,,,,english,false,,,zylberman,,,1:political_philosophy;2:rights;3:human_dignity
186564,incollection,zylberman:2023,,,2023,,Bread as Freedom: Kant on the State's Duties to the Poor,Bread as Freedom: Kant on the State's Duties to the Poor,,,,,,,245--264,245,,,,,,,,,,,,,,,,,,,english,false,,,zylberman,,,1:political_philosophy;2:poverty
186565,article,zylstra:2014,,,2014,,Dependence and Fundamentality,Dependence and Fundamentality,,,,studia-philosophica-estonica,7,2,5--28,5,,,,,,,,,,,,,,,,,,,english,false,,,zylstra,,,2:dependence
186566,article,zylstra:2018,,,2018,,Essence with Ground,Essence with Ground,,,,analytic-philosophy,59,2,193--207,193,,,,,,,,,,,,,,,,,,,english,false,,,zylstra,,,2:essence
186567,article,zylstra:2019,,,2019,,The Essence of Grounding,The Essence of Grounding,,,,synthese,196,12,5137--5152,5137,,,,,,,,,,,,,,,,,,,english,false,,,zylstra,,,2:grounding
186568,incollection,zylstra:2020,,,2020,,Essence,Essence,,,,,,,324--335,324,,,,,,,,,,,,,,,,,,,english,false,,,zylstra,,,2:grounding
186569,book,zymner:1991,,,1991,,Uneigentlichkeit.~Studien zu Semantik und Geschichte der Parabel,Uneigentlichkeit. Studien zu Semantik und Geschichte der Parabel,,,,,,,,,,explicatio,Paderborn,,,mentis-verlag,,,,,,,,,,,,,ngerman,false,,,zymner,,,1:pragmatics;2:metaphor
186570,incollection,zymner:2014,,,2014,,"Evolution{\""a}re Psychologie der Fiktionalit{\""a}t",Evolutionäre Psychologie der Fiktionalität,,,,,,,277--297,277,,,,,,,,,,,,,,,,,,,ngerman,false,,,zymner,,,1:aesthetics;2:fiction
186571,article,zynda_l:1996,,,1996,,"Should we Reject Supervenience Analyses of Laws, Chance, and Causation?","Should we Reject Supervenience Analyses of Laws, Chance, and Causation?",,,,studies-in-history-and-philosophy-of-science,27,4,587--592,587,,,,,,,,,,,,,,,,,,,english,false,,,zynda_l,,,2:supervenience;3:humean_supervenience
186572,incollection,zynda_l:2016,,,2016,,Subjectivism,Subjectivism,,,,,,,360--381,360,,,,,,,,,,,,,,,,,,,english,false,,,zynda_l,,,1:probability;2:nature_of_probability
186573,incollection,zysow:2016,,,2016,,Karr{\={a}}miyya,Karrāmiyya,,,,,,,252--262,252,,,,,,,,,,,,,,,,,,,english,false,,,zysow,,,1:history_of_philosophy
186574,article,zysset_a:2016,,,2016,,"La CEDH, John Stuart Mill et la tentation de l'insularit{\'e} d{\'e}mocratique","La CEDH, John Stuart Mill et la tentation de l'insularité démocratique",,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2016-11-07-zysset,french,false,,https://creativecommons.org/licenses/by/3.0/,zysset_a,,,
186575,incollection,zytkow_jm:1976,,,1976,,Intertheory Relations on the Formal and Semantical Level,Intertheory Relations on the Formal and Semantical Level,,,,,,,450,450,,,,,,,,,,,,,,,,,,,english,false,,,zytkow_jm,,,1:science;2:theory_change
186576,incollection,zytkow_jm:1982,,,1982,,An Interpretation of a Concept in Science by a Set of Operational Procedures,An Interpretation of a Concept in Science by a Set of Operational Procedures,,,,,,,169--186,169,,,,,,,,,,,,,,,,,,,english,false,,,zytkow_jm,,,1:science
