id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
23370,book,buchanan_a:2018,,,2018,,Institutionalizing the Just War,Institutionalizing the Just War,,,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780190878436.001.0001,,english,false,,,buchanan_a,,,1:social_philosophy;2:war;3:just_war
23371,incollection,buchanan_a:2018a,,,2018,,Institutional Legitimacy,Institutional Legitimacy,,,,,,,,,53--79,53,,,,,,,,,,,,,,,,,,,english,false,,,buchanan_a,,,1:political_philosophy
23372,incollection,buchanan_a:2020,,,2020,,The Reflexive Social Epistemology of Human Rights,The Reflexive Social Epistemology of Human Rights,,,,,,,,,284--292,284,,,,,,,,,,,,,,,,,,,english,false,,,buchanan_a,,,1:political_philosophy;2:rights;3:human_rights
23373,incollection,buchanan_ag-conway:2017,,,2017,,An Island Tale for Young Anthropologists,An Island Tale for Young Anthropologists,,,,,,,,,165--180,165,,,,,,,,,,,,,,,,,,,english,false,,,buchanan_ag;conway_joh,,,1:reference;2:self_reference
23374,article,buchanan_bg-etal:1990,,,1990,,Knowledge-Based Systems,Knowledge-Based Systems,,,,annual-review-of-computer-science,4,4,,,395--416,395,,,,,,,,,,,,,,,,,,,english,false,,,buchanan_bg;bobrow_dg;davis_ra;mcdermott_j;shortliffe,,,1:ai
23375,article,buchanan_bg-feigenbaum:1978,,,1978,,\textsc{Dendral} and \textsc{Meta-Dendral}: Their Applications Dimension,Dendral and Meta-Dendral: Their Applications Dimension,,,,artificial-intelligence,11,11,1/2,1,5--24,5,,,,,,,,,Reprinted in \citet[313--322]{webber_bl-nilsson:1981},Reprinted in Webber and Nilsson (1981),,,,,,,,,english,false,,,buchanan_bg;feigenbaum,,,1:ai;2:machine_reasoning;3:expert_systems
23376,book,buchanan_bg-reddy:1979,,,1979,,"{IJCAI-79}.~Proceedings of the 6th International Joint Conference on Artificial Intelligence, Tokyo 1979","IJCAI-79. Proceedings of the 6th International Joint Conference on Artificial Intelligence, Tokyo 1979","{IJCAI-79}.~Proceedings of the 6th International Joint Conference on Artificial Intelligence, Tokyo 1979","IJCAI-79. Proceedings of the 6th International Joint Conference on Artificial Intelligence, Tokyo 1979",,,,,,,,,,,"San Francisco, California",,,morgan-kaufmann-publishers,,,,,,,,,,,,,english,false,,,,buchanan_bg;reddy_dr,,1:ai
23377,book,buchanan_bg-shortliffe:1984,,,1984,,Rule-Based Expert Systems: The {MYCIN} Experiments of the Stanford Heuristic Programming Project,Rule-Based Expert Systems: The MYCIN Experiments of the Stanford Heuristic Programming Project,,,,,,,,,,,,,"Reading, Massachusetts",,,addison-wesley,,,,,,,,,,,,,english,false,,,buchanan_bg;shortliffe,,,1:ai;2:machine_reasoning;3:expert_systems
23378,incollection,buchanan_bg:1983,,,1983,,Mechanizing the Search for Explanatory Hypotheses,Mechanizing the Search for Explanatory Hypotheses,,,,,,,,,129--146,129,,,,,,,,,,,,,,,,,,,english,false,,,buchanan_bg,,,1:method
23379,incollection,buchanan_bg:1988,,,1988,,Artificial Intelligence as an Experimental Science,Artificial Intelligence as an Experimental Science,,,,,,,,,209--250,209,,,,,,,,,,,,,,,,,,,english,false,,,buchanan_bg,,,1:ai;2:foundations_of_ai
23380,article,buchanan_bg:1994,,,1994,,The Role of Experimentation in Artificial Intelligence,The Role of Experimentation in Artificial Intelligence,,,,philosophical-transactions-of-the-royal-society-series-a-physical-sciences-and-engineering,349,349,1689,1689,153--165,153,,,,,,,,,,,,,,,,,,,english,false,,,buchanan_bg,,,1:ai;2:machine_reasoning;3:expert_systems
23381,article,buchanan_bg:2001,,,2001,,Creativity at the Metalevel,Creativity at the Metalevel,,,,the-ai-magazine,22,22,1,1,13--28,13,,,,,,,,,,,,,,,,,,,english,false,,,buchanan_bg,,,1:epistemology;2:epistemic_virtues;3:epistemic_creativity
