id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
1291,incollection,aharonov_d-vazirani:2013,,,2013,,Is Quantum Mechanics Falsifiable? A Computational Perspective on the Foundations of Quantum Mechanics,Is Quantum Mechanics Falsifiable? A Computational Perspective on the Foundations of Quantum Mechanics,,,,,,,,,329--350,329,,,,,,,,,,,,,,,,,,,english,false,,,aharonov_d;vazirani_u,,,1:quantum_mechanics
1292,incollection,aharonov_y-albert:1987,,,1987,,The Issue of Retrodiction in Bohm's Theory,The Issue of Retrodiction in Bohm's Theory,,,,,,,,,224--226,224,,,,,,,,,,,,,,,,,,,english,false,,,aharonov_y;albert_dz,,,1:quantum_mechanics;2:bohmian_mechanics
1293,incollection,aharonov_y-cohen:2014,,,2014,,"Protective Measurement, Postselection and the Heisenberg Representation","Protective Measurement, Postselection and the Heisenberg Representation",,,,,,,,,28--38,28,,,,,,,,,,,,,,,,,,,english,false,,,aharonov_y;cohen_el,,,1:quantum_mechanics
1294,incollection,aharonov_y-etal:2017,,,2017,,Beyond Wavefunctions: A Time-Symmetric Nonlocal Ontology for Quantum Mechanics,Beyond Wavefunctions: A Time-Symmetric Nonlocal Ontology for Quantum Mechanics,,,,,,,,,235--242,235,,,,,,,,,,,,,,,,,,,english,false,,,aharonov_y;cohen_el;elitzur,,,1:metaphysics;2:generalism;3:wave_function_realism
1295,incollection,aharonov_y-vaidman:1997,,,1997,,Protective Measurements of Two-State Vectors,Protective Measurements of Two-State Vectors,,,,,,,,,1--8,1,,,,,,,,,,,,,,,,,,,english,false,,,aharonov_y;vaidman,,,1:quantum_mechanics
1296,book,ahbelrappe-kamtekar:2006,,,2006,,A Companion to Socrates,A Companion to Socrates,A Companion to Socrates,A Companion to Socrates,,,,,,,,,,blackwell_companions_to_philosophy,Oxford,,,blackwell-publishers,,,,,,,,,,,10.1002/9780470996218,,english,false,,,,ahbelrappe;kamtekar,,1:history_of_philosophy
1297,article,ahbelrappe:1998,,,1998,,Scepticism in the Sixth Century? Damascius' Doubts and Solutions Concerning First Principles,Scepticism in the Sixth Century? Damascius' Doubts and Solutions Concerning First Principles,,,,journal-of-the-history-of-philosophy,36,36,3,3,337--363,337,,,,,,,,,,,,,,,,,,,english,false,,,ahbelrappe,,,1:skepticism
1298,incollection,ahbelrappe:2006,,,2006,,"Plato's Influence on Jewish, Christian, and Islamic Philosophy","Plato's Influence on Jewish, Christian, and Islamic Philosophy",,,,,,,,,434--451,434,,,,,,,,,,,,,,,,,,,english,false,,,ahbelrappe,,,1:history_of_philosophy
1299,incollection,ahbelrappe:2009,,,2009,,"Damascius' exegesis of \emph{Philebus} 27, on the Nature of the Mixed","Damascius' exegesis of Philebus 27, on the Nature of the Mixed",,,,,,,,,376--381,376,,,,,,,,,,,,,,,,,,,english,false,,,ahbelrappe,,,1:ontology;2:mixtures
1300,incollection,ahbelrappe:2010,,,2010,,Damascius on the Third Hypothesis of the \emph{Parmenides},Damascius on the Third Hypothesis of the Parmenides,,,,,,,,,143--156,143,,,,,,,,,,,,,,,,,,,english,false,,,ahbelrappe,,,1:history_of_philosophy
1301,incollection,ahbelrappe:2015,,,2015,,Metaphysics: The Origin of Becoming and the Resolution of Ignorance,Metaphysics: The Origin of Becoming and the Resolution of Ignorance,,,,,,,,,166--181,166,,,,,,,,,,,,,,,,,,,english,false,,,ahbelrappe,,,1:metaphysics;2:metametaphysics
1302,incollection,aher_m:2012,,,2012,,Free Choice in Deontic Inquisitive Semantics (DIS),Free Choice in Deontic Inquisitive Semantics (DIS),,,,,,,,,22--31,22,,,,,,,,,,,,,,,,,,,english,false,,,aher_m,,,2:deontic_logic
1303,incollection,ahern_a:2006,,,2006,,"Mood, Propositional Attitude and Metarepresentation in Spanish","Mood, Propositional Attitude and Metarepresentation in Spanish",,,,,,,,,445--470,445,,,,,,,,,,,,,,,,,,,english,false,,,ahern_a,,,1:representation;2:metarepresentation
1304,article,ahissar_m-hochstein:2004,,,2004,,The Reverse Hierarchy Theory of Visual Perceptual Learning,The Reverse Hierarchy Theory of Visual Perceptual Learning,,,,trends-in-cognitive-sciences,8,8,10,10,457--464,457,,,,,,,,,,,,,,,,,10.1016/j.tics.2004.08.011,,english,false,,,ahissar_m;hochstein_s,,,1:perception;2:perceptual_content;3:perceptual_learning
1305,article,ahlberg-brighouse:2010,,,2010,,An Argument against Cloning,An Argument against Cloning,,,,canadian-journal-of-philosophy,40,40,4,4,539--565,539,,,,,,,,,,,,,,,,,,,english,false,,,ahlberg;brighouse_h,,,1:ethics;2:bioethics
