id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
119319,incollection,myazaki:1996,,,1996,,Le probl{\`e}me de la force dans les \emph{Passions de l'{\^a}me}: la force des passions et celle de l'{\^a}me,Le problème de la force dans les Passions de l'âme: la force des passions et celle de l'âme,,,,,,,249--269,249,,,,,,,,,,,,,,,,,,,french,false,,,myazaki,,,1:feeling;2:passions
119320,incollection,mycielski:1971,,,1971,,On some Consequences of the Axiom of Determinateness,On some Consequences of the Axiom of Determinateness,,,,,,,265--266,265,,,,,,,,,,,,,,,,,,,english,false,,,mycielski,,,1:mathematics;2:set_theory
119321,article,mycielski:1981,,,1981,,Analysis without Actual Infinity,Analysis without Actual Infinity,,,,the-journal-of-symbolic-logic,46,,625--633,625,,,,,,,,,,,,,,,,,,,english,false,,,mycielski,,,1:mathematics;2:infinity
119322,article,mycielski:1989,,,1989,,The Meaning of Pure Mathematics,The Meaning of Pure Mathematics,,,,journal-of-philosophical-logic,18,3,315--320,315,,,,,,,,,,,,,,,,,,,english,false,,,mycielski,,,1:mathematics
119323,article,mycielski:1992,,,1992,,Quantifier-Free Versions of First-Order Logic and Their Psychological Significance,Quantifier-Free Versions of First-Order Logic and Their Psychological Significance,,,,journal-of-philosophical-logic,21,2,125--147,125,,,,,,,,,,,,,,,,,,,english,false,,,mycielski,,,1:logic;2:algebraic_logic
119324,incollection,mycielski:2004,,,2004,,Russell's Paradox and Hilbert's (much Forgotten) View of Set Theory,Russell's Paradox and Hilbert's (much Forgotten) View of Set Theory,,,,,,,533--548,533,,,,,,,,,,,,,,,,,,,english,false,,,mycielski,,,1:mathematics;2:set_theory;3:paradoxes_of_set_theory
119325,incollection,mycielski:2008,,,2008,,"Observations on Truth, Consistency and Lengths of Proofs","Observations on Truth, Consistency and Lengths of Proofs",,,,,,,278--288,278,,,,,,,,,,,,,,,,,,,english,false,,,mycielski,,,1:mathematics;2:history_of_mathematics
119326,unpublished,mycielski:unpub,,,,,Pure Mathematics and Physical Reality,Pure Mathematics and Physical Reality,,,,,,,,,,,,,,,,,Unpublished manuscript,Unpublished manuscript,,,,,,,,,english,false,,,mycielski,,,1:mathematics
119327,incollection,mycka:2006,,,2006,,Analog Computation and Church's Thesis,Analog Computation and Church's Thesis,,,,,,,331--352,331,,,,,,,,,,,,,,,,,,,english,false,,,mycka,,,1:computation;2:computability;3:church_s_thesis
119328,article,mycroft-okeefe:1984,,,1984,,A Polymorphic Type System for {PROLOG},A Polymorphic Type System for PROLOG,,,,artificial-intelligence,23,3,295--307,295,,,,,,,,,,,,,,,,,,,english,false,,,mycroft;okeefe_ra,,,1:computation
