id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
120357,book,neal_k:2002,,,2002,,From Discrete to Continuous: The Broadening of Number Concepts in Early Modern England,From Discrete to Continuous: The Broadening of Number Concepts in Early Modern England,,,,,,16,,,,australasian_studies_in_history_and_philosophy_of_science,Dordrecht,,,kluwer-academic-publishers,,,,,,,,,,,,,english,false,,,neal_k,,,1:mathematics;2:history_of_mathematics
120358,article,neal_rjm:2012,,,2012,,Kant's Ideality of Genius,Kant's Ideality of Genius,,,,kant-studien,103,3,351--360,351,,,,,,,,,,,,,,,,,,,english,false,,,neal_rjm,,,2:aesthetic_value;3:beauty
120359,article,neal_rm:1992,,,1992,,Connectionist Learning of Belief Networks,Connectionist Learning of Belief Networks,,,,artificial-intelligence,56,1,71--113,71,,,,,,,,,,,,,,,,,,,english,false,,,neal_rm,,,1:psychology;2:cognitive_science;3:connectionism
120360,incollection,neal_s:2020,,,2020,,"Researching Racisms, Researching Multiculture: Challenges and Changes to Research Methods","Researching Racisms, Researching Multiculture: Challenges and Changes to Research Methods",,,,,,,406--416,406,,,,,,,,,,,,,,,,,,,english,false,,,neal_s,,,1:political_philosophy;2:discrimination;3:racism
120361,incollection,neale-schiffer:2021,,,2021,,How Demonstratives and Indexicals Really Work,How Demonstratives and Indexicals Really Work,,,,,,,439--448,439,,,,,,,,,,,,,,,,,,,english,false,,,neale;schiffer,,,1:reference;2:demonstratives
120362,article,neale:1987,,,1987,,"Meaning, Grammar and Indeterminacy","Meaning, Grammar and Indeterminacy",,,,dialectica,41,4,301--320,301,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.1987.tb00896.x,,english,false,,,neale,,,1:language
120363,article,neale:1988,,,1988,,Events and `Logical Form',Events and ‘Logical Form',,,,linguistics-and-philosophy,11,3,303--321,303,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:ontology;2:events
120364,book,neale:1990,,,1990,,Descriptions,Descriptions,,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,Second edition: \citet{neale:2006},Second edition: Neale (2006),,,,,,,,,english,false,,,neale,,,1:reference;2:definite_descriptions
120365,article,neale:1990a,,,1990,,Descriptive Pronouns and Donkey Anaphora,Descriptive Pronouns and Donkey Anaphora,,,,the-journal-of-philosophy,87,3,113--150,113,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:reference;2:anaphora
120366,article,neale:1990b,,,1990,,La th{\'e}orie des descriptions: Pass{\'e} et pr{\'e}sent,La théorie des descriptions: Passé et présent,,,,hermes,7,,63--88,63,,,,,,,,,,,,,,,,,,,french,false,,,neale,,,1:reference;2:definite_descriptions
120367,incollection,neale:1991,,,1991,,Reference,Reference,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:reference
120368,incollection,neale:1993,,,1993,,Term Limits,Term Limits,,,,,,,89--123,89,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:reference
120369,article,neale:1994,,,1994,,The Place of Language,The Place of Language,,,,proceedings-of-the-aristotelian-society,94,,215--227,215,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:language
120370,incollection,neale:1994a,,,1994,,What is Logical Form?,What is Logical Form?,,,,,,,583--598,583,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:language;2:logical_structure
120371,article,neale:1995,,,1995,,"The Philosophical Significance of G{\""o}dels Slingshot",The Philosophical Significance of Gödels Slingshot,,,,mind,104,,761--825,761,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:ontology;2:events
120372,incollection,neale:1996,,,1996,,Anaphora,Anaphora,,,,,,,,,,,,,,,,,Reprinted in the second edition \citep{borchert:2005},"Reprinted in the second edition (Borchert, 2005)",,,,,,,,,english,false,,,neale,,,1:reference;2:anaphora
120373,incollection,neale:1998,,,1998,,Grain and Content,Grain and Content,,,,,,,353--358,353,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:perception;2:perceptual_content;3:non_conceptual_content
120374,incollection,neale:1999,,,1999,,Coloring and Composition,Coloring and Composition,,,,,,,35--82,35,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:pragmatics;2:tone
120375,incollection,neale:1999c,,,1999,,"Persistence, Polarity, and Plurality","Persistence, Polarity, and Plurality",,,,,,,147--156,147,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:reference;2:anaphora
120376,article,neale:2000,,,2000,,"On Being Explicit.~Comments on \citet{stanley_j-szabo:2000}, and on \citet{bach_k:2000}","On Being Explicit. Comments on Stanley and Szabó (2000), and on Bach (2000)",,,,mind-and-language,15,2/3,284--294,284,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:ontology;2:quantification
120377,book,neale:2001,,,2001,,Facing Facts,Facing Facts,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/0199247153.001.0001,,english,false,,,neale,,,1:exemplification;2:facts
120378,article,neale:2001a,,,2001,,No Plagiarism here.~The Originality of Saul Kripke,No Plagiarism here. The Originality of Saul Kripke,,,,the-times-literary-supplement,,,12--13,12,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:reference;2:rigidity;3:history_of_the_new_theory_of_reference
120379,incollection,neale:2001c,,,2001,,"Meaning, Truth and Ontology","Meaning, Truth and Ontology",,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:ontology;2:ontological_commitment
120380,incollection,neale:2002,,,2002,,"Abbreviation, Scope, Ontology","Abbreviation, Scope, Ontology",,,,,,,13--53,13,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:ontology;2:ontological_commitment
120381,incollection,neale:2004,,,2004,,"This, That, and the Other","This, That, and the Other",,,,,,,68--191,68,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:reference;2:definite_descriptions
120382,article,neale:2005,,,2005,,A Century Later,A Century Later,,,,mind,114,456,809--871,809,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:reference
120383,incollection,neale:2005a,,,2005,,Pragmatism and Binding,Pragmatism and Binding,,,,,,,165--285,165,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:language;2:semantics_pragmatics
120384,book,neale:2006,,,2006,,Descriptions,Descriptions,,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,2,,,,,,,,,,,english,false,,,neale,,,1:reference;2:definite_descriptions
120385,incollection,neale:2006a,,,2006,,Pronouns and Anaphora,Pronouns and Anaphora,,,,,,,335--373,335,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:reference;2:anaphora
120386,incollection,neale:2007,,,2007,,On Location,On Location,,,,,,,251--394,251,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:space_spacetime;2:place
120387,article,neale:2007a,,,2007,,"Heavy Hands, Magic, and Scene-Reading Traps","Heavy Hands, Magic, and Scene-Reading Traps",,,,european-journal-of-analytic-philosophy,3,2,77--132,77,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:reference;2:definite_descriptions
120388,incollection,neale:2008,,,2008,,Term Limits Revisited,Term Limits Revisited,,,,,,,375--442,375,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:language
120389,incollection,neale:2016,,,2016,,Silent Reference,Silent Reference,,,,,,,229--342,229,,,,,,,,,,,,,,,,,,,english,false,,,neale,,,1:reference;2:nature_of_reference
