id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
46664,article,earman_js:2015,,,2015,,Some Puzzles and Unresolved Issues About Quantum Entanglement,Some Puzzles and Unresolved Issues About Quantum Entanglement,,,,erkenntnis,80,2,303--337,,,,,,,,,,,,,,,,,,,,false,,earman_js,,,1:quantum_mechanics;2:entanglement
46665,article,earnshaw_e:2015,,,2015,,Group Selection and Contextual Analysis,Group Selection and Contextual Analysis,,,,synthese,192,1,305--316,,,,,,,,,,,,,,,,,,,,false,,earnshaw_e,,,1:biology
46666,incollection,earp_bd-vierra:2018,,,2018,,Sexual Orientation Minority Rights and High-Tech Conversion Therapy,Sexual Orientation Minority Rights and High-Tech Conversion Therapy,,,,,,,535--550,,,,,,,,,,,,,,,,,,,,false,,earp_bd;vierra_a,,,1:persons;2:gender;3:sexual_identity
46667,incollection,earp_bd:2016,,,2016,,Degrees of Sexual Harm,Degrees of Sexual Harm,,,,,,,10--16,,,,,,,,,,,,,,,,,,,,false,,earp_bd,,,1:ethics;2:sexual_consent
46668,incollection,earp_bd:2016a,,,2016,,Can You Be Gay By Choice?,Can You Be Gay By Choice?,,,,,,,95--98,,,,,,,,,,,,,,,,,,,,false,,earp_bd,,,1:social_philosophy;2:sex;3:homosexuality
46669,incollection,earp_bd:2016b,,,2016,,Prostitution and Disability,Prostitution and Disability,,,,,,,99--103,,,,,,,,,,,,,,,,,,,,false,,earp_bd,,,1:social_philosophy;2:sex;3:prostitution
46670,incollection,earp_bd:2018,,,2018,,Psychedelic Moral Enhancement,Psychedelic Moral Enhancement,,,,,,,415--439,,,,,,,,,,,,,,,,,,,,false,,earp_bd,,,1:ethics;2:transhumanism
46671,incollection,earp_bd:2024,,,2024,,Love and Enhancement Technology,Love and Enhancement Technology,,,,,,,608--634,,,,,,,,,,,,,,,,,,,,false,,earp_bd,,,1:feeling;2:friendship;3:love
46672,incollection,east_mp-watts:1999,,,1999,,Jealousy and Envy,Jealousy and Envy,,,,,,,569--589,,,,,,,,,,,,,,,,,,,,false,,east_mp;watts_f,,,1:feeling;2:envy
46673,incollection,easthope:2001,,,2001,,Postmodernism and Critical and Cultural Theory,Postmodernism and Critical and Cultural Theory,,,,,,,15--27,,,,,,,,,,,,,,,,,,,,false,,easthope,,,1:metaphilosophy;2:non_factualism;3:postmodernism
46674,incollection,eastion_p:2005,,,2005,,Desgabets's Indefectability Thesis -- a Step Too Far?,Desgabets's Indefectability Thesis – a Step Too Far?,,,,,,,25--37,,,,,,,,,,,,,,,,,,,,false,,eastion_p,,,1:history_of_philosophy
46675,article,eastman_cm:1973,,,1973,,Automated Space Planning,Automated Space Planning,,,,artificial-intelligence,4,1,41--64,,,,,,,,,,,,,,,,,,,,false,,eastman_cm,,,1:action;2:planning
46676,article,eastman_mf:1906,,,1906,,Patriotism: A Primitive Ideal,Patriotism: A Primitive Ideal,,,,international-journal-of-ethics,16,4,472--486,,,,,,,,,,,,,,,,,,,,false,,eastman_mf,,,1:political_philosophy;2:nationalism;3:patriotism
46677,article,eastman_sg:2013,,,2013,,The Shadow Side of Second-Person Engagement: Sin in Paul's Letter to the Romans,The Shadow Side of Second-Person Engagement: Sin in Paul's Letter to the Romans,,,,european-journal-for-philosophy-of-religion,5,4,125--144,,,,,,,,,,,,,,,,,,,,false,,eastman_sg,,,1:religion;2:heaven_and_hell;3:sin
46678,book,eastman_te-etal:2016,,,2016,,Physics and Speculative Philosophy: Potentiality in Modern Science,Physics and Speculative Philosophy: Potentiality in Modern Science,Physics and Speculative Philosophy: Potentiality in Modern Science,Physics and Speculative Philosophy: Potentiality in Modern Science,,,,27,,,process_thought,Berlin,,,de-gruyter,,,,,,,,,,,,,,false,,,eastman_te;epperson_m;griffin_dar,,1:properties;2:dispositions
46679,incollection,easton_l:1984,,,1984,,The First American Interpretation of Hegel in J.B.~Stallo's Philosophy of Science,The First American Interpretation of Hegel in J.B. Stallo's Philosophy of Science,,,,,,,287--301,,,,,,,,,,,,,,,,,,,,false,,easton_l,,,1:truth;2:dialetheism
46680,book,easton_p-smith:2015,,,2015,,The Battle of the Gods and Giants Redux.~Papers presented to Thomas M.~Lennon,The Battle of the Gods and Giants Redux. Papers presented to Thomas M. Lennon,The Battle of the Gods and Giants Redux.~Papers presented to Thomas M.~Lennon,The Battle of the Gods and Giants Redux. Papers presented to Thomas M. Lennon,,,,248,,,brill_s_studies_in_intellectual_history,Leiden,,,ej-brill,,,,,,,,,,,,,,false,,,easton_p;smith_k,,1:history_of_philosophy
46681,book,easton_p:1997,,,1997,,Logic and the Working of the Mind: The Logic of Ideas and Faculty Psychology in Early Modern Philosophy,Logic and the Working of the Mind: The Logic of Ideas and Faculty Psychology in Early Modern Philosophy,Logic and the Working of the Mind: The Logic of Ideas and Faculty Psychology in Early Modern Philosophy,Logic and the Working of the Mind: The Logic of Ideas and Faculty Psychology in Early Modern Philosophy,,,,,,,,"Atascadero, California",,,ridgeview-publishing-co,,,,,,,,,,,,,,false,,,easton_p,,2:metaphysics_of_mind
46682,incollection,easton_p:2002,,,2002,,Robert Desgabets,Robert Desgabets,,,,,,,197--209,,,,,,,,,,,,,,,,,,,,false,,easton_p,,,1:history_of_philosophy
46683,article,easton_p:2009,,,2009,,What is at stake in the Cartesian Debates on the Eternal Truths?,What is at stake in the Cartesian Debates on the Eternal Truths?,,,,philosophy-compass,4,2,348--362,,,,,,,,,,,,,,,,,,,,false,,easton_p,,,1:modality;2:eternal_truths
46684,article,easton_p:2009a,,,2009,,Teaching \& Learning Guide for: What is at Stake in the Cartesian Debates on the Eternal Truths?,Teaching & Learning Guide for: What is at Stake in the Cartesian Debates on the Eternal Truths?,,,,philosophy-compass,4,5,880--884,,,,,,,,,,,,,,,,,,,,false,,easton_p,,,1:modality;2:eternal_truths
46685,incollection,easton_p:2013,,,2013,,Robert Desgabets on the Physics and Metaphysics of Blood Transfusion,Robert Desgabets on the Physics and Metaphysics of Blood Transfusion,,,,,,,185--202,,,,,,,,,,,,,,,,,,,,false,,easton_p,,,1:biology
46686,incollection,easton_p:2015,,,2015,,Introduction: Explanatory Narratives in the History of Philosophy,Introduction: Explanatory Narratives in the History of Philosophy,,,,,,,1--7,,,,,,,,,,,,,,,,,,,,false,,easton_p,,,
46687,incollection,easton_p:2015a,,,2015,,Sincerity and Skepticism in Pierre Bayle: Navigating the Bayle Enigma,Sincerity and Skepticism in Pierre Bayle: Navigating the Bayle Enigma,,,,,,,246--261,,,,,,,,,,,,,,,,,,,,false,,easton_p,,,1:skepticism
46688,article,eastwood_a:1891,,,1891,,On Thought-Relations,On Thought-Relations,,,,mind,16,62,243--252,,,,,,,,,,,,,,,,,,,,false,,eastwood_a,,,1:structuralism;2:relations
46689,article,eastwood_a:1894,,,1894,,Mr.~Balfour's Refutation of Idealism [on \citet{balfour_aj:1893}],Mr. Balfour's Refutation of Idealism [on Balfour (1893)],,,,mind,3,10,222--231,,,,,,,,,,,,,,,,,,,,false,,eastwood_a,,,1:metaphysics;2:idealism
46690,article,eastwood_bs:1975,,,1975,,Review of \citet{caton_h:1973},Review of Caton (1973),,,,isis,66,2,276--278,,,,,,,,,,,,,,,,,,,,false,,eastwood_bs,,,1:epistemology;2:cogito
46691,article,eastwood_bs:1984,,,1984,,Descartes on Refraction: Scientific Versus Rhetorical Method,Descartes on Refraction: Scientific Versus Rhetorical Method,,,,isis,75,,481--502,,,,,,,,,,,,,,,,,,,,false,,eastwood_bs,,,1:method
46692,incollection,eastwood_bs:1999,,,1999,,Calcidius' Commentary on Plato's \emph{Timaeus} in Latin Astronomy of the Ninth to Eleventh Centuries,Calcidius' Commentary on Plato's Timaeus in Latin Astronomy of the Ninth to Eleventh Centuries,,,,,,,171--210,,,,,,,,,,,,,,,,,,,,false,,eastwood_bs,,,1:science;2:history_of_science
46693,article,eastwood_ml:1919,,,1919,,The Implication of Good,The Implication of Good,,,,international-journal-of-ethics,29,4,414--430,,,,,,,,,,,,,,,,,,,,false,,eastwood_ml,,,2:the_good
46694,article,easwaran-etal:2016,,,2016,,"Updating on the Credences of Others: Disagreement, Agreement, and Synergy","Updating on the Credences of Others: Disagreement, Agreement, and Synergy",,,,philosophers-imprint,16,11,,,,,,,,,,,,,,,,,http://hdl.handle.net/2027/spo.3521354.0016.011,,http://hdl.handle.net/2027/spo.3521354.0016.011,,false,,easwaran;fentonglynn_l;hitchcock_c;velasco_jd,,,1:rationality;2:belief_revision
