id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
81409,incollection,ivakhiv:2016,,,2016,,Nature,Nature,,,,,,,415--429,415,,,,,,,,,,,,,,,,,,,english,false,,,ivakhiv,,,1:religion
81410,incollection,ivanenko:1970,,,1970,,The Problems of Unifying Cosmology with Microphysics,The Problems of Unifying Cosmology with Microphysics,,,,,,,105--114,105,,,,,,,,,,,,,,,,,,,english,false,,,ivanenko,,,2:reduction
81411,incollection,ivanhoe:1997,,,1997,,"Nature, Awe, and the Sublime","Nature, Awe, and the Sublime",,,,,,,98--117,98,,,,,,,,,,,,,,,,,,,english,false,,,ivanhoe,,,1:aesthetics;2:aesthetic_experience;3:the_sublime
81412,book,ivanhoe:2009,,,2009,,On Ethics and History: Essays and Letters of Zhang Yuecheng,On Ethics and History: Essays and Letters of Zhang Yuecheng,On Ethics and History: Essays and Letters of Zhang Yuecheng,On Ethics and History: Essays and Letters of Zhang Yuecheng,,,,,,,,,"Stanford, California",,,stanford-university-press,,,,,,,,,,,10.11126/stanford/9780804761284.001.0001,,english,false,,,,ivanhoe,,
81413,book,ivanhoe:2016,,,2016,,"Three Streams: Confucian Reflections on Learning and the Moral Heart-Mind in China, Korea, and Japan","Three Streams: Confucian Reflections on Learning and the Moral Heart-Mind in China, Korea, and Japan",,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/acprof:oso/9780190492014.001.0001,,english,false,,,ivanhoe,,,
81414,article,ivanhoe:2016a,,,2016,,"Jeong Dasan's Interpretation of Mengzi: Heaven, Way, Human Nature, and the Heart-Mind","Jeong Dasan's Interpretation of Mengzi: Heaven, Way, Human Nature, and the Heart-Mind",,,,european-journal-for-philosophy-of-religion,8,1,215--237,215,,,,,,,,,,,,,,,,,,,english,false,,,ivanhoe,,,1:religion;2:confucianism
81415,book,ivanhoe:2017,,,2017,,"Oneness: East Asian Conceptions of Virtue, Happiness, and How We Are All Connected","Oneness: East Asian Conceptions of Virtue, Happiness, and How We Are All Connected",,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780190840518.001.0001,,english,false,,,ivanhoe,,,1:complexity;2:monism;3:existence_monism
81416,book,ivanhoe:2023,,,2023,,Korean Women Philosophers and the Ideal of a Female Sage: Essential Writings of Im ungjidang and Gang Jeongildang,Korean Women Philosophers and the Ideal of a Female Sage: Essential Writings of Im ungjidang and Gang Jeongildang,Korean Women Philosophers and the Ideal of a Female Sage: Essential Writings of Im ungjidang and Gang Jeongildang,Korean Women Philosophers and the Ideal of a Female Sage: Essential Writings of Im ungjidang and Gang Jeongildang,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780197508688.001.0001,,english,false,,,,ivanhoe,,
81417,article,ivanitsky:1993,,,1993,,Consciousness: Criteria and Possible Mechanisms,Consciousness: Criteria and Possible Mechanisms,,,,international-journal-of-psychophysiology,14,,179--187,179,,,,,,,,,,,,,,,,,,,english,false,,,ivanitsky,,,2:consciousness
81418,article,ivankovic:2016,,,2016,,Steering Clear of Bullshit? The Problem of Obscurantism,Steering Clear of Bullshit? The Problem of Obscurantism,,,,philosophia,44,2,531--546,531,,,,,,,,,,,,,,,,,,,english,false,,,ivankovic,,,2:epistemic_value;3:bullshit
