id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
125733,incollection,paakkunainen:2014,,,2014,,Vindicating Practical Norms: Metasemantic Strategies,Vindicating Practical Norms: Metasemantic Strategies,,,,,,,45--75,,,,,,,,,,,,,,,,,,,,false,,paakkunainen,,,2:expressivism;3:ethical_emotivism
125734,incollection,paakkunainen:2018,,,2018,,Normativity and Agency,Normativity and Agency,,,,,,,402--416,,,,,,,,,,,,,,,,,,,,false,,paakkunainen,,,2:normativity
125735,incollection,paakkunainen:2018a,,,2018,,Doubts about ``Genuinely Normative'' Epistemic Reasons,Doubts about “Genuinely Normative” Epistemic Reasons,,,,,,,122--140,,,,,,,,,,,,,,,,,,,,false,,paakkunainen,,,2:epistemic_norms
125736,incollection,paakkunainen:2018b,,,2018,,Internalism and Externalism about Reasons,Internalism and Externalism about Reasons,,,,,,,143--170,,,,,,,,,,,,,,,,,,,,false,,paakkunainen,,,
125737,article,paakkunainen:2018c,,,2018,,The ``Just Too Different'' Objection to Normative Naturalism,The “Just Too Different” Objection to Normative Naturalism,,,,philosophy-compass,13,2,e12473,e12473,,,,,,,,,,,,,,,,10.1111/phc3.12473,,,false,,paakkunainen,,,
125738,incollection,paasch:2014,,,2014,,Scotus and Ockham on Universals and Individuation,Scotus and Ockham on Universals and Individuation,,,,,,,371--394,,,,,,,,,,,,,,,,,,,,false,,paasch,,,1:properties;2:universals
125739,incollection,paasch:2021,,,2021,,Logic Games,Logic Games,,,,,,,57--76,,,,,,,,,,,,,,,,,,,,false,,paasch,,,1:logic
125740,incollection,paasch:2021a,,,2021,,Powers,Powers,,,,,,,107--125,,,,,,,,,,,,,,,,,,,,false,,paasch,,,1:properties;2:powers
125741,incollection,paass:1991,,,1991,,Probabilistic Default Reasoning Involving Continuous Variables,Probabilistic Default Reasoning Involving Continuous Variables,,,,,,,267--271,,,,,,,,,,,,,,,,,,,,false,,paass,,,1:logic;2:nonmonotonic_logic
125742,article,pabst_a:2007,,,2007,,The Primacy of Relation over Substance and the Recovery of a Theological Metaphysics,The Primacy of Relation over Substance and the Recovery of a Theological Metaphysics,,,,american-catholic-philosophical-quarterly,81,4,553--578,,,,,,,,,,,,,,,,,,,,false,,pabst_a,,,1:structuralism;2:relations
125743,article,pabst_a:2007a,,,2007,,Can there be a Just War without a Just Peace?,Can there be a Just War without a Just Peace?,,,,new-blackfriars,88,1018,722--738,,,,,,,,,,,,,,,,,,,,false,,pabst_a,,,1:social_philosophy;2:war;3:just_war
125744,incollection,pabst_b:1991,,,1991,,Atomism I: Classical Theories,Atomism I: Classical Theories,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,pabst_b,,,1:complexity;2:atomism
125745,incollection,pabst_b:1991a,,,1991,,Atomism II: Medieval Theories,Atomism II: Medieval Theories,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,pabst_b,,,1:complexity;2:atomism
125746,article,paccioni:2002,,,2002,,L'aptitude {\'a} exister et la m{\`e}taphysique Wolffienne,L'aptitude á exister et la mètaphysique Wolffienne,,,,archives-de-philosophie,65,1,65--80,,,,,,,,,,,,,,,,,,,french,false,,paccioni,,,1:metaphysics
125747,incollection,paccioni:2011,,,2011,,"Sur la \emph{W{\""u}rcklichkeit}: ``\emph{w{\""u}rcken}'' et ``\emph{W{\""u}rcklichkeit}''",Sur la Würcklichkeit: “würcken” et “Würcklichkeit”,,,,,,,23--38,,,,,,,,,,,,,,,,,,,french,false,,paccioni,,,1:causation;2:causal_closure;3:eleatic_principle
125748,incollection,pace_m:2005,,,2005,,"Perception, Contemporary Views","Perception, Contemporary Views",,,,,,,,,,,,,,,,,,,,,,,,,,,false,,pace_m,,,1:perception
125749,article,pace_m:2007,,,2007,,Blurred Vision and the Transparency of Experience,Blurred Vision and the Transparency of Experience,,,,pacific-philosophical-quarterly,88,,328--354,,,,,,,,,,,,,,,,,,,,false,,pace_m,,,1:perception;2:perceptual_content;3:blur
125750,article,pace_m:2008,,,2008,,Perceptual Knowledge and the Metaphysics of Experience,Perceptual Knowledge and the Metaphysics of Experience,,,,the-philosophical-quarterly,58,233,642--664,,,,,,,,,,,,,,,,,,,,false,,pace_m,,,1:perception;2:perceptual_judgement
125751,article,pace_m:2010,,,2010,,Foundationally Justified Perceptual Beliefs and the Problem of the Speckled Hen,Foundationally Justified Perceptual Beliefs and the Problem of the Speckled Hen,,,,pacific-philosophical-quarterly,91,,401--441,,,,,,,,,,,,,,,,,,,,false,,pace_m,,,1:perception;2:perceptual_content;3:blur
125752,article,pace_m:2011,,,2011,,"The Epistemic Value of Moral Considerations: Justification, Moral Encroachment, and James' `Will To Believe'","The Epistemic Value of Moral Considerations: Justification, Moral Encroachment, and James' ‘Will To Believe'",,,,nous,45,2,239--268,,,,,,,,,,,,,,,,,,,,false,,pace_m,,,1:ethics
125753,incollection,pace_m:2013,,,2013,,Introspective Justification and the Fineness of Grain of Experience,Introspective Justification and the Fineness of Grain of Experience,,,,,,,101--126,,,,,,,,,,,,,,,,,,,,false,,pace_m,,,1:epistemology;2:virtue_epistemology
125754,article,pace_m:2017,,,2017,,"Experiences, Seemings, and Perceptual Justification","Experiences, Seemings, and Perceptual Justification",,,,australasian-journal-of-philosophy,95,2,226--241,,,,,,,,,,,,,,,,,,,,false,,pace_m,,,1:perception;2:appearances
125755,article,pace_m:2017a,,,2017,,The Strength of Faith and Trust,The Strength of Faith and Trust,,,,international-journal-for-philosophy-of-religion,81,1/2,135--150,,,,,,,,,,,,,,,,,,,,false,,pace_m,,,1:religion;2:faith
125756,incollection,pace_s:2016,,,2016,,Deuterocanonical/apocryphal Books,Deuterocanonical/apocryphal Books,,,,,,,349--374,,,,,,,,,,,,,,,,,,,,false,,pace_s,,,1:religion
125757,incollection,paceschott-hobson:2007,,,2007,,Altered States of Consciousness: Drug- Induced States,Altered States of Consciousness: Drug- Induced States,,,,,,,141--153,,,,,,,,,,,,,,,,,,,,false,,paceschott;hobson_ja,,,2:consciousness
125758,book,pacheco_mc-meirinhos:2006,,,2006,,"Intellect et imagination dans la philosophie m{\'e}di{\'e}vale.~Actes du XIe Congr{\`e}s International de Philosophie M{\'e}di{\'e}vale de la Soci{\'e}t{\'e} Internationale pour l'{\'E}tude de la Philosophie M{\'e}di{\'e}vale (S.I.E.P.M.).~Porto, du 26 au 31 ao{\^u}t 2002.~Tome I","Intellect et imagination dans la philosophie médiévale. Actes du XIe Congrès International de Philosophie Médiévale de la Société Internationale pour l'Étude de la Philosophie Médiévale (S.I.E.P.M.). Porto, du 26 au 31 août 2002. Tome I","Intellect et imagination dans la philosophie m{\'e}di{\'e}vale.~Actes du XIe Congr{\`e}s International de Philosophie M{\'e}di{\'e}vale de la Soci{\'e}t{\'e} Internationale pour l'{\'E}tude de la Philosophie M{\'e}di{\'e}vale (S.I.E.P.M.).~Porto, du 26 au 31 ao{\^u}t 2002.~Tome I","Intellect et imagination dans la philosophie médiévale. Actes du XIe Congrès International de Philosophie Médiévale de la Société Internationale pour l'Étude de la Philosophie Médiévale (S.I.E.P.M.). Porto, du 26 au 31 août 2002. Tome I",,,,11,,,rencontres_de_philosophie_m_e_di_e_vale,Turnhout,,,brepols-publishers,,,,,,,,,,,,,french,false,,,pacheco_mc;meirinhos_jf,,2:imagination
125759,book,pacheco_mc-meirinhos:2006a,,,2006,,"Intellect et imagination dans la philosophie m{\'e}di{\'e}vale.~Actes du XIe Congr{\`e}s International de Philosophie M{\'e}di{\'e}vale de la Soci{\'e}t{\'e} Internationale pour l'{\'E}tude de la Philosophie M{\'e}di{\'e}vale (S.I.E.P.M.).~Porto, du 26 au 31 ao{\^u}t 2002.~Tome II","Intellect et imagination dans la philosophie médiévale. Actes du XIe Congrès International de Philosophie Médiévale de la Société Internationale pour l'Étude de la Philosophie Médiévale (S.I.E.P.M.). Porto, du 26 au 31 août 2002. Tome II","Intellect et imagination dans la philosophie m{\'e}di{\'e}vale.~Actes du XIe Congr{\`e}s International de Philosophie M{\'e}di{\'e}vale de la Soci{\'e}t{\'e} Internationale pour l'{\'E}tude de la Philosophie M{\'e}di{\'e}vale (S.I.E.P.M.).~Porto, du 26 au 31 ao{\^u}t 2002.~Tome II","Intellect et imagination dans la philosophie médiévale. Actes du XIe Congrès International de Philosophie Médiévale de la Société Internationale pour l'Étude de la Philosophie Médiévale (S.I.E.P.M.). Porto, du 26 au 31 août 2002. Tome II",,,,11,,,rencontres_de_philosophie_m_e_di_e_vale,Turnhout,,,brepols-publishers,,,,,,,,,,,,,french,false,,,pacheco_mc;meirinhos_jf,,2:imagination
