id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
171411,article,uzan:2003,,,2003,,The Fundamental Constants and Their Variation: Observational Status and Theoretical Motivations,The Fundamental Constants and Their Variation: Observational Status and Theoretical Motivations,,,,reviews-of-modern-physics,75,75,,,403--455,403,,,,,,,,,,,,,,,,,,,english,false,,,uzan,,,1:physics;2:history_of_physics
171412,article,uzan:2014,,,2014,,The Quantum-Like Approach of Psychosomatic Phenomena in Application,The Quantum-Like Approach of Psychosomatic Phenomena in Application,,,,axiomathes,24,24,,,359--374,359,,,,,,,,,,,,,,,,,,,english,false,,,uzan,,,1:psychology;2:psi
171413,book,uzan:2022,,,2022,,Mind-Body Entanglement: Theory and Therapies,Mind-Body Entanglement: Theory and Therapies,,,,,,,,,,,,springerbriefs_in_philosophy,Berlin,,,springer,,,,,,,,,,,10.1007/978-3-030-90173-8,,english,false,,,uzan,,,1:mind_body
171414,article,uzgalis:1988,,,1988,,The Anti-Essential Locke and Natural Kinds,The Anti-Essential Locke and Natural Kinds,,,,the-philosophical-quarterly,38,38,,,330--338,330,,,,,,,,,,,,,,,,,,,english,false,,,uzgalis,,,1:causation;2:natural_kinds
171415,article,uzgalis:1990,,,1990,,Relative Identity and Locke's Principle of Individuation,Relative Identity and Locke's Principle of Individuation,,,,history-of-philosophy-quarterly,7,7,3,3,283--297,283,,,,,,,,,,,,,,,,,,,english,false,,,uzgalis,,,1:identity;2:relative_identity
171416,article,uzgalis:2009,,,2009,,Anthony Collins on the Emergence of Consciousness and Personal Identity,Anthony Collins on the Emergence of Consciousness and Personal Identity,,,,philosophy-compass,4,4,2,2,363--379,363,,,,,,,,,,,,,,,,,,,english,false,,,uzgalis,,,2:consciousness
171417,article,uzgalis:2014,,,2014,,Modes and Bundles: Thiel on Self-Consciousness and Personal Identity in the Seventeenth and Eighteenth Centuries,Modes and Bundles: Thiel on Self-Consciousness and Personal Identity in the Seventeenth and Eighteenth Centuries,,,,british-journal-for-the-history-of-philosophy,22,22,3,3,604--613,604,,,,,,,,,,,,,,,,,,,english,false,,,uzgalis,,,1:persons;2:personal_identity
171418,incollection,uzgalis:2017,,,2017,,"John Locke, Racism, Slavery, and Indian Lands","John Locke, Racism, Slavery, and Indian Lands",,,,,,,,,21--30,21,,,,,,,,,,,,,,,,,,,english,false,,,uzgalis,,,1:political_philosophy;2:discrimination;3:slavery
171419,article,uzquiano:1999,,,1999,,Models of Second Order Zermelo Set Theory,Models of Second Order Zermelo Set Theory,,,,the-bulletin-of-symbolic-logic,5,5,3,3,289--302,289,,,,,,,,,,,,,,,,,,,english,false,,,uzquiano,,,1:mathematics;2:set_theory
171420,UNKNOWN,uzquiano:1999a,,,1999,,Ontology and the Foundations of Mathematics,Ontology and the Foundations of Mathematics,,,,,,,,,,,,,"Cambridge, Massachusetts",,department_of_linguistics_and_philosophy_massachusetts_institute_of_technology,,PhD dissertation,,,,,,,,,,,,english,false,,,uzquiano,,,1:mathematics
171421,article,uzquiano:2003,,,2003,,Plural Quantification and Classes,Plural Quantification and Classes,,,,philosophia-mathematica,11,11,1,1,67--81,67,,,,,,,,,,,,,,,,,,,english,false,,,uzquiano,,,1:ontology;2:quantification;3:plural_quantification
171422,article,uzquiano:2004,,,2004,,The Supreme Court and the Supreme Court Justices: A Metaphysical Puzzle,The Supreme Court and the Supreme Court Justices: A Metaphysical Puzzle,,,,nous,38,38,1,1,135--153,135,,,,,,,,,,,,,,,,,10.1111/j.1468-0068.2004.00465.x,,english,false,,,uzquiano,,,1:ontology;2:social_ontology
171423,article,uzquiano:2004a,,,2004,,Plurals and Simples,Plurals and Simples,,,,the-monist,87,87,3,3,429--451,429,,,,,,,,,,,,,,,,,,,english,false,,,uzquiano,,,1:complexity;2:simples
171424,article,uzquiano:2005,,,2005,,Semantic Nominalism,Semantic Nominalism,,,,dialectica,59,59,2,2,265--282,265,,,,,,,,,,,The Julius Caesar Problem,The Julius Caesar Problem,,,,,10.1111/j.1746-8361.2005.01030.x,,english,false,,,uzquiano,,macia,1:mathematics;3:caesar_problem
171425,incollection,uzquiano:2006,,,2006,,Unrestricted Unrestricted Quantification: the Cardinal Problem of Absolute Generality,Unrestricted Unrestricted Quantification: the Cardinal Problem of Absolute Generality,,,,,,,,,305--332,305,,,,,,,,,,,,,,,,,,,english,false,,,uzquiano,,,1:ontology;2:quantification;3:unrestricted_quantification
171426,incollection,uzquiano:2006a,,,2006,,Receptacles,Receptacles,,,,,,,,,427--452,427,,,,,,,,,,,,,,,,,,,english,false,,,uzquiano,,,1:complexity;2:material_constitution;3:stuff
171427,article,uzquiano:2006b,,,2006,,Review of \citet{hale_b-wright:2001},Review of Hale and Wright (2001),,,,the-bulletin-of-symbolic-logic,12,12,2,2,291--294,291,,,,,,,,,,,,,,,,,,,english,false,,,uzquiano,,,1:mathematics
171428,article,uzquiano:2006c,,,2006,,The Price of Universality,The Price of Universality,,,,philosophical-studies,129,129,1,1,137--169,137,,,,,,,,,,,,,,,,,10.1007/s11098-005-3018-6,,english,false,,,uzquiano,,,1:ontology;2:quantification;3:unrestricted_quantification
171429,incollection,uzquiano:2009,,,2009,,Quantification Without a Domain,Quantification Without a Domain,,,,,,,,,300--323,300,,,,,,,,,,,,,,,,,,,english,false,,,uzquiano,,,1:ontology;2:quantification
171430,article,uzquiano:2010,,,2010,,How to Solve the Hardest Logic Puzzle Ever in Two Questions,How to Solve the Hardest Logic Puzzle Ever in Two Questions,,,,analysis,70,70,1,1,39--44,39,,,,,,,,,,,,,,,,,,,english,false,,,uzquiano,,,1:truth;2:semantic_paradoxes
