id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
186280,incollection,zlatev:2007,,,2007,,Spatial Semantics,Spatial Semantics,,,,,,,,,318--350,318,,,,,,,,,,,,,,,,,,,english,false,,,zlatev,,,1:linguistics;2:cognitive_linguistics
186281,incollection,zlotkin-rosenschein:1989,,,1989,,Negotiation and Task Sharing among Autonomous Agents in Cooperative Domains,Negotiation and Task Sharing among Autonomous Agents in Cooperative Domains,,,,,,,,,912--917,912,,,,,,,,,,,,,,,,,,,english,false,,,zlotkin;rosenschein_js,,,1:ai;2:machine_reasoning;3:expert_systems
186282,incollection,zlotkin-rosenschein:1993,,,1993,,A Domain Theory for Task Oriented Negotiation,A Domain Theory for Task Oriented Negotiation,,,,,,,,,416--422,416,,,,,,,,,,,,,,,,,,,english,false,,,zlotkin;rosenschein_js,,,1:ai;2:machine_reasoning;3:expert_systems
186283,article,zlotkin-rosenschein:1996,,,1996,,"Mechanism Design for Automated Negotiation, and its Application to Task Oriented Domains","Mechanism Design for Automated Negotiation, and its Application to Task Oriented Domains",,,,artificial-intelligence,86,86,2,2,195--244,195,,,,,,,,,,,,,,,,,,,english,false,,,zlotkin;rosenschein_js,,,1:ai;2:machine_reasoning;3:expert_systems
186284,article,zlotkin-rosenschein:1996a,,,1996,,Compromise in Negotiation: Exploiting Worth Functions Over States,Compromise in Negotiation: Exploiting Worth Functions Over States,,,,artificial-intelligence,84,84,1/2,1,151--176,151,,,,,,,,,,,,,,,,,,,english,false,,,zlotkin;rosenschein_js,,,1:ai
186285,incollection,zlotnik:1997,,,1997,,Technology for Integrating Qualitative and Quantitative Factors in Making Major Decisions,Technology for Integrating Qualitative and Quantitative Factors in Making Major Decisions,,,,,,,,,125--130,125,,,,,,,,,,,,,,,,,,,english,false,,,zlotnik,,,1:decision_theory;2:preference;3:utility
