id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
38373,article,dasilva_m:2022a,,,2022,,Teaching \& Learning Guide for: Federalism: Contemporary Political Philosophy Issues,Teaching & Learning Guide for: Federalism: Contemporary Political Philosophy Issues,,,,philosophy-compass,17,17,6,6,e12834,,e12834,,,,,,,,,,,,,,,,10.1111/phc3.12834,,english,false,,,dasilva_m,,,1:political_philosophy;2:federalism
38374,book,dasilvacharrak:2005,,,2005,,Merleau-Ponty.~Le corps et le sens,Merleau-Ponty. Le corps et le sens,,,,,,,,,,,,philosophies,Paris,,,presses-universitaires-de-france,,,,,,,,,,,,,french,false,,,dasilvacharrak,,,1:persons;2:the_body
38375,article,daskal:2010,,,2010,,Absolute Value as Belief,Absolute Value as Belief,,,,philosophical-studies,148,148,2,2,221--229,221,,,,,,,,,,,,,,,,,10.1007/s11098-008-9323-0,,english,false,,,daskal,,,1:belief
38376,book,daskalaki:2013,,,2013,,Vernunft als Bewusstsein der absoluten Substanz.~Zur Darstellung des Vernunftbegriffs in Hegel,Vernunft als Bewusstsein der absoluten Substanz. Zur Darstellung des Vernunftbegriffs in Hegel,,,,,,,,,,,,,Berlin,,,de-gruyter,,,,,,,,,,,,,german,false,,,daskalaki,,,1:metaphysics
38377,incollection,daspremont_c-mongin:2007,,,2007,,A Welfarist Version of Harsanyi's Aggregation Theorem,A Welfarist Version of Harsanyi's Aggregation Theorem,,,,,,,,,184--197,184,,,,,,,,,,,,,,,,,,,english,false,,,daspremont_c;mongin_p,,,
38378,book,daspremont_j:2017,,,2017,,International Law as a Belief System,International Law as a Belief System,,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/9781108375542,,english,false,,,daspremont_j,,,1:political_philosophy;2:international_relations
38379,book,dassow-etal:1996,,,1996,,"Developments in Language Theory {II}: At the Crossroads of Mathematics, Computer Science, and Biology","Developments in Language Theory II: At the Crossroads of Mathematics, Computer Science, and Biology","Developments in Language Theory {II}: At the Crossroads of Mathematics, Computer Science, and Biology","Developments in Language Theory II: At the Crossroads of Mathematics, Computer Science, and Biology",,,,,,,,,,,Singapore,,,world-scientific-publishing-co,,,,,,,,,,,,,english,false,,,,dassow;rozenberg;salomaa_a,,1:computation;2:formal_language_theory
38380,incollection,dastagir_g:1995,,,1995,,Kant Reception in Bangladesh: Perspective Humanism,Kant Reception in Bangladesh: Perspective Humanism,,,,,,,,,1273--1280,1273,,,,,,,,,,,,,,,,,,,english,false,,,dastagir_g,,,1:history_of_philosophy
38381,incollection,dastani-indurkhya:2001,,,2001,,Modeling Context Effect in Perceptual Domains,Modeling Context Effect in Perceptual Domains,,,,,,,,,129--142,129,,,,,,,,,,,,,,,,,,,english,false,,,dastani;indurkhya_b,,,1:perception
38382,incollection,dasti_m:2013,,,2013,,Asian Philosophy,Asian Philosophy,,,,,,,,,23--37,23,,,,,,,,,,,,,,,,,,,english,false,,,dasti_m,,,1:religion;2:theism
38383,article,dastmalchian:2013,,,2013,,The Epistemology of Religious Diversity in Contemorary Philosophy of Religion,The Epistemology of Religious Diversity in Contemorary Philosophy of Religion,,,,philosophy-compass,8,8,3,3,298--308,298,,,,,,,,,,,,,,,,,,,english,false,,,dastmalchian,,,1:religion
38384,article,dastmalchian:2013a,,,2013,,Teaching \& Learning Guide for: The Epistemollogy of Religious Diversity in Contemporary Philosophy of Religion,Teaching & Learning Guide for: The Epistemollogy of Religious Diversity in Contemporary Philosophy of Religion,,,,philosophy-compass,8,8,4,4,409--412,409,,,,,,,,,,,,,,,,,,,english,false,,,dastmalchian,,,1:religion
38385,incollection,dastmalchian:2017,,,2017,,Islam,Islam,,,,,,,,,153--176,153,,,,,,,,,,,,,,,,,,,english,false,,,dastmalchian,,,1:time;2:death;3:afterlife
38386,book,daston-etal:1987,,,1987,,"The Probabilistic Revolution, Vol.~1, Ideas in History","The Probabilistic Revolution, Vol. 1, Ideas in History","The Probabilistic Revolution, Vol.~1, Ideas in History","The Probabilistic Revolution, Vol. 1, Ideas in History",,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,,,english,false,,,,daston;heidelberger_m;krueger_k,,1:computation;2:formal_language_theory
38387,book,daston-galison:2007,,,2007,,Objectivity,Objectivity,,,,,,,,,,,,,New York,,,zone-books,,,,,,,,,,,,,english,false,,,daston;galison,,,1:metaphysics;2:perspectivalism;3:objectivity_in_representation
38388,book,daston-lunbeck:2011,,,2011,,Histories of Scientific Observation,Histories of Scientific Observation,Histories of Scientific Observation,Histories of Scientific Observation,,,,,,,,,,,"Chicago, Illinois",,,university-of-chicago-press,,,,,,,,,,,,,english,false,,,,daston;lunbeck,,1:science;2:experimentation
38389,book,daston-vidal:2003,,,2003,,The Moral Authority of Nature,The Moral Authority of Nature,The Moral Authority of Nature,The Moral Authority of Nature,,,,,,,,,,,"Chicago, Illinois",,,university-of-chicago-press,,,,,,,,,,,,,english,false,,,,daston;vidal_f,,1:ethics;2:metaethics;3:ethical_naturalism
38390,incollection,daston-vidal:2003a,,,2003,,Introduction: Doing What Comes Naturally,Introduction: Doing What Comes Naturally,,,,,,,,,1--20,1,,,,,,,,,,,,,,,,,,,english,false,,,daston;vidal_f,,,1:biology
38391,incollection,daston:1988,,,1988,,Fitting Numbers to the World: The Case of Probability Theory,Fitting Numbers to the World: The Case of Probability Theory,,,,,,,,,221--237,221,,,,,,,,,,,,,,,,,,,english,false,,,daston,,,1:probability
38392,incollection,daston:1992,,,1992,,"The Doctrine of Chances without Chance: Determinism, Mathematical Probability, and Quantification in the Seventeenth Century","The Doctrine of Chances without Chance: Determinism, Mathematical Probability, and Quantification in the Seventeenth Century",,,,,,,,,27--50,27,,,,,,,,,,,,,,,,,,,english,false,,,daston,,,1:determinism
38393,incollection,daston:1998,,,1998,,Probability and Evidence,Probability and Evidence,,,,,,,,,1108--1144,1108,,,,,,,,,,,,,,,,,,,english,false,,,daston,,,1:science;2:confirmation
