id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
47033,article,edalat:1997,,,1997,,"Domains for Computation in Mathematics, Physics, and Exact Real Arithmetic","Domains for Computation in Mathematics, Physics, and Exact Real Arithmetic",,,,the-bulletin-of-symbolic-logic,3,3,4,4,401--452,401,,,,,,,,,,,,,,,,,,,english,false,,,edalat,,,1:logic;2:model_theory;3:domain_theory
47034,article,eddington:1920,,,1920,,The Meaning of Matter and the Laws of Nature according to the Theory of Relativity,The Meaning of Matter and the Laws of Nature according to the Theory of Relativity,,,,mind,29,29,114,114,145--158,145,,,,,,,,,The Gifford Lectures 1927,The Gifford Lectures 1927,,,,,,,,,english,false,,,eddington,,,
47035,book,eddington:1923,,,1923,,The Mathematical Theory of Relativity,The Mathematical Theory of Relativity,,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,eddington,,,
47036,book,eddington:1928,,,1928,,The Nature of the Physical World,The Nature of the Physical World,,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,eddington,,,1:science
47037,article,eddington:1931,,,1931,,Indeterminacy and Indeterminism,Indeterminacy and Indeterminism,,,,proceedings-of-the-aristotelian-society-supplementary-volume,10,10,,,161--182,161,,,,,,,,,,,,,,,,,,,english,false,,,eddington,,,1:vagueness;2:ontic_vagueness
47038,article,eddington:1933,,,1933,,Physics and Philosophy,Physics and Philosophy,,,,philosophy,8,8,29,29,30--43,30,,,,,,,,,,,,,,,,,,,english,false,,,eddington,,,1:physics
47039,incollection,eddon-meacham:2015,,,2015,,No Work for a Theory of Universals,No Work for a Theory of Universals,,,,,,,,,116--137,116,,,,,,,,,,,,,,,,,,,english,false,,,eddon;meacham_c,,,1:properties
47040,article,eddon:2007,,,2007,,Armstrong on Quantities and Resemblance,Armstrong on Quantities and Resemblance,,,,philosophical-studies,136,136,3,3,385--404,385,,,,,,,,,,,,,,,,,10.1007/s11098-005-5384-5,,english,false,,,eddon,,,1:properties;2:quantities
47041,UNKNOWN,eddon:2009,,,2009,,Quantity and Quality,Quantity and Quality,,,,,,,,,,,,,"Rutgers, New Jersey",,philosophy_department_rutgers_the_state_university_of_new_jersey,,PhD dissertation,,,,,,,,,,,,english,false,,,eddon,,,1:properties;2:quantities
47042,article,eddon:2010,,,2010,,Three Arguments from Temporary Intrinsics,Three Arguments from Temporary Intrinsics,,,,philosophy-and-phenomenological-research,81,81,3,3,605--619,605,,,,,,,,,,,,,,,,,,,english,false,,,eddon,,,1:time;2:persistence
47043,article,eddon:2010a,,,2010,,Why Four-Dimensionalism Explains Coincidence,Why Four-Dimensionalism Explains Coincidence,,,,australasian-journal-of-philosophy,88,88,4,4,721--728,721,,,,,,,,,,,,,,,,,,,english,false,,,eddon,,,1:time;2:persistence
47044,article,eddon:2011,,,2011,,Intrinsicality and Hyperintensionality,Intrinsicality and Hyperintensionality,,,,philosophy-and-phenomenological-research,82,82,,,314--336,314,,,,,,,,,,,,,,,,,,,english,false,,,eddon,,,1:properties;2:internal_external_properties
47045,incollection,eddon:2013,,,2013,,Fundamental Properties of Fundamental Properties,Fundamental Properties of Fundamental Properties,,,,,,,,,78--104,78,,,,,,,,,,,,,,,,,10.1093/acprof:oso/9780199682904.003.0002,,english,false,,,eddon,,,2:fundamentality;3:naturalness
47046,article,eddon:2013a,,,2013,,Qualitative Properties,Qualitative Properties,,,,philosophy-compass,8,8,7,7,633--645,633,,,,,,,,,,,,,,,,,,,english,false,,,eddon,,,1:properties
47047,incollection,eddon:2014,,,2014,,Intrinsic Explanations and Numerical Representations,Intrinsic Explanations and Numerical Representations,,,,,,,,,271--290,271,,,,,,,,,,,,,,,,,,,english,false,,,eddon,,,1:properties;2:internal_external_properties
47048,article,eddon:2017,,,2017,,Parthood and Naturalness,Parthood and Naturalness,,,,philosophical-studies,174,174,12,12,3163--3180,3163,,,,,,,,,,,,,,,,,10.1007/s11098-016-0852-7,,english,false,,,eddon,,,1:properties;2:internal_external_properties
47049,incollection,eddy:2013,,,2013,,Nineteenth-Century Natural Theology,Nineteenth-Century Natural Theology,,,,,,,,,100--117,100,,,,,,,,,,,,,,,,,,,english,false,,,eddy,,,1:religion;2:theology;3:natural_theology
47050,incollection,ede:2017,,,2017,,"Science Born of Poison, Fire and Smoke: Chemical Warfare and the Origins of Big Science","Science Born of Poison, Fire and Smoke: Chemical Warfare and the Origins of Big Science",,,,,,,,,181--200,181,,,,,,,,,,,,,,,,,,,english,false,,,ede,,,1:science;2:history_of_science
47051,article,edel_a:1930,,,1930,,Further on Good and Its Structure,Further on Good and Its Structure,,,,the-journal-of-philosophy,27,27,26,26,701--708,701,,,,,,,,,,,,,,,,,,,english,false,,,edel_a,,,2:the_good
47052,article,edel_a:1932,,,1932,,A Study of a Philosophy of the Determinate,A Study of a Philosophy of the Determinate,,,,the-journal-of-philosophy,29,29,3,3,57--69,57,,,,,,,,,,,,,,,,,,,english,false,,,edel_a,,,1:properties;2:determinate_determinable
47053,article,edel_a:1932a,,,1932,,A Study of a Philosophy of the Determinate [(I)],A Study of a Philosophy of the Determinate [(I)],,,,the-journal-of-philosophy,29,29,2,2,29--41,29,,,,,,,,,,,,,,,,,,,english,false,,,edel_a,,,1:properties;2:determinate_determinable
47054,article,edel_a:1932b,,,1932,,A Study of a Philosophy of the Determinate [(II)],A Study of a Philosophy of the Determinate [(II)],,,,the-journal-of-philosophy,29,29,4,4,85--96,85,,,,,,,,,,,,,,,,,,,english,false,,,edel_a,,,1:properties;2:determinate_determinable
47055,article,edel_a:1934,,,1934,,Monism and Pluralism,Monism and Pluralism,,,,the-journal-of-philosophy,31,31,21,21,561--571,561,,,,,,,,,,,,,,,,,,,english,false,,,edel_a,,,1:complexity;2:monism;3:compositional_monism
47056,article,edel_a:1937,,,1937,,Two Traditions in the Refutation of Egoism,Two Traditions in the Refutation of Egoism,,,,the-journal-of-philosophy,34,34,23,23,617--628,617,,,,,,,,,,,,,,,,,,,english,false,,,edel_a,,,1:ethics;2:egoism
47057,incollection,edel_a:1942,,,1942,,The Logical Structure of Moore's Ethical Theory,The Logical Structure of Moore's Ethical Theory,,,,,,,,,135--176,135,,,,,,,,,,,,,,,,,,,english,false,,,edel_a,,,1:ethics
47058,incollection,edel_a:1960,,,1960,,Theory-Categories in the Mind-Body Problem,Theory-Categories in the Mind-Body Problem,,,,,,,,,95--99,95,,,,,,,,,,,,,,,,,,,english,false,,,edel_a,,,
47059,article,edel_a:1961,,,1961,,Science and the Structure of Ethics,Science and the Structure of Ethics,,,,international-encyclopedia-of-unified-science,2,2,3,3,,,,,,,,,,,Reprinted in \citet[273--378]{neurath_o-etal:1970a},"Reprinted in Neurath, Carnap, and Morris (1970)",,,,,,,,,english,false,,,edel_a,,,1:ethics
47060,incollection,edel_a:1969,,,1969,,`Action' and `Passion' : some Philosophical Reflections on \emph{Physics} III 3,‘Action' and ‘Passion' : some Philosophical Reflections on Physics III 3,,,,,,,,,59--64,59,,,,,,,,,,,,,,,,,,,french,false,,,edel_a,,,1:modality;2:dunamis
47061,incollection,edel_a:1969a,,,1969,,"The Construction of the Good.~Metaphors, Analogies, Models, and All That, in Ethical Theory","The Construction of the Good. Metaphors, Analogies, Models, and All That, in Ethical Theory",,,,,,,,,364--381,364,,,,,,,,,,,,,,,,,,,english,false,,,edel_a,,,2:the_good
47062,incollection,edel_a:1969b,,,1969,,Patterns of Use of Science in Ethics,Patterns of Use of Science in Ethics,,,,,,,,,350--378,350,,,,,,,,,,,,,,,,,,,english,false,,,edel_a,,,1:ethics
47063,incollection,edel_a:1969c,,,1969,,Commentary: Shared Commitment and the Legal Principle,Commentary: Shared Commitment and the Legal Principle,,,,,,,,,24--34,24,,,,,,,,,,,,,,,,,,,english,false,,,edel_a,,,1:ontology;2:social_ontology
47064,article,edel_a:1970,,,1970,,The Scientific Enterprise and Social Conscience,The Scientific Enterprise and Social Conscience,,,,philosophic-exchange,1,1,,,39--57,39,,,,,,,,,,,,,,,,http://hdl.handle.net/20.500.12648/3339,,http://hdl.handle.net/20.500.12648/3339,english,false,,,edel_a,,,1:metaphilosophy;2:philosophy_and_politics
