id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
184680,article,yi_bu-bae:1998,,,1998,,The Problem of Knowing the Forms in Plato's ``Parmenides'',The Problem of Knowing the Forms in Plato's “Parmenides”,,,,history-of-philosophy-quarterly,15,3,271--283,271,,,,,,,,,,,,,,,,,,,english,false,,,yi_bu;bae_e,,,1:properties;2:forms;3:platonic_forms
184681,article,yi_bu:1992,,,1992,,Rationality and the Prisoner's Dilemma in \citet{gauthier_dp:1986},Rationality and the Prisoner's Dilemma in Gauthier (1986),,,,the-journal-of-philosophy,89,9,484--495,484,,,,,,,,,,,,,,,,,,,english,false,,,yi_bu,,,1:decision_theory;2:prisoner_s_dilemma
184682,UNKNOWN,yi_bu:1995,,,1995,,Understanding the Many,Understanding the Many,,,,,,,,,,,"Los Angeles, California",,university_of_california_department_of_philosophy,,PhD dissertation,,,,,,,,,,,,english,false,,,yi_bu,,,1:semantics;2:plurals
184683,article,yi_bu:1998,,,1998,,Numbers and Relations,Numbers and Relations,,,,erkenntnis,49,,93--113,93,,,,,,,,,,,,,,,,,,,english,false,,,yi_bu,,,1:structuralism;2:relations
184684,article,yi_bu:1999,,,1999,,Is Mereology Ontologically Innocent?,Is Mereology Ontologically Innocent?,,,,philosophical-studies,93,2,141--160,141,,,,,,,,,,,,,,,,,10.1023/a:1004274912342,,english,false,,,yi_bu,,,1:complexity;2:metaphysics_of_parthood
184685,article,yi_bu:1999a,,,1999,,Is Two a Property?,Is Two a Property?,,,,the-journal-of-philosophy,96,4,163--190,163,,,,,,,,,,,,,,,,,10.2307/2564701,,english,false,,,yi_bu,,,1:mathematics;2:nature_of_number;3:numerals
184686,article,yi_bu:2001,,,2001,,Compact Entailment and Wright's Verification Principle,Compact Entailment and Wright's Verification Principle,,,,mind,110,,,,,,,,,,,,,,,,,,,,,,english,false,,,yi_bu,,,1:logic;2:philosophy_of_logic
184687,book,yi_bu:2002,,,2002,,Understanding the Many,Understanding the Many,,,,,,,,,,studies_in_philosophy_outstanding_dissertations,London,,,routledge,,,"Publication, with some stylistic changes, of \citet{yi_bu:1995}","Publication, with some stylistic changes, of Yi (1995)",,,,,,,,,english,false,,,yi_bu,,,1:complexity;2:metaphysics_of_parthood
184688,article,yi_bu:2005,,,2005,,"The Language and the Logic of Plurals, {I}","The Language and the Logic of Plurals, I",,,,journal-of-philosophical-logic,34,5/6,459--506,459,,,,,,,,,,,,,,,,,,,english,false,,,yi_bu,,,1:semantics;2:plurals
184689,article,yi_bu:2006,,,2006,,"The Language and the Logic of Plurals, {II}","The Language and the Logic of Plurals, II",,,,journal-of-philosophical-logic,35,3,239--288,239,,,,,,,,,,,,,,,,,,,english,false,,,yi_bu,,,1:semantics;2:plurals
184690,incollection,yi_bu:2009,,,2009,,The Cyclical Argument and Principles of Change in Plato's \emph{Phaedo},The Cyclical Argument and Principles of Change in Plato's Phaedo,,,,,,,85--102,85,,,,,,,,,,,,,,,,,,,english,false,,,yi_bu,,,1:time;2:change
184691,incollection,yi_bu:2013,,,2013,,The Logic of Classes of the No-Class Theory,The Logic of Classes of the No-Class Theory,,,,,,,96--129,96,,,,,,,,,,,,,,,,,,,english,false,,,yi_bu,,,1:mathematics;2:set_theory
184692,article,yi_bu:2013a,,,2013,,Conditionals and a Two-Envelope Paradox,Conditionals and a Two-Envelope Paradox,,,,the-journal-of-philosophy,110,5,233--257,233,,,,,,,,,,,,,,,,,,,english,false,,,yi_bu,,,1:probability;2:two_envelope_paradox
184693,incollection,yi_bu:2014,,,2014,,Is there a Plural Object?,Is there a Plural Object?,,,,,,,169--191,169,,,,,,,,,,,,,,,,,,,english,false,,,yi_bu,,,1:complexity;2:composition;3:composition_as_identity
184694,article,yi_bu:2014a,,,2014,,Intensionality and Variable Objects,Intensionality and Variable Objects,,,,analysis,74,3,431--436,431,,,,,,,,,,,,,,,,,,,english,false,,,yi_bu,,,1:reference;2:plural_reference;3:plural_terms
184695,article,yi_bu:2014b,,,2014,,Abstract Nouns and Resemblance Nominalism,Abstract Nouns and Resemblance Nominalism,,,,analysis,74,4,622--629,622,,,,,,,,,,,,,,,,,,,english,false,,,yi_bu,,,1:properties;2:property_nominalism;3:resemblance_nominalism
184696,incollection,yi_bu:2016,,,2016,,"Quantifiers, Determiners, and Plural Constructions","Quantifiers, Determiners, and Plural Constructions",,,,,,,121--170,121,,,,,,,,,,,,,,,,,,,english,false,,,yi_bu,,,1:reference;2:plural_reference;3:plural_terms
184697,incollection,yi_c:1995,,,1995,,Towards Assessment of Logics for Concurrent Actions,Towards Assessment of Logics for Concurrent Actions,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,yi_c,,,1:action;2:planning
184698,article,yi_h:2010,,,2010,,Non-Branching Clause,Non-Branching Clause,,,,metaphysica,11,2,191--210,191,,,,,,,,,,,,,,,,,10.1007/s12133-010-0068-9,,english,false,,,yi_h,,,1:causation
184699,article,yi_h:2012,,,2012,,\citet{fischer_jm-brueckner:2013} on the Evil of Death,Fischer and Brueckner (2013) on the Evil of Death,,,,philosophia,40,2,295--303,295,,,,,,,,,,,,,,,,,,,english,false,,,yi_h,,,1:time;2:death;3:evil_of_death
184700,unpublished,yildirim-etal:2015,,,2015,,"Efficient and Robust Analysis-by-Synthesis in Vision: A Computational Framework, Behavioral Tests, and Modeling Neuronal Representations","Efficient and Robust Analysis-by-Synthesis in Vision: A Computational Framework, Behavioral Tests, and Modeling Neuronal Representations",,,,,,,,,,,,,,,,,Paper presented at the Annual Conference of the Cognitive Science Society,Paper presented at the Annual Conference of the Cognitive Science Society,,,,,,,,https://cbmm.mit.edu/sites/default/files/publications/yildirimetal_cogsci15.pdf,english,false,,,yildirim;kulkarni_td;freiwald_wa;tenenbaum_jb,,,1:psychology;2:cognitive_psychology
184701,incollection,yilmaz_h:1973,,,1973,,Perception and Philosophy of Science,Perception and Philosophy of Science,,,,,,,1--91,1,,,,,,,,,,,,,,,,,,,english,false,,,yilmaz_h,,,1:perception
184702,incollection,yilmaz_h:2005,,,2005,,General Theory of Relativity and the 5th Test,General Theory of Relativity and the 5th Test,,,,,,,39--58,39,,,,,,,,,,,,,,,,,,,english,false,,,yilmaz_h,,,1:space_spacetime;2:relativity_theory;3:general_relativity
184703,book,yilmaz_l:2004,,,2004,,Le temps moderne : variations sur les Anciens et les contemporains,Le temps moderne : variations sur les Anciens et les contemporains,,,,,,,,,,nrf_essais,Paris,,,gallimard,,,,,,,,,,,,,french,false,,,yilmaz_l,,,1:history_of_philosophy
184704,article,yim_d:2008,,,2008,,The \emph{Logic} and Mill's Infamous Proof in \emph{Utilitarianism},The Logic and Mill's Infamous Proof in Utilitarianism,,,,british-journal-for-the-history-of-philosophy,16,4,773--788,773,,,,,,,,,,,,,,,,,,,english,false,,,yim_d,,,1:ethics;2:metaethics;3:utilitarianism
184705,article,yim_ll:2019,,,2019,,The Cluelessness Objection Revisited,The Cluelessness Objection Revisited,,,,proceedings-of-the-aristotelian-society,119,3,321--324,321,,,,,,,,,,,,,,,,,,,english,false,,,yim_ll,,,
184706,article,ying-wang:2002,,,2002,,"Lattice-Theoretic Models of Conjectures, Hypotheses, and Consequences","Lattice-Theoretic Models of Conjectures, Hypotheses, and Consequences",,,,artificial-intelligence,139,2,253--267,253,,,,,,,,,,,,,,,,,,,english,false,,,ying;wang_hu,,,1:mathematics
184707,article,yip_j:2015,,,2015,,Truthmaking as an Account of How Grounding Facts Hold,Truthmaking as an Account of How Grounding Facts Hold,,,,kriterion-journal-of-philosophy,29,2,11--32,11,,,,,,,,,,,,,,,,,,,english,false,,,yip_j,,,1:truth;2:truthmakers
184708,incollection,yip_k:1988,,,1988,,Generating Global Behaviors Using Deep Knowledge of Local Dynamics,Generating Global Behaviors Using Deep Knowledge of Local Dynamics,,,,,,,280--285,280,,,,,,,,,Reprinted in \citet[470--475]{weld_ds-dekleer:1990},Reprinted in Weld and de Kleer (1990),,,,,,,,,english,false,,,yip_k,,,1:ai
184709,article,yip_k:1991,,,1991,,Understanding Complex Dynamics by Visual and Symbolic Reasoning,Understanding Complex Dynamics by Visual and Symbolic Reasoning,,,,artificial-intelligence,51,1--3,179--221,179,,,,,,,,,,,,,,,,,,,english,false,,,yip_k,,,1:rationality;2:spatial_reasoning
184710,article,yip_k:1996,,,1996,,Model Simplification by Asymptotic Order of Magnitude Reasoning,Model Simplification by Asymptotic Order of Magnitude Reasoning,,,,artificial-intelligence,80,2,309--348,309,,,,,,,,,,,,,,,,,,,english,false,,,yip_k,,,1:computation
