id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
51993,incollection,fiadeiro-maibaum:1994,,,1994,,Sometimes ``Tomorrow'' is ``Sometime'' -- Action Refinement in a Temporal Logic of Objects,Sometimes “Tomorrow” is “Sometime” – Action Refinement in a Temporal Logic of Objects,,,,,,,,,48--66,48,,,,,,,,,,,,,,,,,,,english,false,,,fiadeiro;maibaum_t,,,1:time;2:tense_logic
51994,book,fiadeiro:1999,,,1999,,"{WADT}'98.~Recent Trends in Algebraic Development Techniques: 13th International Workshop, Lisbon","WADT'98. Recent Trends in Algebraic Development Techniques: 13th International Workshop, Lisbon","{WADT}'98.~Recent Trends in Algebraic Development Techniques: 13th International Workshop, Lisbon","WADT'98. Recent Trends in Algebraic Development Techniques: 13th International Workshop, Lisbon",,,,,,,,,,,Berlin,,,springer,,,,,,,,,,,,,english,false,,,,fiadeiro,,1:computation;2:data;3:abstract_data_types
51995,article,fiala_a:2006,,,2006,,A Critique of Exceptions,A Critique of Exceptions,,,,international-journal-of-applied-philosophy,20,20,1,1,127--142,127,,,,,,,,,,,,,,,,,,,english,false,,,fiala_a,,,1:political_philosophy;2:torture
51996,article,fiala_a:2009,,,2009,,"Militant Atheism, Pragmatism, and the God-Shaped Hole","Militant Atheism, Pragmatism, and the God-Shaped Hole",,,,international-journal-for-philosophy-of-religion,65,65,3,3,139--151,139,,,,,,,,,,,,,,,,,,,english,false,,,fiala_a,,,1:religion;2:atheism
51997,article,fiala_a:2012,,,2012,,Radical Forgiveness and Human Justice,Radical Forgiveness and Human Justice,,,,the-heythrop-journal,53,53,,,494--506,494,,,,,,,,,,,,,,,,,,,english,false,,,fiala_a,,,1:political_philosophy;2:justice
51998,book,fiala_a:2015,,,2015,,The Bloomsbury Companion to Political Philosophy,The Bloomsbury Companion to Political Philosophy,The Bloomsbury Companion to Political Philosophy,The Bloomsbury Companion to Political Philosophy,,,,,,,,,,bloomsbury_companions,London,,,bloomsbury-academic,,,,,,,,,,,,,english,false,,,,fiala_a,,1:political_philosophy
51999,incollection,fiala_a:2015a,,,2015,,Introduction,Introduction,,,,,,,,,1--17,1,,,,,,,,,,,,,,,,,,,english,false,,,fiala_a,,,1:political_philosophy
52000,incollection,fiala_a:2015b,,,2015,,Sovereignty,Sovereignty,,,,,,,,,33--46,33,,,,,,,,,,,,,,,,,,,english,false,,,fiala_a,,,1:political_philosophy;2:justification_of_the_state
52001,book,fiala_a:2018,,,2018,,The Routledge Handbook of Pacifism and Nonviolence,The Routledge Handbook of Pacifism and Nonviolence,The Routledge Handbook of Pacifism and Nonviolence,The Routledge Handbook of Pacifism and Nonviolence,,,,,,,,,,routledge_handbooks_in_philosophy,London,,,routledge,,,,,,,,,,,,,english,false,,,,fiala_a,,1:social_philosophy;2:war;3:pacificism
52002,incollection,fiala_a:2018a,,,2018,,Introduction,Introduction,,,,,,,,,1--4,1,,,,,,,,,,,,,,,,,,,english,false,,,fiala_a,,,1:social_philosophy;2:war;3:pacificism
52003,incollection,fiala_a:2018b,,,2018,,Pacifism in the Twentieth Century and Beyond,Pacifism in the Twentieth Century and Beyond,,,,,,,,,30--42,30,,,,,,,,,,,,,,,,,,,english,false,,,fiala_a,,,1:social_philosophy;2:war;3:pacificism
52004,book,fiala_a:2022,,,2022,,"Tyranny from Plato to Trump: Fools, Sycophants, and Citizens","Tyranny from Plato to Trump: Fools, Sycophants, and Citizens",,,,,,,,,,,,,"Lanham, Maryland",,,rowman-littlefield,,,,,,,,,,,,,english,false,,,fiala_a,,,
52005,incollection,fiala_b-etal:2014,,,2014,,"You, Robot","You, Robot",,,,,,,,,31--47,31,,,,,,,,,,,,,,,,,,,english,false,,,fiala_b;arico;nichols_s,,,1:experimental_philosophy
52006,article,fiala_f:1947,,,1947,,Essai sur les notions d'ouverture et de fermeture,Essai sur les notions d'ouverture et de fermeture,,,,dialectica,1,1,2,2,147--158,147,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.1947.tb00486.x,,french,false,,,fiala_f,,,1:method;2:dialectic
52007,incollection,fialova_l:2017,,,2017,,Medical Humanism.~Part 2: Inspirations of the Twentieth Century,Medical Humanism. Part 2: Inspirations of the Twentieth Century,,,,,,,,,183--204,183,,,,,,,,,,,,,,,,,,,english,false,,,fialova_l,,,1:medicine
52008,article,fiasse:2002,,,2002,,"Les fondements de la philanthropie dans le nouveau sto{\""{\i}}cisme, deux cas concrets: L'esclavage et la gladiature","Les fondements de la philanthropie dans le nouveau stoïcisme, deux cas concrets: L'esclavage et la gladiature",,,,les-etudes-philosophiques,56,56,4,4,527--547,527,,,,,,,,,,,,,,,,,,,french,false,,,fiasse,,,1:political_philosophy;2:slavery
52009,book,ficara:2006,,,2006,,Die Ontologie in der ``Kritik der reinen Vernunft'',Die Ontologie in der “Kritik der reinen Vernunft”,,,,,,,,,,,,,"W{\""u}rzburg",,,konigshausen-neumann,,,,,,,,,,,,,ngerman,false,,,ficara,,,1:ontology
52010,article,ficara:2013,,,2013,,Dialectic and Dialetheism,Dialectic and Dialetheism,,,,history-and-philosophy-of-logic,34,34,1,1,35--52,35,,,,,,,,,,,,,,,,,,,english,false,,,ficara,,,1:truth;2:dialetheism
52011,book,ficara:2014,,,2014,,"Contradictions.~Logic, History, Actuality","Contradictions. Logic, History, Actuality","Contradictions.~Logic, History, Actuality","Contradictions. Logic, History, Actuality",,,,,6,6,,,,berlin_studies_in_knowledge_research,Berlin,,,de-gruyter,,,,,,,,,,,,,english,false,,,,ficara,,1:truth;2:dialetheism
52012,incollection,ficara:2014a,,,2014,,Introduction,Introduction,,,,,,,,,1--10,1,,,,,,,,,,,,,,,,,,,english,false,,,ficara,,,1:truth;2:dialetheism
52013,article,ficara:2015,,,2015,,Hegel's Glutty Negation,Hegel's Glutty Negation,,,,history-and-philosophy-of-logic,36,36,1,1,29--38,29,,,,,,,,,,,,,,,,,,,english,false,,,ficara,,,1:logic;2:negation
52014,incollection,ficara:2019,,,2019,,Hegel and Priest on Revising Logic,Hegel and Priest on Revising Logic,,,,,,,,,59--72,59,,,,,,,,,,,,,,,,,,,english,false,,,ficara,,,1:logic;2:paraconsistent_logic
52015,book,fichant-marion:2005,,,2005,,"Hobbes, Descartes et la m{\'e}taphysique","Hobbes, Descartes et la métaphysique","Hobbes, Descartes et la m{\'e}taphysique","Hobbes, Descartes et la métaphysique",,,,,,,,,,,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,,fichant;marion_jl,,1:metaphysics
52016,article,fichant:1971,,,1971,,L'origine de la n{\'e}gation,L'origine de la négation,,,,les-etudes-philosophiques,26,26,1,1,29--55,29,,,,,,,,,,,,,,,,,,,french,false,,,fichant,,,1:logic;2:negation
52017,incollection,fichant:1994,,,1994,,R{\'e}ponse {\`a} Daniel \citet{garber_d:1994} sur les \emph{Sixi{\`e}mes R{\'e}ponses},Réponse à Daniel Garber (1994) sur les Sixièmes Réponses,,,,,,,,,471--479,471,,,,,,,,,,,,,,,,,,,french,false,,,fichant,,,1:properties;2:forms
52018,book,fichant:1998,,,1998,,Science et m{\'e}taphysique dans Descartes et Leibniz,Science et métaphysique dans Descartes et Leibniz,Science et m{\'e}taphysique dans Descartes et Leibniz,Science et métaphysique dans Descartes et Leibniz,,,,,,,,,,e_pim_e_th_e_e,Paris,,,presses-universitaires-de-france,,,,,,,,,,,,,french,false,,,fichant,,,1:metaphysics
52019,incollection,fichant:2008,,,2008,,L'amphibologie des concepts de la r{\'e}flexion: la fin de l'ontologie,L'amphibologie des concepts de la réflexion: la fin de l'ontologie,,,,,,,,,71--94,71,,,,,,,,,,,,,,,,,,,french,false,,,fichant,,,1:metaphysics;2:transcendental_idealism
52020,article,fichant:2013,,,2013,,"``Un concept platonicien, en lui-m{\^e}me exact, du monde'': La monadologie selon Kant","“Un concept platonicien, en lui-même exact, du monde”: La monadologie selon Kant",,,,studia-leibnitiana,45,45,2,2,228--259,228,,,,,,,,,,,,,,,,,,,french,false,,,fichant,,,1:ontology;2:particulars;3:monads
52021,incollection,fichera:1994,,,1994,,Allegory and the Performative in \emph{Jacques Ie Fataliste},Allegory and the Performative in Jacques Ie Fataliste,,,,,,,,,123--132,123,,,,,,,,,,,,,,,,,,,english,false,,,fichera,,,1:pragmatics;2:metaphor;3:allegory
52022,article,fichot:2003,,,2003,,"Truth, Proofs and Functions","Truth, Proofs and Functions",,,,synthese,137,137,1/2,1,43--58,43,,,,,,,,,,,,,,,,,,,english,false,,,fichot,,,1:truth
52023,incollection,fichot:2014,,,2014,,Proof-Theoretic Semantics and Feasibility,Proof-Theoretic Semantics and Feasibility,,,,,,,,,135--158,135,,,,,,,,,,,,,,,,,,,english,false,,,fichot,,,1:logic;2:logical_connectives;3:proof_theoretic_semantics
52024,book,fichte:1914,,,1914,,"{\""U}ber Gott und Unsterblichkeit (a.e.~Kollegnachschrift von 1795 mitgeteilt)",Über Gott und Unsterblichkeit (a.e. Kollegnachschrift von 1795 mitgeteilt),,,,,,,33,33,,,,kantstudien_erg_a_nzungshefte,Berlin,,,verlag-von-reuther-reichard,,,,,,,,,,,,,ngerman,false,,,fichte,,,1:religion;2:immortality
52025,book,ficino:1975,,Ficino,1975,,The \emph{Philebus} Commentary,The Philebus Commentary,,,,,,,226,226,,,,medieval_and_renaissance_texts_and_studies,"Berkeley, California",,,university-of-california-press,,,"Translated, edited and introduced by Michael J.B.~Allen","Translated, edited and introduced by Michael J.B. Allen",,,,,,,,,english,false,,,ficino,,,1:history_of_philosophy
52026,book,ficino:2014,,Ficino,2014,,Correspondance.~Livre I,Correspondance. Livre I,,,,,,,,,,,,de_p_e_trarque_a_descartes,Paris,,,librairie-philosophique-jean-vrin,,,Texte latin et traduction par Julie Reynaud et S{\'e}bastien Galland,Texte latin et traduction par Julie Reynaud et Sébastien Galland,,,,,,,,,french,false,,,ficino,,,1:history_of_philosophy
52027,book,ficino:2018,,Ficino,2018,,Correspondance.~Livre II,Correspondance. Livre II,,,,,,,,,,,,de_p_e_trarque_a_descartes,Paris,,,librairie-philosophique-jean-vrin,,,"Texte latin, introduction, traduction et notes par S{\'e}bastien Galland","Texte latin, introduction, traduction et notes par Sébastien Galland",,,,,,,,,french,false,,,ficino,,,1:history_of_philosophy
52028,incollection,fickers:2012,,,2012,,Visibly Audible: The Radio Dial as Mediating Interface,Visibly Audible: The Radio Dial as Mediating Interface,,,,,,,,,411--439,411,,,,,,,,,,,,,,,,,,,english,false,,,fickers,,,1:perception;2:sounds
52029,article,fiddaman-rodriguezpereyra:2018,,,2018,,The Razor and the Laser,The Razor and the Laser,,,,analytic-philosophy,59,59,3,3,341--358,341,,,,,,,,,,,,,,,,,,,english,false,,,fiddaman;rodriguezpereyra,,,1:ontology;2:ontological_commitment;3:parsimony
52030,article,fiddick_l:2006,,,2006,,Adaptive Domains of Deontic Reasoning,Adaptive Domains of Deontic Reasoning,,,,philosophical-explorations,9,9,1,1,105--116,105,,,,,,,,,,,,,,,,,,,english,false,,,fiddick_l,,,1:ethics;2:moral_judgement
52031,incollection,fiddler:2017,,,2017,,Panopticism,Panopticism,,,,,,,,,463--466,463,,,,,,,,,,,,,,,,,,,english,false,,,fiddler,,,1:law;3:criminology
52032,incollection,fidora_a:2016,,,2016,,\emph{Omnes decepti sunt}.~Die Metaphysikkritik des Dominicus Gundissalinus (ca.~1150),Omnes decepti sunt. Die Metaphysikkritik des Dominicus Gundissalinus (ca. 1150),,,,,,,,,131--152,131,,,,,,,,,,,,,,,,,,,ngerman,false,,,fidora_a,,,1:metaphysics;2:metametaphysics
