id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
157811,article,snaevarr_s:2006,,,2006,,Emoting and Metaphoring,Emoting and Metaphoring,,,,sats-northern-european-journal-of-philosophy,7,1,175--187,175,,,,,,,,,,,,,,,,,,,english,false,,,snaevarr_s,,,1:feeling;2:emotions
157812,incollection,snape:2017,,,2017,,The `Sinews of the State': Historical Justifications for Taxes and Tax Law,The ‘Sinews of the State': Historical Justifications for Taxes and Tax Law,,,,,,,9--34,9,,,,,,,,,,,,,,,,,,,english,false,,,snape,,,1:economics;2:taxation
157813,article,snapper_e:1979,,,1979,,"The Three Crises in Mathematics: Logicism, Intuitionism and Formalism","The Three Crises in Mathematics: Logicism, Intuitionism and Formalism",,,,mathematics-magazine,52,4,207--216,207,,,,,,,,,,,,,,,,,10.2307/2689412,,english,false,,,snapper_e,,,1:mathematics;2:intuitionistic_mathematics
157814,article,snapper_j:2011,,,2011,,Paying the Cost of Skeptical Theism,Paying the Cost of Skeptical Theism,,,,international-journal-for-philosophy-of-religion,69,1,45--56,45,,,,,,,,,,,,,,,,,,,english,false,,,snapper_j,,,1:religion;2:epistemology_of_religion;3:religious_skepticism
157815,article,snapper_j:2012,,,2012,,The Liar Paradox in New Clothes,The Liar Paradox in New Clothes,,,,analysis,72,2,319--322,319,,,,,,,,,,,,,,,,,,,english,false,,,snapper_j,,,1:truth;2:semantic_paradoxes;3:liar
157816,article,snare_f:1975,,,1975,,Consent and Conventional Acts in John Locke,Consent and Conventional Acts in John Locke,,,,journal-of-the-history-of-philosophy,13,1,27--36,27,,,,,,,,,,,,,,,,,,,english,false,,,snare_f,,,1:political_philosophy;2:authority;3:consent
157817,book,snare_fr:1992,,,1992,,The Nature of Moral Thinking,The Nature of Moral Thinking,,,,,,,,,,,London,,,routledge,,,,,,,,,,,,,english,false,,,snare_fr,,,1:ethics
157818,incollection,snart:2000,,,2000,,"The Harmonic Conceit: Music, Nature and Mind in Wordworth's \emph{Prelude}","The Harmonic Conceit: Music, Nature and Mind in Wordworth's Prelude",,,,,,,197--208,197,,,,,,,,,,,,,,,,,,,english,false,,,snart,,,1:aesthetics;2:literary_criticism
157819,incollection,snart:2001,,,2001,,The Imaginative Mind: William Blake's Self-Renewing Creative Imagination,The Imaginative Mind: William Blake's Self-Renewing Creative Imagination,,,,,,,299--316,299,,,,,,,,,,,,,,,,,,,english,false,,,snart,,,
157820,article,sneddon:2001,,,2001,,What's Wrong with Selling Yourself into Slavery? Paternalism and Deep Autonomy,What's Wrong with Selling Yourself into Slavery? Paternalism and Deep Autonomy,,,,critica-revista-hispanoamericana-de-filosofia,33,98,97--121,97,,,,,,,,,,,,,,,,,,,english,false,,,sneddon,,,1:political_philosophy;2:slavery;3:voluntary_slavery
157821,book,sneddon:2006,,,2006,,Action and Responsibility,Action and Responsibility,,,,,,,,,,,Dordrecht,,,springer,,,,,,,,,,,,,english,false,,,sneddon,,,1:action;2:responsibility
157822,article,sneddon:2008,,,2008,,The Depths and Shallows of Psychological Externalism,The Depths and Shallows of Psychological Externalism,,,,philosophical-studies,138,3,393--408,393,,,,,,,,,,,,,,,,,10.1007/s11098-006-9058-8,,english,false,,,sneddon,,,1:representation;2:content_determination;3:content_externalism
157823,article,sneddon:2009,,,2009,,Alternative Motivation: A New Challenge to Moral Judgment Internalism,Alternative Motivation: A New Challenge to Moral Judgment Internalism,,,,philosophical-explorations,12,1,41--53,41,,,,,,,,,,,,,,,,,,,english,false,,,sneddon,,,1:ethics;2:moral_judgement
157824,book,sneddon:2011,,,2011,,Like-Minded: Externalism and Moral Psychology,Like-Minded: Externalism and Moral Psychology,,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,10.7551/mitpress/9780262016117.001.0001,,english,false,,,sneddon,,,
157825,article,sneddon:2012,,,2012,,Recipes for Moral Paradox,Recipes for Moral Paradox,,,,american-philosophical-quarterly,49,1,43--54,43,,,,,,,,,,,,,,,,,,,english,false,,,sneddon,,,1:ethics
157826,article,sneddon:2021,,,2021,,Alternative Motivation and Lies,Alternative Motivation and Lies,,,,analysis,81,1,46--52,46,,,,,,,,,,,,,,,,,10.1093/analys/anaa027,,english,false,,,sneddon,,,1:pragmatics;2:lying
157827,article,snedegar_j:2013,,,2013,,Reason Claims and Contrastivism Reasons,Reason Claims and Contrastivism Reasons,,,,philosophical-studies,166,2,231--242,231,,,,,,,,,,,,,,,,,10.1007/s11098-012-0035-0,,english,false,,,snedegar_j,,,1:epistemology;2:justification;3:reasons_for_belief
157828,article,snedegar_j:2013a,,,2013,,Negative Reason Existentials,Negative Reason Existentials,,,,thought,2,2,108--116,108,,,,,,,,,,,,,,,,,,,english,false,,,snedegar_j,,,1:epistemology;2:justification;3:reasons_for_belief
157829,incollection,snedegar_j:2013b,,,2013,,Contrastive Semantics for Deontic Modals,Contrastive Semantics for Deontic Modals,,,,,,,116--133,116,,,,,,,,,,,,,,,,,,,english,false,,,snedegar_j,,,2:deontic_logic
157830,article,snedegar_j:2015,,,2015,,Contrastivism About Reasons and Ought,Contrastivism About Reasons and Ought,,,,philosophy-compass,10,6,379--388,379,,,,,,,,,,,,,,,,,,,english,false,,,snedegar_j,,,2:ought
