id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
180007,book,wians-polansky:2017,,,2017,,Reading Aristotle: Argument and Exposition,Reading Aristotle: Argument and Exposition,Reading Aristotle: Argument and Exposition,Reading Aristotle: Argument and Exposition,,,,,146,146,,,,philosophia_antiqua,Leiden,,,ej-brill,,,,,,,,,,,,,english,false,,,,wians;polansky,,1:history_of_philosophy
180008,incollection,wians-polansky:2017a,,,2017,,Introduction,Introduction,,,,,,,,,1--6,1,,,,,,,,,,,,,,,,,,,english,false,,,wians;polansky,,,1:history_of_philosophy
180009,article,wians:1990,,,1990,,Commentary on \citet{lloyd_ger:1990},Commentary on Lloyd (1990),,,,proceedings-of-the-boston-area-colloquium-in-ancient-philosophy,6,6,,,402--412,402,,,,,,,,,,,,,,,,,,,english,false,,,wians,,,1:logic;2:nature_of_proof
180010,incollection,wians:1992,,,1992,,Saving Aristotle from Nussbaum's \emph{Phainomena} [on \citet{nussbaum_mc:1982}],Saving Aristotle from Nussbaum's Phainomena [on Nussbaum (1982)],,,,,,,,,133--150,133,,,,,,,,,,,,,,,,,,,english,false,,,wians,,,1:perception;2:appearances
180011,article,wians:1992a,,,1992,,Commentary on \citet{salkever:1992},Commentary on Salkever (1992),,,,proceedings-of-the-boston-area-colloquium-in-ancient-philosophy,8,8,,,268--279,268,,,,,,,,,,,,,,,,,,,english,false,,,wians,,,1:knowledge;2:knowing_how
180012,article,wians:1995,,,1995,,Commentary on \citet{lennox_jg:1995},Commentary on Lennox (1995),,,,proceedings-of-the-boston-area-colloquium-in-ancient-philosophy,11,11,,,241--247,241,,,,,,,,,,,,,,,,,,,english,false,,,wians,,,1:properties;2:forms;3:aristotelian_forms
180013,book,wians:1996,,,1996,,Aristotle's Philosophical Development: Problems and Prospects,Aristotle's Philosophical Development: Problems and Prospects,Aristotle's Philosophical Development: Problems and Prospects,Aristotle's Philosophical Development: Problems and Prospects,,,,,,,,,,,"Lanham, Maryland",,,rowman-littlefield,,,,,,,,,,,,,english,false,,,,wians,,1:history_of_philosophy
180014,article,wians:1997,,,1997,,Aristotelian Necessities: Commentary on \citet{bolton_r:1997},Aristotelian Necessities: Commentary on Bolton (1997),,,,proceedings-of-the-boston-area-colloquium-in-ancient-philosophy,13,13,,,139--145,139,,,,,,,,,,,,,,,,,,,english,false,,,wians,,,2:essence
180015,incollection,wians:2017,,,2017,,Is Aristotle's Account of Sexual Differentiation Inconsistent?,Is Aristotle's Account of Sexual Differentiation Inconsistent?,,,,,,,,,236--256,236,,,,,,,,,,,,,,,,,,,english,false,,,wians,,,1:history_of_philosophy
180016,book,wiatr:1979,,,1979,,Polish Essays in the Methodology of the Social Sciences,Polish Essays in the Methodology of the Social Sciences,Polish Essays in the Methodology of the Social Sciences,Polish Essays in the Methodology of the Social Sciences,,,,,29,29,,,,boston_studies_in_the_philosophy_of_science,Dordrecht,,,d-reidel-publishing-co,,,,,,,,,,,,,english,false,,,,wiatr,,1:political_philosophy;2:marxism
180017,incollection,wiatr:1979a,,,1979,,The Marxist Social Theory and the Challenges of Our Time,The Marxist Social Theory and the Challenges of Our Time,,,,,,,,,1--20,1,,,,,,,,,,,,,,,,,,,english,false,,,wiatr,,,1:political_philosophy;2:marxism
180018,incollection,wichert_r-nussbaum:2017,,,2017,,"Legal Protection for Whales: Capabilities, Entitlements and Culture","Legal Protection for Whales: Capabilities, Entitlements and Culture",,,,,,,,,95--117,95,,,,,,,,,,,,,,,,,,,english,false,,,wichert_r;nussbaum_mc,,,1:animals
180019,article,wichmann_h:1994,,,1994,,Probleme der Kantischen Ethik,Probleme der Kantischen Ethik,,,,kant-studien,85,85,3,3,303--308,303,,,,,,,,,,,,,,,,,,,german,false,,,wichmann_h,,,1:ethics
180020,incollection,wichmann_h:1995,,,1995,,Zum Problem des ewigen Friedens bei Kant,Zum Problem des ewigen Friedens bei Kant,,,,,,,,,873--882,873,,,,,,,,,,,,,,,,,,,german,false,,,wichmann_h,,,1:political_philosophy;2:international_relations;3:cosmopolitanism
180021,article,wichmann_h:1998,,,1998,,Metaphysik und Weltanschauung Zu Paul Menzers philosophischem Anssatz,Metaphysik und Weltanschauung Zu Paul Menzers philosophischem Anssatz,,,,kant-studien,89,89,2,2,179--187,179,,,,,,,,,,,,,,,,,,,german,false,,,wichmann_h,,,1:metaphysics
180022,book,wichmann_o:1917,,,1917,,Platos Lehre vom Instinkt und Genie,Platos Lehre vom Instinkt und Genie,,,,,,,40,40,,,,kantstudien_erg_a_nzungshefte,Berlin,,,verlag-von-reuther-reichard,,,,,,,,,,,,,german,false,,,wichmann_o,,,1:social_sciences;2:anthropology
180023,article,wichmann_o:1958,,,1958,,Idee und Idealismus in der Platondeutung,Idee und Idealismus in der Platondeutung,,,,kant-studien,49,49,3,3,401--423,401,,,,,,,,,,,,,,,,,,,german,false,,,wichmann_o,,,1:properties;2:forms;3:platonic_forms
180024,article,wick_ma-thompson:1992,,,1992,,Reconstructive Expert System Explanation,Reconstructive Expert System Explanation,,,,artificial-intelligence,54,54,1/2,1,33--70,33,,,,,,,,,,,,,,,,,,,english,false,,,wick_ma;thompson_wb,,,1:explanation
180025,article,wick_wa:1951,,,1951,,The ``Political'' Philosophy of Logical Empiricism,The “Political” Philosophy of Logical Empiricism,,,,philosophical-studies,2,2,4,4,49--57,49,,,,,,,,,,,,,,,,,10.1007/bf02216994,,english,false,,,wick_wa,,,1:political_philosophy
180026,article,wicker:2009,,,2009,,Double Effect,Double Effect,,,,new-blackfriars,90,90,1028,1028,449--457,449,,,,,,,,,,,,,,,,,,,english,false,,,wicker,,,1:religion;2:problem_of_evil;3:double_effect
180027,incollection,wickes:1994,,,1994,,Descartes's Denial of the Autonomy of Reason,Descartes's Denial of the Autonomy of Reason,,,,,,,,,111--140,111,,,,,,,,,,,,,,,,,,,english,false,,,wickes,,,1:history_of_philosophy
180028,incollection,wickham:2011,,,2011,,Foucault and the Promise of Power without Dogma,Foucault and the Promise of Power without Dogma,,,,,,,,,45--55,45,,,,,,,,,,,,,,,,,,,english,false,,,wickham,,,1:political_philosophy;2:power
180029,article,wicki_m:2016,,,2016,,Assistierte Autonomie bei medizinischen Entscheidungen,Assistierte Autonomie bei medizinischen Entscheidungen,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2016-12-22-wicki,german,false,,cc-by-3,wicki_m,,,
180030,incollection,wicklein:1991,,,1991,,The Middle Ages: Darkness in the Sciences?,The Middle Ages: Darkness in the Sciences?,,,,,,,,,191--198,191,,,,,,,,,,,,,,,,,,,english,false,,,wicklein,,,1:science
180031,incollection,wickramasinghe:2011,,,2011,,The Compelling Case for Panspermia,The Compelling Case for Panspermia,,,,,,,,,211--224,211,,,,,,,,,,,,,,,,,,,english,false,,,wickramasinghe,,,1:history_of_philosophy
180032,incollection,wicks_rl:1993,,,1993,,Hegel's Aesthetics: An Overview,Hegel's Aesthetics: An Overview,,,,,,,,,348--377,348,,,,,,,,,,,,,,,,,,,english,false,,,wicks_rl,,,1:aesthetics
180033,article,wicks_rl:1993a,,,1993,,Schopenhauer's Naturalization of Kant's a Priori Forms of Empirical Knowledge,Schopenhauer's Naturalization of Kant's a Priori Forms of Empirical Knowledge,,,,history-of-philosophy-quarterly,10,10,2,2,181--196,181,,,,,,,,,,,,,,,,,,,english,false,,,wicks_rl,,,1:epistemology;2:a_priori
180034,incollection,wicks_rl:2001,,,2001,,Foucault,Foucault,,,,,,,,,199--212,199,,,,,,,,,Page references are to the second edition,Page references are to the second edition,,,,,,,,,english,false,,,wicks_rl,,,1:aesthetics
