id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
184677,book,yfantis_d:2009,,,2009,,"Die Auseinandersetzung des fr{\""u}hen Heidegger mit Aristoteles.~Ihre Entstehung und Entfaltung sowie ihre Bedeutung f{\""u}r die Entwicklung der fr{\""u}hen Philosophie Martin Heideggers (1919--1927)",Die Auseinandersetzung des frühen Heidegger mit Aristoteles. Ihre Entstehung und Entfaltung sowie ihre Bedeutung für die Entwicklung der frühen Philosophie Martin Heideggers (1919–1927),,,,,,75,,,,philosophische_schriften,Berlin,,,duncker-humblot,,,,,,,,,,,,,ngerman,false,,,yfantis_d,,,1:ontology;2:being
