id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
176148,article,waldron-king:1988,,,1988,,"Citizenship, Social Citizenship and the Defense of Welfare Provision","Citizenship, Social Citizenship and the Defense of Welfare Provision",,,,the-british-journal-of-political-science,18,18,,,415--443,415,,,,,,,,,Reprinted in revised form and as ``Social Citizenship and the Defense of Welfare Provision'' in \citet[271--308]{waldron:1993},Reprinted in revised form and as “Social Citizenship and the Defense of Welfare Provision” in Waldron (1993),,,,,,,,,english,false,,,waldron;king_de,,,1:political_philosophy;2:liberalism
176149,article,waldron:1981,,,1981,,A Right to Do Wrong,A Right to Do Wrong,,,,ethics,92,92,1,1,21--39,21,,,,,,,,,Reprinted in \citet[63--87]{waldron:1993},Reprinted in Waldron (1993),,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
176150,article,waldron:1981a,,,1981,,Locke's Account of Inheritance and Bequest,Locke's Account of Inheritance and Bequest,,,,journal-of-the-history-of-philosophy,19,19,1,1,39--51,39,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:political_philosophy
176151,book,waldron:1984,,,1984,,Theories of Rights,Theories of Rights,Theories of Rights,Theories of Rights,,,,,,,,,,oxford_readings_in_philosophy,Oxford,,,oxford-university-press,,,,,,,,,,,,,english,false,,,,waldron,,1:political_philosophy;2:rights
176152,incollection,waldron:1984a,,,1984,,Introduction,Introduction,,,,,,,,,1--20,1,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
176153,article,waldron:1985,,,1985,,What is Private Property?,What is Private Property?,,,,oxford-journal-of-legal-studies,5,5,3,3,313--349,313,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights
176154,incollection,waldron:1985a,,,1985,,Making Sense of Critical Dualism,Making Sense of Critical Dualism,,,,,,,,,105--120,105,,,,,,,,,,,,,,,,,,,english,false,,,waldron,,,1:mind_body
176155,article,waldron:1986,,,1986,,Welfare and the Images of Charity,Welfare and the Images of Charity,,,,the-philosophical-quarterly,36,36,,,463--482,463,,,,,,,,,Reprinted in \citet[225--249]{waldron:1993},Reprinted in Waldron (1993),,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:liberalism
176156,article,waldron:1986a,,,1986,,John Rawls and the Social Minimum,John Rawls and the Social Minimum,,,,journal-of-applied-philosophy,3,3,,,21--33,21,,,,,,,,,Reprinted in \citet[250--270]{waldron:1993},Reprinted in Waldron (1993),,,,,,,,,english,false,,,waldron,,,1:economics;2:labour;3:basic_income
176157,book,waldron:1987,,,1987,,"Nonsense upon Stilts: Bentham, Burke and Marx on the Rights of Man","Nonsense upon Stilts: Bentham, Burke and Marx on the Rights of Man",,,,,,,,,,,,,London,,,methuen-co,,,,,,,,,,,,,english,false,,,waldron,,,1:political_philosophy;2:rights;3:human_rights
