id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
66718,book,guala:2016,,,2016,,Understanding Institutions: The Science and Philosophy of Living Together,Understanding Institutions: The Science and Philosophy of Living Together,,,,,,,,,,"Princeton, New Jersey",,,princeton-university-press,,,,,,,,,,,10.1515/9781400880911,,,false,,guala,,,1:social_philosophy;2:institutions
66719,article,guallart:2015,,,2015,,An Overview of Type Theories,An Overview of Type Theories,,,,axiomathes,25,1,61--77,,,,,,,,,,,,,,,,,,,,false,,guallart,,,1:logic;2:type_theory
66720,article,gualmini-etal:2008,,,2008,,The Question-Answer Requirement for Scope Assignment,The Question-Answer Requirement for Scope Assignment,,,,natural-language-semantics,16,3,205--237,,,,,,,,,,,,,,,,,,,,false,,gualmini;halsey_s;hacquard;fox_d,,,1:language;2:quantifiers;3:nl_quantifier_scope
66721,article,guan_c:2014,,,2014,,The Wishful Thinking Problem for Non-Cognitivism: Does It Really Make Sense?,The Wishful Thinking Problem for Non-Cognitivism: Does It Really Make Sense?,,,,kriterion-journal-of-philosophy,28,1,30--44,,,,,,,,,,,,,,,,,10.1515/krt-2014-012804,,,false,,guan_c,,,
66722,article,guan_jw-bell:1998,,,1998,,Rough Computational Methods for Information Systems,Rough Computational Methods for Information Systems,,,,artificial-intelligence,105,1/2,77--103,,,,,,,,,,,,,,,,,,,,false,,guan_jw;bell_da,,,1:information;2:knowledge_representation
66723,article,guaraldo:2020,,,2020,,Minuzie storiche: su statue e specchi infranti,Minuzie storiche: su statue e specchi infranti,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2020-07-24-guaraldo,italian,false,,guaraldo,,,
66724,incollection,guaraldo:2021,,,2021,,"``The Political Sphere of Life, Where Speech Rules Supreme'' \emph{Hannah Arendt's Imaginative Reception of Athenian Democracy}","“The Political Sphere of Life, Where Speech Rules Supreme” Hannah Arendt's Imaginative Reception of Athenian Democracy",,,,,,,399--420,,,,,,,,,,,,,,,,,,,,false,,guaraldo,,,1:political_philosophy;2:democracy
66725,incollection,guardiano-longobardi:2016,,,2016,,Parameter Theory and Parametric Comparison,Parameter Theory and Parametric Comparison,,,,,,,377--400,,,,,,,,,,,,,,,,,,,,false,,guardiano;longobardi,,,
66726,article,guardo:2012,,,2012,,"Rule-Following, Ideal Conditions and Finkish Dispositions","Rule-Following, Ideal Conditions and Finkish Dispositions",,,,philosophical-studies,157,2,195--209,,,,,,,,,,,,,,,,,10.1007/s11098-010-9632-y,,,false,,guardo,,,1:properties;2:dispositions
66727,article,guardo:2012a,,,2012,,Kripke's Account of the Rule-Following Considerations,Kripke's Account of the Rule-Following Considerations,,,,european-journal-of-philosophy,20,3,366--388,,,,,,,,,,,,,,,,,,,,false,,guardo,,,
66728,article,guardo:2014,,,2014,,Semantic Dispositionalism and Non-Inferential Knowledge,Semantic Dispositionalism and Non-Inferential Knowledge,,,,philosophia,42,3,749--759,,,,,,,,,,,,,,,,,,,,false,,guardo,,,1:representation;2:meaning
66729,article,guardo:2022,,,2022,,"Yet Another Victim of Kripkenstein's Monster: Dispositions, Meaning, and Privilege","Yet Another Victim of Kripkenstein's Monster: Dispositions, Meaning, and Privilege",,,,ergo,8,55,857--882,,,,,,,,,,,,,,,,,10.3998/ergo.2256,,,false,,guardo,,,
66730,article,guariglia:1981,,,1981,,El car{\'a}cter original de las categor{\'{\i}}as en los \emph{Topicos} de Arist{\'o}teles,El carácter original de las categorías en los Topicos de Aristóteles,,,,journal-of-the-history-of-philosophy,19,1,1--20,,,,,,,,,,,,,,,,,,,spanish,false,,guariglia,,,1:metaphysics;2:ontological_categories
66731,article,guarini_m:1996,,,1996,,Tensor Products and Split-Level Architecture: Foundational Issues in the Classicism-Connectionism Debate,Tensor Products and Split-Level Architecture: Foundational Issues in the Classicism-Connectionism Debate,,,,philosophy-of-science,63,,S239--247,,,,,,,,,,,,,,,,,,,,false,,guarini_m,,,1:psychology;2:cognitive_science;3:connectionism
66732,article,guarini_m:2000,,,2000,,Horgan and Tienson on Ceteris Paribus Laws [on \citet{horgan_te-tienson:1996}],Horgan and Tienson on Ceteris Paribus Laws [on Horgan and Tienson (1996)],,,,philosophy-of-science,67,2,301--315,,,,,,,,,,,,,,,,,,,,false,,guarini_m,,,1:causation;2:laws_of_nature;3:ceteris_paribus_laws
66733,incollection,guarino-etal:1994,,,1994,,An Ontology of Meta-Level Categories,An Ontology of Meta-Level Categories,,,,,,,270--280,,,,,,,,,,,,,,,,,,,,false,,guarino;carrara;giaretta,,,1:information;2:knowledge_representation
66734,book,guarino-etal:2001,,,2001,,"Formal Ontology in Information Systems.~Proceedings of the international conference on formal ontology in information systems, Ogunquit, Maine, USA, October 17-19, 2001","Formal Ontology in Information Systems. Proceedings of the international conference on formal ontology in information systems, Ogunquit, Maine, USA, October 17-19, 2001","Formal Ontology in Information Systems.~Proceedings of the international conference on formal ontology in information systems, Ogunquit, Maine, USA, October 17-19, 2001","Formal Ontology in Information Systems. Proceedings of the international conference on formal ontology in information systems, Ogunquit, Maine, USA, October 17-19, 2001",,,,,,,,New York,,,acm-press,,,,,,,,,,,,,,false,,,guarino;smith_ba;welty_c,,1:computation;2:data;3:databases
66735,unpublished,guarino-guizzardi:unpub,,,,,Relationships and Events: Towards a General Theory of Reification and Truthmaking,Relationships and Events: Towards a General Theory of Reification and Truthmaking,,,,,,,,,,,,,,,,Unpublished manuscript,Unpublished manuscript,,,,,,,,,,false,,guarino;guizzardi_g,,,1:truth;2:truthmakers
66736,book,guarino-poli:1993,,,1993,,International Workshop on Formal Ontology in Conceptual Analysis and Knowledge Representation,International Workshop on Formal Ontology in Conceptual Analysis and Knowledge Representation,International Workshop on Formal Ontology in Conceptual Analysis and Knowledge Representation,International Workshop on Formal Ontology in Conceptual Analysis and Knowledge Representation,,,,,,,,Padova,,,ladseb-cnr,,,,,,,,,,,,,,false,,,guarino;poli,,1:complexity;2:metaphysics_of_parthood
66737,article,guarino-welty:2002,,,2002,,Ontology Applications and Design: Evaluating Ontological Decisions with OntoClean,Ontology Applications and Design: Evaluating Ontological Decisions with OntoClean,,,,communications-of-the-association-for-computing-machinery,45,2,61--65,,,,,,,,,,,,,,,,,,,,false,,guarino;welty_c,,,1:ontology;2:ai_ontology
66738,incollection,guarino:1992,,,1992,,Kinds of Relations: Some Methodological Principles for Using Description Logics,Kinds of Relations: Some Methodological Principles for Using Description Logics,,,,,,,39--44,,,,,,,,,,,,,,,,,,,,false,,guarino,,,1:information;2:knowledge_representation
66739,incollection,guarino:1994,,,1994,,The Ontological Level,The Ontological Level,,,,,,,443--457,,,,,,,,,,,,,,,,,,,,false,,guarino,,,1:ontology
66740,book,guarino:1998,,,1998,,"Formal Ontology in Information Science.~Proceedings of FOIS'98, Trento, Italy","Formal Ontology in Information Science. Proceedings of FOIS'98, Trento, Italy","Formal Ontology in Information Science.~Proceedings of FOIS'98, Trento, Italy","Formal Ontology in Information Science. Proceedings of FOIS'98, Trento, Italy",,,,,,,,Amsterdam,,,ios-press,,,,,,,,,,,,,,false,,guarino,,,1:computation;2:data;3:databases
66741,incollection,guarino:1998a,,,1998,,Formal Ontology and Information Systems,Formal Ontology and Information Systems,,,,,,,3--15,,,,,,,,,,,,,,,,,,,,false,,guarino,,,1:information;2:knowledge_representation
66742,incollection,guarino:2014,,,2014,,"Artefactual Systems, Missing Components and Replaceability","Artefactual Systems, Missing Components and Replaceability",,,,,,,191--206,,,,,,,,,,,,,,,,,,,,false,,guarino,,,2:extrinsic_entities;3:artefacts
66743,article,guaspari:1983,,,1983,,Sentences Implying Their Own Provability,Sentences Implying Their Own Provability,,,,the-journal-of-symbolic-logic,48,,777--789,,,,,,,,,,,,,,,,,,,,false,,guaspari,,,1:logic;2:modal_logic;3:provability_logic
66744,article,guasparri:2013,,,2013,,Explicit Nomenclature and Classification in Pliny's \emph{Natural History} XXXII,Explicit Nomenclature and Classification in Pliny's Natural History XXXII,,,,studies-in-history-and-philosophy-of-science,44,3,347--353,,,,,,,,,,,,,,,,,,,,false,,guasparri,,,1:causation;2:natural_kinds
66745,incollection,guasti:2016,,,2016,,First Language Acquisition,First Language Acquisition,,,,,,,270--288,,,,,,,,,,,,,,,,,,,,false,,guasti,,,
66746,incollection,guastini:1984,,,1984,,A Tentative Analysis of Two Juristic Sentences,A Tentative Analysis of Two Juristic Sentences,,,,,,,571--582,,,,,,,,,,,,,,,,,,,,false,,guastini,,,1:law
66747,incollection,guastini:1988,,,1988,,Constitutive Rules and the Is-Ought Dichotomy,Constitutive Rules and the Is-Ought Dichotomy,,,,,,,79--100,,,,,,,,,,,,,,,,,,,,false,,guastini,,,2:ought;3:is_ought
66748,incollection,guastini:1997,,,1997,,Interpretive Statements,Interpretive Statements,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,guastini,,,1:pragmatics;2:interpretation
66749,incollection,guastini:2011,,,2011,,Rule-Scepticism Restated,Rule-Scepticism Restated,,,,,,,138--161,,,,,,,,,,,,,,,,,,,,false,,guastini,,,1:law
66750,book,guattari-spire:2005,,,2005,,La philosophie est essentielle {\`a} l'existence humaine,La philosophie est essentielle à l'existence humaine,,,,,,,,,l_aube_poche,La Tour d'Aigues (Vaucluse),,,editions-de-l-aube,,,,,,,,,,,,,french,false,,guattari;spire_an,,,1:metaphilosophy
66751,book,guattari:2005,,,2005,,{\'E}crits pour L'anti-Oedipe,Écrits pour L'anti-Oedipe,,,,,,,,,,Paris,,,lignes-manifestes,,,,,,,,,,,,,french,false,,guattari,,,1:psychology;2:psychoanalysis
66752,book,guay_a-pradeu:2016,,,2016,,Individuals Across the Sciences,Individuals Across the Sciences,Individuals Across the Sciences,Individuals Across the Sciences,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/acprof:oso/9780199382514.001.0001,,,false,,,guay_a;pradeu,,1:metaphysics;2:generalism;3:no_individuals
66753,incollection,guay_a-pradeu:2016a,,,2016,,Introduction: Progressive Steps toward a Unified Conception of Individuality Across the Sciences,Introduction: Progressive Steps toward a Unified Conception of Individuality Across the Sciences,,,,,,,1--23,,,,,,,,,,,,,,,,,,,,false,,guay_a;pradeu,,,1:metaphysics;2:generalism;3:no_individuals
66754,incollection,guay_a-pradeu:2016b,,,2016,,To Be Continued: The Genidentity of Physical and Biological Processes,To Be Continued: The Genidentity of Physical and Biological Processes,,,,,,,317--347,,,,,,,,,,,,,,,,,,,,false,,guay_a;pradeu,,,1:metaphysics;2:generalism;3:no_individuals
66755,book,guay_a:2012,,,2012,,Autour des \emph{Principia Mathematica} de Russell and Whitehead,Autour des Principia Mathematica de Russell and Whitehead,Autour des \emph{Principia Mathematica} de Russell and Whitehead,Autour des Principia Mathematica de Russell and Whitehead,,,,,,,histoire_et_philosophie_des_sciences,Dijon,,,presses-universitaires-de-dijon,,,,,,,,,,,,,french,false,,,guay_a,,1:mathematics
66756,article,guay_r:2005,,,2005,,Our Virtues,Our Virtues,,,,philosophical-topics,33,2,71--87,,,,,,,,,,,,,,,,,,,,false,,guay_r,,,1:ethics
66757,book,guay_r:2019,,,2019,,Dostoevsky's \emph{Crime and Punishment}.~Philosophical Perspectives,Dostoevsky's Crime and Punishment. Philosophical Perspectives,Dostoevsky's \emph{Crime and Punishment}.~Philosophical Perspectives,Dostoevsky's Crime and Punishment. Philosophical Perspectives,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780190464011.001.0001,,,false,,,guay_r,,1:aesthetics;2:literary_criticism
66758,incollection,gubeljic_m-etal:2000,,,2000,,Nature and Second Nature in McDowell's \emph{Mind and World},Nature and Second Nature in McDowell's Mind and World,,,,,,,41--50,,,,,,,,,"Published under the name ``Patrick M{\""u}ller''",Published under the name “Patrick Müller”,,,,,,,,,,false,,gubeljic_m;link_si;muellerheimo;osburg_g,,,1:social_philosophy;2:second_nature
66759,article,gubelmann_r:2016,,,2016,,Philosophie als empirische Wissenschaft?,Philosophie als empirische Wissenschaft?,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2016-12-26-gubelmann,ngerman,false,,gubelmann_r,,,
66760,article,gubser_m:2005,,,2005,,Time and History in Alois Riegl's Theory of Perception,Time and History in Alois Riegl's Theory of Perception,,,,journal-of-the-history-of-ideas,66,3,451--474,,,,,,,,,,,,,,,,,,,,false,,gubser_m,,,1:perception
66761,incollection,gubser_m:2011,,,2011,,A True and Better ``I'' : Husserl's Call for Worldly Renewal,A True and Better “I” : Husserl's Call for Worldly Renewal,,,,,,,579--598,,,,,,,,,,,,,,,,,,,,false,,gubser_m,,,
66762,incollection,guccione:1980,,,1980,,Quantum Logic and the Two-Slit Experiment,Quantum Logic and the Two-Slit Experiment,,,,,,,237--248,,,,,,,,,,,,,,,,,,,,false,,guccione,,,1:quantum_mechanics
66763,article,guccione:1980a,,,1980,,A Semantics for Dialectical Logic,A Semantics for Dialectical Logic,,,,logique-et-analyse,23,92,461--470,,,,,,,,,,,,,,,,,,,,false,,guccione,,,1:logic;2:dialogue_logic
66764,article,guchet:2001,,,2001,,"Th{\'e}orie du lien social, technologie et philosophie: Simondon lecteur de Merleau-Ponty","Théorie du lien social, technologie et philosophie: Simondon lecteur de Merleau-Ponty",,,,les-etudes-philosophiques,55,2,219--237,,,,,,,,,,,,,,,,,,,french,false,,guchet,,,1:technology
66765,book,guchet:2005,,,2005,,Les sens de l'{\'e}volution technique,Les sens de l'évolution technique,,,,,,,,,,Paris,,,l-scheer,,,,,,,,,,,,,french,false,,guchet,,,1:technology
66766,incollection,guckes:2004,,,2004,,Do Conflicts Make Us Free?,Do Conflicts Make Us Free?,,,,,,,316--333,,,,,,,,,,,,,,,,,,,,false,,guckes,,,1:rationality;2:disagreement
66767,incollection,gudder:1976,,,1976,,A Generalized Measure and Probability Theory for the Physical Sciences,A Generalized Measure and Probability Theory for the Physical Sciences,,,,,,,121--139,,,,,,,,,,,,,,,,,,,,false,,gudder,,,1:probability
66768,incollection,gudder:1981,,,1981,,Measure and Integration in Quantum Set Theory,Measure and Integration in Quantum Set Theory,,,,,,,341--353,,,,,,,,,,,,,,,,,,,,false,,gudder,,,1:quantum_mechanics;2:quantum_logic
66769,incollection,gudder:1981a,,,1981,,Representations of Baer *-Semigroups and Quantum Logics in Hilbert Space,Representations of Baer *-Semigroups and Quantum Logics in Hilbert Space,,,,,,,365--374,,,,,,,,,,,,,,,,,,,,false,,gudder,,,1:quantum_mechanics;2:quantum_logic
66770,incollection,gudder:2006,,,2006,,Quantum Entropy,Quantum Entropy,,,,,,,127--142,,,,,,,,,,,,,,,,,,,,false,,gudder,,,1:quantum_mechanics
66771,incollection,guder_dl:2016,,,2016,,"Reformed Theology, Mission, and Ecumenism","Reformed Theology, Mission, and Ecumenism",,,,,,,319--334,,,,,,,,,,,,,,,,,,,,false,,guder_dl,,,1:religion;2:theology
66772,incollection,gudjonsson-roberts:1985,,,1985,,Psychological and Physiological Characteristics of Personality-Disordered Patients,Psychological and Physiological Characteristics of Personality-Disordered Patients,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,gudjonsson;roberts_jc,,,1:psychology;2:mental_illness
66773,book,gudmarsdottir_s:2016,,,2016,,"Tillich and the Abyss: Foundations, Feminism, and Theology of Praxis","Tillich and the Abyss: Foundations, Feminism, and Theology of Praxis",,,,,,,,,,London,,,palgrave-macmillan,,,,,,,,,,,,,,false,,gudmarsdottir_s,,,1:method;2:infinite_regress
66774,incollection,gueldemann:2005,,,2005,,Asyndetic Subordination and Deverbal Depictive Expressions in Shona,Asyndetic Subordination and Deverbal Depictive Expressions in Shona,,,,,,,323--354,,,,,,,,,,,,,,,,,,,,false,,gueldemann,,,1:linguistics
66775,article,guelev:1999,,,1999,,A Propositional Dynamic Logic with Qualitative Probabilities,A Propositional Dynamic Logic with Qualitative Probabilities,,,,journal-of-philosophical-logic,28,6,575--605,,,,,,,,,,,,,,,,,,,,false,,guelev,,,1:time;2:tense_logic;3:dynamic_logic
66776,incollection,guelke:2020,,,2020,,The Ethics of Mass Surveillance,The Ethics of Mass Surveillance,,,,,,,283--296,,,,,,,,,,,,,,,,,,,,false,,guelke,,,1:political_philosophy;2:liberalism;3:privacy
66777,book,guellec:2004,,,2004,,Tocqueville et les langages de la d{\'e}mocratie,Tocqueville et les langages de la démocratie,,,,,,81,,,romantisme_et_modernit_e,Paris,,,honore-champion-editeur,,,,,,,,,,,,,french,false,,guellec,,,1:political_philosophy
66778,book,guellouz:1994,,,1994,,"Pierre-Daniel Huet (1630-1721), Actes du colloque de Caen (12-13 novembre 1993)","Pierre-Daniel Huet (1630-1721), Actes du colloque de Caen (12-13 novembre 1993)","Pierre-Daniel Huet (1630-1721), Actes du colloque de Caen (12-13 novembre 1993)","Pierre-Daniel Huet (1630-1721), Actes du colloque de Caen (12-13 novembre 1993)",,,,,,,,Paris,,,papers-on-french-seventeenth-century-literature,,,,,,,,,,,,,french,false,,,guellouz,,1:history_of_philosophy
66779,incollection,gueltekin:2009,,,2009,,Ecological Design and Retrieving the Environmental Meaning,Ecological Design and Retrieving the Environmental Meaning,,,,,,,73--80,,,,,,,,,,,,,,,,,,,,false,,gueltekin,,,1:biology;2:ecology
66780,incollection,guelzo:2004,,,2004,,"Learning is the Handmaid of the Lord: Jonathan Edwards, Reason, and the Life of the Mind","Learning is the Handmaid of the Lord: Jonathan Edwards, Reason, and the Life of the Mind",,,,,,,1--18,,,,,,,,,,,,,,,,,,,,false,,guelzo,,,1:rationality
66781,article,guen_oe:2015,,,2015,,Review of \citet{baiasu_r-etal:2012},"Review of Baiasu, Bird, and Moore (2012)",,,,kant-studien,106,4,717--721,,,,,,,,,,,,,,,,,,,,false,,guen_oe,,,1:space_spacetime
66782,article,guenancia:1980,,,1980,,R{\'e}flexions sur les rapports du m{\'e}canisme et de la finalit{\'e} chez Descartes,Réflexions sur les rapports du mécanisme et de la finalité chez Descartes,,,,cahiers-philosophiques,2,,18--36,,,,,,,,,Reprinted in \citet[265--319]{guenancia:2000},Reprinted in,,,,,,,,,french,false,,guenancia,,,1:explanation;2:teleological_explanation
66783,book,guenancia:1983,,,1983,,Descartes et l'ordre politique: critique cart{\'e}sienne des fondements de la politique,Descartes et l'ordre politique: critique cartésienne des fondements de la politique,,,,,,,,,,Paris,,,presses-universitaires-de-france,,,,,,,,,,,,,french,false,,guenancia,,,1:political_philosophy
66784,book,guenancia:1986,,,1986,,Descartes,Descartes,,,,,,,,,,Paris,,,editions-bordas,,,,,,,,,,,,,french,false,,guenancia,,,1:history_of_philosophy
66785,article,guenancia:1986a,,,1986,,Remarques sur le rejet cart{\'e}sien de l'histoire,Remarques sur le rejet cartésien de l'histoire,,,,archives-de-philosophie,49,4,561--570,,,,,,,,,Reprinted in \citet[372--387]{guenancia:2000},Reprinted in,,,,,,,,,french,false,,guenancia,,,1:history
66786,book,guenancia:1990,,,1990,,L'{\^a}me-machine,L'âme-machine,,,,,,,,,,Paris,,,editions-du-seuil,,,,,,,,,,,,,french,false,,guenancia,,,1:mind_body
66787,incollection,guenancia:1994,,,1994,,"La commune mesure: Descartes et la critique du cart{\'e}sianisme (Gassendi, Spinoza)","La commune mesure: Descartes et la critique du cartésianisme (Gassendi, Spinoza)",,,,,,,441--453,,,,,,,,,,,,,,,,,,,french,false,,guenancia,,,1:method
66788,book,guenancia:1998,,,1998,,L'intelligence du sensible.~Essai sur le dualisme cart{\'e}sien,L'intelligence du sensible. Essai sur le dualisme cartésien,,,,,,,,,,Paris,,,gallimard,,,,,,,,,,,,,french,false,,guenancia,,,1:mind_body;2:dualism
66789,article,guenancia:2000a,,,2000,,"Conna{\^{\i}}tre, sentir","Connaître, sentir",,,,rivista-di-storia-della-filosofia,55,3,385--396,,,,,,,,,,,,,,,,,,,french,false,,guenancia,,,1:knowledge
66790,article,guenancia:2002,,,2002,,Foucault / Descartes : La question de la subjectivit{\'e},Foucault / Descartes : La question de la subjectivité,,,,archives-de-philosophie,65,2,239--254,,,,,,,,,,,,,,,,,,,french,false,,guenancia,,,1:persons;2:self
66791,book,guenard:2004,,,2004,,Rousseau et le travail de la convenance,Rousseau et le travail de la convenance,,,,,,3,,,travaux_philosophiques,Paris,,,honore-champion-editeur,,,,,,,,,,,,,french,false,,guenard,,,1:history_of_philosophy
66792,incollection,guendogdu:2013,,,2013,,Potentialities of Second Nature: Agamben on Human Rights,Potentialities of Second Nature: Agamben on Human Rights,,,,,,,104--126,,,,,,,,,,,,,,,,,,,,false,,guendogdu,,,1:political_philosophy;2:rights;3:human_rights
66793,book,guenergun-feza:2011,,,2011,,"Science between Europe and Asia: Historical Studies on the Transmission, Adoption and Adaptation of Knowledge","Science between Europe and Asia: Historical Studies on the Transmission, Adoption and Adaptation of Knowledge","Science between Europe and Asia: Historical Studies on the Transmission, Adoption and Adaptation of Knowledge","Science between Europe and Asia: Historical Studies on the Transmission, Adoption and Adaptation of Knowledge",,,,275,,,boston_studies_in_the_philosophy_of_science,Dordrecht,,,springer,,,,,,,,,,,,,,false,,,guenergun;raina_d,,1:science
66794,book,guenette:2004,,,2004,,Enjeu tol{\'e}rance,Enjeu tolérance,,,,,,,,,imaginaire_pluriel,Montr{\'e}al,,,novalis,,,,,,,,,,,,,french,false,,guenette,,,1:political_philosophy;2:political_tolerance
66795,article,guengoer:2023,,,2023,,Artifact Concept Pluralism,Artifact Concept Pluralism,,,,dialectica,77,2,123--151,,,,,,,,,,,,,,,,,10.48106/dial.v77.i2.01,,,false,,guengoer,,,2:extrinsic_entities;3:artefacts
66796,incollection,guenin:2012,,,2012,,Developmental Potential,Developmental Potential,,,,,,,156--173,,,,,,,,,,,,,,,,,,,,false,,guenin,,,1:metaphysics
66797,book,guenoun:2014,,,2014,,A Semite: A Memoir of Algeria,A Semite: A Memoir of Algeria,,,,,,,,,,New York,,,columbia-university-press,,,,,,,,,,,10.7312/columbia/9780231164023.001.0001,,,false,,guenoun,,,
66798,incollection,guenova:2013,,,2013,,"Leibniz, Kant, and the Doctrine of a Complete Concept","Leibniz, Kant, and the Doctrine of a Complete Concept",,,,,,,335--346,,,,,,,,,,,,,,,,,,,,false,,guenova,,,1:identity;2:individuation
66799,article,guenter_a:2017,,,2017,,"Der gerechte Tyrann, Wertekulturen und Verfassungen","Der gerechte Tyrann, Wertekulturen und Verfassungen",,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2017-03-07-guenter,ngerman,false,,guenter_a,,,
66800,book,guenter_j-etal:1993,,,1993,,{BLS}-19.~Nineteenth Annual Meeting of the Berkeley Linguistics Society,BLS-19. Nineteenth Annual Meeting of the Berkeley Linguistics Society,{BLS}-19.~Nineteenth Annual Meeting of the Berkeley Linguistics Society,BLS-19. Nineteenth Annual Meeting of the Berkeley Linguistics Society,,,,,,,,"University of California at Berkeley, Berkeley, California",,,berkeley-linguistics-society,,,,,,,,,,,,,,false,,,guenter_j;kaiser_b;zoll_c,,1:linguistics
66801,article,guentert_m:2018,,,2018,,"Darf ich es wagen, das zu sagen?","Darf ich es wagen, das zu sagen?",,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2018-05-19-guentert,ngerman,false,,guentert_m,,,
66802,article,guentert_m:2019,,,2019,,"{\""U}ber die Offenbarung der Offenbarung -- Die Verdoppelung der Hure Babylon",Über die Offenbarung der Offenbarung – Die Verdoppelung der Hure Babylon,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2019-09-16-guentert,ngerman,false,,guentert_m,,,
66803,article,guentert_m:2020,,,2020,,"Falschgeld.~{\""U}ber die (nie) bedingungslose Gabe",Falschgeld. Über die (nie) bedingungslose Gabe,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2020-07-03-guentert,ngerman,false,,guentert_m,,,
66804,incollection,guenther_a:1982,,,1982,,A Set of Concepts for the Study of Dialogical Argumentation,A Set of Concepts for the Study of Dialogical Argumentation,,,,,,,175--190,,,,,,,,,,,,,,,,,,,,false,,guenther_a,,,1:logic;2:formalisation
