id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
123918,incollection,offe:2001,,,2001,,Wessen Wohl ist das Gemeinwohl?,Wessen Wohl ist das Gemeinwohl?,,,,,,,,,459--488,459,,,,,,,,,,,,,,,,,,,ngerman,false,,,offe,,,1:ethics
123919,article,offe:2009,,,2009,,Basic Income and the Labor Contract,Basic Income and the Labor Contract,,,,analyse-kritik,31,31,1,1,49--79,49,,,,,,,,,,,,,,,,,,,english,false,,,offe,,,1:economics;2:labour
123920,incollection,offe:2011,,,2011,,Why Has Cuban State Socialism Escaped Its ``1989''? Reflections on a Non-Event,Why Has Cuban State Socialism Escaped Its “1989”? Reflections on a Non-Event,,,,,,,,,269--282,269,,,,,,,,,,,,,,,,,,,english,false,,,offe,,,1:political_philosophy
123921,incollection,offenberg:1988,,,1988,,Jacob Jehuda Leon (1602--1675) and his Model of the Temple,Jacob Jehuda Leon (1602–1675) and his Model of the Temple,,,,,,,,,95--118,95,,,,,,,,,,,,,,,,,,,english,false,,,offenberg,,,1:history_of_philosophy
123922,UNKNOWN,offert_t:1929,,,1929,,La r{\'e}alit{\'e} de l'objet propre de notre connaissance,La réalité de l'objet propre de notre connaissance,,,,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,Th{\`e}se de doctorat,,,,,,,,,,,,french,false,,,offert_t,,,
123923,incollection,offord:2016,,,2016,,Isaiah Berlin and the Russian Intelligentsia,Isaiah Berlin and the Russian Intelligentsia,,,,,,,,,187--204,187,,,,,,,,,,,,,,,,,,,english,false,,,offord,,,1:history_of_philosophy
123924,article,oflaherty:2010,,,2010,,"The Rhetorical Strategy of William Paley's \emph{Natural Theology} (1802): Part 1, William Paley's \emph{Natural Theology} in Context","The Rhetorical Strategy of William Paley's Natural Theology (1802): Part 1, William Paley's Natural Theology in Context",,,,studies-in-history-and-philosophy-of-science,41,41,1,1,19--25,19,,,,,,,,,,,,,,,,,,,english,false,,,oflaherty,,,1:religion;2:theology;3:natural_theology
123925,article,oflaherty:2010a,,,2010,,"The Rhetorical Strategy of William Paley's \emph{Natural Theology} (1802): Part 2, William Paley's \emph{Natural Theology} and the Challenge of Atheism","The Rhetorical Strategy of William Paley's Natural Theology (1802): Part 2, William Paley's Natural Theology and the Challenge of Atheism",,,,studies-in-history-and-philosophy-of-science,41,41,2,2,128--137,128,,,,,,,,,,,,,,,,,,,english,false,,,oflaherty,,,1:religion;2:theology;3:natural_theology
123926,book,oflaherty:2019,,,2019,,Utilitarianism in the Age of Enlightenment: The Moral and Political Thought of William Paley,Utilitarianism in the Age of Enlightenment: The Moral and Political Thought of William Paley,,,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,10.1017/9781108662048,,english,false,,,oflaherty,,,1:ethics;2:metaethics;3:utilitarianism
123927,article,oflazer-etal:2001,,,2001,,Bootstrapping Morphological Analyzers by Combining Human Elicitation and Maching Learning,Bootstrapping Morphological Analyzers by Combining Human Elicitation and Maching Learning,,,,computational-linguistics,27,27,1,1,59--84,59,,,,,,,,,,,,,,,,,,,english,false,,,oflazer;nirenburg;mcshane_m,,,1:computation;2:algorithms;3:finite_state_automata
123928,incollection,oflazer-tur:1996,,,1996,,Combining Hand-Crafted Rules and Unsupervised Learning in Constraint-Based Morphological Disambiguation,Combining Hand-Crafted Rules and Unsupervised Learning in Constraint-Based Morphological Disambiguation,,,,,,,,,69--81,69,,,,,,,,,,,,,,,,,,,english,false,,,oflazer;tuer,,,1:linguistics;2:disambiguation
123929,incollection,oflazer-tur:1997,,,1997,,Morphological Disambiguation by Voting Constraints,Morphological Disambiguation by Voting Constraints,,,,,,,,,222--229,222,,,,,,,,,,,,,,,,,,,english,false,,,oflazer;tuer,,,1:linguistics
123930,incollection,oflazer-tur:1998,,,1998,,Implementing Voting Constraints with Finite State Transducers,Implementing Voting Constraints with Finite State Transducers,,,,,,,,,91--100,91,,,,,,,,,,,,,,,,,,,english,false,,,oflazer;tuer,,,1:linguistics;2:natural_language_processing
123931,article,oflazer:1996,,,1996,,Error-Tolerant Finite-State Recognition with Applications to Morphological Analysis and Spelling Correction,Error-Tolerant Finite-State Recognition with Applications to Morphological Analysis and Spelling Correction,,,,computational-linguistics,22,22,1,1,73--89,73,,,,,,,,,,,,,,,,,,,english,false,,,oflazer,,,1:computation;2:algorithms;3:finite_state_automata
123932,article,oflazer:2003,,,2003,,Dependency Parsing with an Extended Finite-State Approach,Dependency Parsing with an Extended Finite-State Approach,,,,computational-linguistics,29,29,4,4,515--544,515,,,,,,,,,,,,,,,,,,,english,false,,,oflazer,,,1:linguistics;2:parsing;3:parsing_algorithms
123933,book,ofman_s:2016,,,2016,,Topologie et continuit{\'e}.~Une approche math{\'e}matique et philosophique,Topologie et continuité. Une approche mathématique et philosophique,,,,,,,,,,,,,Paris,,,l-harmattan,,,,,,,,,,,,,french,false,,,ofman_s,,,1:mathematics;2:continuum
123934,incollection,ofner:2017,,,2017,,"Wissenschaftstheoretische {\""U}berlegungen jenseits von Realismus, Relativismus und Konstruktivismus","Wissenschaftstheoretische Überlegungen jenseits von Realismus, Relativismus und Konstruktivismus",,,,,,,,,233--240,233,,,,,,,,,,,,,,,,,,,ngerman,false,,,ofner,,,1:science;2:scientific_realism
123935,article,ofstad_hara-bergstroem:1965,,,1965,,A Note on John R.~Searle's Derivation of ``Ought'' from ``Is'',A Note on John R. Searle's Derivation of “Ought” from “Is”,,,,inquiry,8,8,1--4,1,309--314,309,,,,,,,,,,,,,,,,,,,english,false,,,ofstad_hara;bergstroem,,,2:ought;3:is_ought
