id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
47333,article,effingham-melia_j:2007,,,2007,,Endurantism and Timeless Worlds,Endurantism and Timeless Worlds,,,,analysis,67,67,2,2,140--147,140,,,,,,,,,,,,,,,,,,,english,false,,,effingham;melia_j,,,1:time;2:persistence
47334,article,effingham-robson:2007,,,2007,,A Mereological Challenge to Endurantism,A Mereological Challenge to Endurantism,,,,australasian-journal-of-philosophy,85,85,4,4,633--640,633,,,,,,,,,,,,,,,,,,,english,false,,,effingham;robson_j,,,1:time;2:persistence
47335,incollection,effingham:2009,,,2009,,"Composition, Persistence and Identity","Composition, Persistence and Identity",,,,,,,,,296--309,296,,,,,,,,,,,,,,,,,,,english,false,,,effingham,,,1:complexity;2:metaphysics_of_parthood
47336,article,effingham:2009a,,,2009,,"Universalism, Vagueness and Supersubstantivalism","Universalism, Vagueness and Supersubstantivalism",,,,australasian-journal-of-philosophy,87,87,1,1,35--42,35,,,,,,,,,,,,,,,,,,,english,false,,,effingham,,,1:complexity;2:composition;3:vagueness_of_composition
47337,article,effingham:2010,,,2010,,Mereological Explanation and Time Travel,Mereological Explanation and Time Travel,,,,australasian-journal-of-philosophy,88,88,2,2,333--345,333,,,,,,,,,,,,,,,,,,,english,false,,,effingham,,,1:complexity;2:mereology
47338,article,effingham:2010a,,,2010,,The Metaphysics of Groups,The Metaphysics of Groups,,,,philosophical-studies,149,149,2,2,251--267,251,,,,,,,,,,,,,,,,,10.1007/s11098-009-9335-4,,english,false,,,effingham,,,1:ontology;2:social_ontology
47339,article,effingham:2011,,,2011,,Universalism and Classes,Universalism and Classes,,,,dialectica,65,65,3,3,451--472,451,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.2011.01277.x,,english,false,,,effingham,,,1:complexity;2:mereology
47340,article,effingham:2011a,,,2011,,Temporal Parts and Time Travel,Temporal Parts and Time Travel,,,,erkenntnis,74,74,2,2,225--240,225,,,,,,,,,,,,,,,,,,,english,false,,,effingham,,,1:time;2:persistence
47341,article,effingham:2011b,,,2011,,"Sider, Hawley, Sider and the Vagueness Argument","Sider, Hawley, Sider and the Vagueness Argument",,,,philosophical-studies,154,154,2,2,241--250,241,,,,,,,,,,,,,,,,,10.1007/s11098-010-9523-2,,english,false,,,effingham,,,1:complexity;2:composition;3:vagueness_of_composition
47342,article,effingham:2011c,,,2011,,Undermining Motivations for Universalism,Undermining Motivations for Universalism,,,,nous,45,45,4,4,696--713,696,,,,,,,,,,,,,,,,,,,english,false,,,effingham,,,1:complexity;2:composition;3:vagueness_of_composition
47343,article,effingham:2012,,,2012,,Talking about Something (But Really Talking about Nothing) [on \citet{azzouni_j:2010}],Talking about Something (But Really Talking about Nothing) [on Azzouni (2010)],,,,analysis,72,72,2,2,329--340,329,,,,,,,,,,,,,,,,,,,english,false,,,effingham,,,1:ontology;2:ontological_commitment
47344,incollection,effingham:2012a,,,2012,,Endurantism and Perdurantism,Endurantism and Perdurantism,,,,,,,,,170--197,170,,,,,,,,,,,,,,,,,,,english,false,,,effingham,,,1:time;2:persistence
47345,article,effingham:2012b,,,2012,,Impure Sets May Be Located: A Reply to \citet{cook_rt:2012c},Impure Sets May Be Located: A Reply to Cook (2012),,,,thought,1,1,4,4,330--336,330,,,,,,,,,,,,,,,,,,,english,false,,,effingham,,,1:mathematics;2:set_theory;3:nature_of_sets
47346,article,effingham:2012c,,,2012,,An Unwelcome Consequence of the Multiverse Thesis,An Unwelcome Consequence of the Multiverse Thesis,,,,synthese,184,184,3,3,375--386,375,,,,,,,,,,,,,,,,,,,english,false,,,effingham,,,1:modality;2:possible_worlds
