id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
80641,book,imafidon_e-etal:2023,,,2023,,Handbook of African Philosophy,Handbook of African Philosophy,Handbook of African Philosophy,Handbook of African Philosophy,,,,,,,,handbooks_in_philosophy,Berlin,,,springer,,,,,,,,,,,10.1007/978-3-031-25149-8,,english,false,,,,imafidon_e;tshivhase_m;freter_b,,
80642,book,imafidon_e:2015,,,2015,,The Ethics of Subjectivity,The Ethics of Subjectivity,The Ethics of Subjectivity,The Ethics of Subjectivity,,,,,,,,,London,,,palgrave-macmillan,,,,,,,,,,,,,english,false,,,,imafidon_e,,1:ethics;2:particularism
80643,incollection,image:2021,,,2021,,Philosophy in Hilary of Poitiers and Ambrose of Milan,Philosophy in Hilary of Poitiers and Ambrose of Milan,,,,,,,490--502,490,,,,,,,,,,,,,,,,,,,english,false,,,image,,,1:history_of_philosophy
80644,book,imaguire-jacquette:2010,,,2010,,"Possible Worlds: Logic, Semantics and Ontology","Possible Worlds: Logic, Semantics and Ontology","Possible Worlds: Logic, Semantics and Ontology","Possible Worlds: Logic, Semantics and Ontology",,,,,,,,basic_philosophical_concepts,"M{\""u}nchen",,,philosophia-verlag,,,,,,,,,,,10.2307/j.ctv2nrzj11,,english,false,,,,imaguire;jacquette,,1:modality;2:possible_worlds
80645,book,imaguire-linsky:2005,,,2005,,On Denoting: 1905--2005,On Denoting: 1905–2005,On Denoting: 1905--2005,On Denoting: 1905–2005,,,,,,,,analytica_investigations_in_logic_ontology_and_the_philosophy_of_language,"M{\""u}nchen",,,philosophia-verlag,,,,,,,,,,,10.2307/j.ctv2nrzgz1,,english,false,,,,imaguire;linsky_b,,1:reference
80646,book,imaguire-schneider:2006,,,2006,,Untersuchungen zur Ontologie,Untersuchungen zur Ontologie,Untersuchungen zur Ontologie,Untersuchungen zur Ontologie,,,,,,,,,"M{\""u}nchen",,,philosophia-verlag,,,,,,,,,,,10.2307/j.ctv2nrzhwg,,ngerman,false,,,,imaguire;schneider_c,,1:ontology
80647,article,imaguire:2001a,,,2001,,"Die Form der Externalit{\""a}t in Russells \emph{An Essay on the Foundations of Geometry} und die Urspr{\""u}nge Seiner Relationstheorie",Die Form der Externalität in Russells An Essay on the Foundations of Geometry und die Ursprünge Seiner Relationstheorie,,,,grazer-philosophische-studien,61,,225--247,225,,,,,,,,,,,Agents and their Actions,Agents and their Actions,,,,,,,ngerman,false,,,imaguire,,bittner_r;stoecker,1:space_spacetime
80648,incollection,imaguire:2006,,,2006,,Skizze einer formalen Musikontologie,Skizze einer formalen Musikontologie,,,,,,,135--154,135,,,,,,,,,,,,,,,,,,,ngerman,false,,,imaguire,,,1:aesthetics;2:music;3:ontology_of_music
80649,incollection,imaguire:2010,,,2010,,Modal Reasoning Without Possible Worlds,Modal Reasoning Without Possible Worlds,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,imaguire,,,1:modality;2:possible_worlds
80650,article,imaguire:2011,,,2011,,Ordem L{\'o}gica e Distributividade,Ordem Lógica e Distributividade,,,,analytica-revista-de-filosofia-rio-de-janeiro,15,1,61--70,61,,,,,,,,,,,,,,,,,,,portuguese,false,,,imaguire,,,1:logic;2:logical_connectives
