id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
87770,incollection,ker_i:2009a,,,2009,,The Church as Communion,The Church as Communion,,,,,,,137--155,137,,,,,,,,,,,,,,,,,,,english,false,,,ker_i,,,1:religion;2:theology
87771,article,keraenen:2001,,,2001,,The Identity Problem for Realist Structuralism,The Identity Problem for Realist Structuralism,,,,philosophia-mathematica,9,3,308--330,308,,,,,,,,,,,,,,,,,,,english,false,,,keraenen,,,1:structuralism;2:mathematical_structuralism
87772,incollection,keraenen:2006,,,2006,,The Identity Problem for Realist Structuralism II: A Reply to \citet{shapiro_s:2006a},The Identity Problem for Realist Structuralism II: A Reply to Shapiro (2006),,,,,,,146--163,146,,,,,,,,,,,,,,,,,,,english,false,,,keraenen,,,1:structuralism;2:mathematical_structuralism
87773,incollection,keranyi_c:1967,,,1967,,Martin Buber as Classical Author,Martin Buber as Classical Author,,,,,,,629--638,629,,,,,,,,,,,,,,,,,,,english,false,,,keranyi_c,,,1:history_of_philosophy
87774,UNKNOWN,kerbel_ge:2020,,,2020,,Configuration Space Non-Fundamentalism: An Ontological Structure,Configuration Space Non-Fundamentalism: An Ontological Structure,,,,,,,,,,,"Hadley, Massachusetts",,department_of_philosophy_mount_holyoke_college,,PhD dissertation,,,,,,,,,,,,english,false,,,kerbel_ge,,,1:metaphysics;2:generalism;3:wave_function_realism
87775,incollection,kerber:1998,,,1998,,Proof Planning: A Practical Approach to Mechanized Reasoning in Mathematics,Proof Planning: A Practical Approach to Mechanized Reasoning in Mathematics,,,,,,,77--97,77,,,,,,,,,,,,,,,,,,,english,false,,,kerber,,,1:logic;2:proof_theory;3:theorem_proving
87776,incollection,kerbymiller_s:1936,,,1936,,Causality,Causality,,,,,,,174--192,174,,,,,,,,,,,,,,,,,,,english,false,,,kerbymiller_s,,,1:causation
87777,article,kerckhove-waller:1998,,,1998,,Fetal Personhood and the Sorites Paradox,Fetal Personhood and the Sorites Paradox,,,,the-journal-of-value-inquiry,32,2,175--189,175,,,,,,,,,,,,,,,,,,,english,false,,,kerckhove;waller_s,,,1:vagueness
87778,article,keremidis:2001,,,2001,,Disasters in Topology without the Axiom of Choice,Disasters in Topology without the Axiom of Choice,,,,archive-for-mathematical-logic,40,,569--580,569,,,,,,,,,,,,,,,,,,,english,false,,,keremidis,,,1:mathematics
87779,article,keren:2007,,,2007,,"Epistemic Authority, Testimony and the Transmission of Knowledge","Epistemic Authority, Testimony and the Transmission of Knowledge",,,,episteme,4,3,368--381,368,,,,,,,,,,,,,,,,,,,english,false,,,keren,,,1:epistemology;2:testimony
87780,article,keren:2012,,,2012,,On the Alleged Perversity of the Evidential View of Testimony,On the Alleged Perversity of the Evidential View of Testimony,,,,analysis,72,4,700--707,700,,,,,,,,,,,,,,,,,,,english,false,,,keren,,,1:epistemology;2:testimony
87781,article,keren:2012a,,,2012,,Knowledge on Affective Trust [on \citet{faulkner_p:2011}],Knowledge on Affective Trust [on Faulkner (2011)],,,,abstracta-linguagem-mente-e-acao,special issue,6,33--46,33,,,,,,,,,,,,,,,,,,,english,false,,,keren,,,1:epistemology;2:testimony
