id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
125535,incollection,oualaalou:2018,,,2018,,The Afterlife and Death: An Islamic Perspective,The Afterlife and Death: An Islamic Perspective,,,,,,,,,356--365,356,,,,,,,,,,,,,,,,,,,english,false,,,oualaalou,,,1:time;2:death
125536,book,ouattara:2004,,,2004,,"Adorno, une {\'e}thique de la souffrance","Adorno, une éthique de la souffrance",,,,,,,,,,,,la_philosophie_en_commun,Paris,,,l-harmattan,,,,,,,,,,,,,french,false,,,ouattara,,,1:history_of_philosophy
125537,book,ouelbani:2000,,,2000,,La philosophie autrichienne,La philosophie autrichienne,La philosophie autrichienne,La philosophie autrichienne,,,,,,,,,,,Tunis,,,universite-de-tunis,,,,,,,,,,,,,french,false,,,,ouelbani,,1:history_of_philosophy
125538,book,ouelbani:2006,,,2006,,Le cercle de Vienne,Le cercle de Vienne,,,,,,,,,,,,philosophies,Paris,,,presses-universitaires-de-france,,,,,,,,,,,,,french,false,,,ouelbani,,,1:history_of_philosophy
125539,book,ouelbani:2010,,,2010,,Qu'est-ce que le positivisme?,Qu'est-ce que le positivisme?,,,,,,,,,,,,chemins_philosophiques,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,ouelbani,,,1:history_of_philosophy
125540,book,ouelbani:2019,,,2019,,"La philosophie de Wittgenstein, Rep{\`e}res","La philosophie de Wittgenstein, Repères",,,,,,,,,,,,,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,ouelbani,,,
125541,book,ouellet:1986,,,1986,,Les discours du savoir,Les discours du savoir,Les discours du savoir,Les discours du savoir,,,,,,,,,,,Montr{\'e}al,,,presses-de-l-acfas,,,,,,,,,,,,,french,false,,,ouellet,,,1:logic;2:history_of_logic
125542,article,ouelletedube_m:2021,,,2021,,Qu'est-ce qu'une Zoopolis?,Qu'est-ce qu'une Zoopolis?,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2021-01-25-ouelletedube,french,false,,cc-by-3,ouelletedube_m,,,
125543,article,ouelletedube_m:2021a,,,2021,,Cos’{\`e} una zoopolis ?,Cos’è una zoopolis ?,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2021-03-22-ouelletedube,italian,false,,cc-by-3,ouelletedube_m,,,
125544,UNKNOWN,ouelletedube_m:2022,,,2022,,Ordinary Ethical Navigation.~An Account of Moral Understanding,Ordinary Ethical Navigation. An Account of Moral Understanding,,,,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,PhD dissertation,,,,,,,,,,,,english,false,,,ouelletedube_m,,,
125545,book,ouhalla:1999,,,1999,,Introducing Transformational Grammar -- from principles and parameters to minimalism,Introducing Transformational Grammar – from principles and parameters to minimalism,,,,,,,,,,,,,London,,,arnold,,2,,,,,,,,,,,english,false,,,ouhalla,,,1:linguistics
125546,article,ourston-mooney:1994,,,1994,,Theory Refinement Combining Analytical and Empirical Methods,Theory Refinement Combining Analytical and Empirical Methods,,,,artificial-intelligence,66,66,2,2,273--309,273,,,,,,,,,,,,,,,,,,,english,false,,,ourston;mooney_rj,,,1:ai
125547,book,outhwaite-bottomore:1992,,,1992,,Blackwell's Dictionary of Twentieth Century Social Thought,Blackwell's Dictionary of Twentieth Century Social Thought,Blackwell's Dictionary of Twentieth Century Social Thought,Blackwell's Dictionary of Twentieth Century Social Thought,,,,,,,,,,,Oxford,,,blackwell-publishers,,,Second edition: \citet{outhwaite-bottomore:2002},Second edition: Outhwaite and Bottomore (2002),,,,,,,,,english,false,,,,outhwaite;bottomore_t,,1:dictionary
125548,book,outhwaite-bottomore:2002,,,2002,,Blackwell's Dictionary of Twentieth Century Social Thought,Blackwell's Dictionary of Twentieth Century Social Thought,Blackwell's Dictionary of Twentieth Century Social Thought,Blackwell's Dictionary of Twentieth Century Social Thought,,,,,,,,,,,Oxford,,,blackwell-publishers,,2,First edition: \citet{outhwaite-bottomore:1992},First edition: Outhwaite and Bottomore (1992),,,,,,,,,english,false,,,,outhwaite;bottomore_t,,1:dictionary
125549,incollection,outhwaite:2007,,,2007,,Hermeneutic and Phenomenological Approaches,Hermeneutic and Phenomenological Approaches,,,,,,,,,459--484,459,,,,,,,,,,,,,,,,,,,english,false,,,outhwaite,,,1:social_sciences;2:sociology
125550,incollection,outhwaite:2015,,,2015,,Hermeneutics and the Social Sciences,Hermeneutics and the Social Sciences,,,,,,,,,486--497,486,,,,,,,,,,,,,,,,,,,english,false,,,outhwaite,,,1:social_sciences
125551,incollection,outhwaite:2021,,,2021,,The `Frankfurt School' and Europe,The ‘Frankfurt School' and Europe,,,,,,,,,142--154,142,,,,,,,,,,,,,,,,,,,english,false,,,outhwaite,,,
125552,book,outka-reeder:1973,,,1973,,Religion and Morality: A Collection of Essays,Religion and Morality: A Collection of Essays,Religion and Morality: A Collection of Essays,Religion and Morality: A Collection of Essays,,,,,,,,,,,"Garden City, New York",,,anchor-books,,,,,,,,,,,,,english,false,,,,outka;reeder_jp,,1:religion
