id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
1057,incollection,afaki:2013,,,2013,,Apel's Project of Cognitive Anthropology for Non-Western World and a Supplement of Muslim Proposal,Apel's Project of Cognitive Anthropology for Non-Western World and a Supplement of Muslim Proposal,,,,,,,,,83--96,83,,,,,,,,,,,,,,,,,,,english,false,,,afaki,,,1:social_sciences;2:anthropology
1058,incollection,afaki:2014,,,2014,,"The Cave, the Lifeworld and the Tradition: The Transcendence-Immanence Contrast Perspective","The Cave, the Lifeworld and the Tradition: The Transcendence-Immanence Contrast Perspective",,,,,,,,,111--134,111,,,,,,,,,,,,,,,,,,,english,false,,,afaki,,,
1059,book,afeissa-jeangenevilmer:2010,,,2010,,"Philosophie animale : Diff{\'e}rence, responsabilit{\'e} et communaut{\'e}","Philosophie animale : Différence, responsabilité et communauté","Philosophie animale : Diff{\'e}rence, responsabilit{\'e} et communaut{\'e}","Philosophie animale : Différence, responsabilité et communauté",,,,,,,,,,textes_cl_e_s,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,,afeissa;jeangenevilmer,,1:animals
1060,book,afeissa-lafolie:2015,,,2015,,"Esth{\'e}tique de l'environnement : Appr{\'e}ciation, connaissance et devoir","Esthétique de l'environnement : Appréciation, connaissance et devoir","Esth{\'e}tique de l'environnement : Appr{\'e}ciation, connaissance et devoir","Esthétique de l'environnement : Appréciation, connaissance et devoir",,,,,,,,,,textes_cl_e_s,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,,afeissa;lafolie_y,,1:aesthetics
1061,book,afeissa:2007,,,2007,,{\'E}thique de l'environnement,Éthique de l'environnement,{\'E}thique de l'environnement,Éthique de l'environnement,,,,,,,,,,textes_cl_e_s,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,,afeissa,,1:ethics;2:environmental_ethics
1062,book,afeissa:2009,,,2009,,Qu'est-ce que l'{\'e}cologie?,Qu'est-ce que l'écologie?,,,,,,,,,,,,chemins_philosophiques,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,afeissa,,,1:biology;2:ecology
1063,article,afeissa:2009a,,,2009,,L'unit{\'e} du monde et les voies de la causalit{\'e}.~Une {\'e}tude des {\'e}crits et des cours de la p{\'e}riode pr{\'e}critique de Kant,L'unité du monde et les voies de la causalité. Une étude des écrits et des cours de la période précritique de Kant,,,,kant-studien,100,100,2,2,139--165,139,,,,,,,,,,,,,,,,,,,french,false,,,afeissa,,,1:causation
1064,incollection,afejuku:2004,,,2004,,"Fictionalization of Incidents in the Autobiographies of Ezekiel Mphahlele, Wole Soyinka, Camara Laye and Peter Abrahams","Fictionalization of Incidents in the Autobiographies of Ezekiel Mphahlele, Wole Soyinka, Camara Laye and Peter Abrahams",,,,,,,,,183--192,183,,,,,,,,,,,,,,,,,,,english,false,,,afejuku,,,1:aesthetics;2:literary_criticism
1065,incollection,afejuku:2005,,,2005,,"Accusation, Betrayal and Murder in Literature","Accusation, Betrayal and Murder in Literature",,,,,,,,,273--282,273,,,,,,,,,,,,,,,,,,,english,false,,,afejuku,,,1:aesthetics;2:literary_criticism
1066,incollection,afejuku:2005a,,,2005,,"Poetry in the Cerebral Cortex, the Nervous System and the Digestive Tracts: A Study of Romanus Egudu's Moral Poetry","Poetry in the Cerebral Cortex, the Nervous System and the Digestive Tracts: A Study of Romanus Egudu's Moral Poetry",,,,,,,,,701--708,701,,,,,,,,,,,,,,,,,,,english,false,,,afejuku,,,1:aesthetics;2:literary_criticism
1067,incollection,afejuku:2007,,,2007,,A Mode of Recollection in African Autobiography,A Mode of Recollection in African Autobiography,,,,,,,,,37--46,37,,,,,,,,,,,,,,,,,,,english,false,,,afejuku,,,1:aesthetics;2:literary_criticism
1068,incollection,afejuku:2016,,,2016,,"Three Cosmic Poets: Samuel Taylor Coleridge, Rabindranath Tagore and Ezenwa-Ohaeto, and Cosmic Nature of Imagination","Three Cosmic Poets: Samuel Taylor Coleridge, Rabindranath Tagore and Ezenwa-Ohaeto, and Cosmic Nature of Imagination",,,,,,,,,311--320,311,,,,,,,,,,,,,,,,,,,english,false,,,afejuku,,,1:aesthetics;2:literary_criticism
