id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
131699,article,place:1999,,,1999,,Token- versus Type-Identity Physicalism,Token- versus Type-Identity Physicalism,,,,anthropology-and-philosophy,3,,21--31,,,,,,,,,Reprinted in \citet[81--89]{place:2004},Reprinted in Place (2004),,,,,,,,,,false,,place,,,1:mind_body;2:physicalism
131700,article,place:1999a,,,1999,,Intentionality and the Physical: A Reply to \citet{mumford_s:1999},Intentionality and the Physical: A Reply to Mumford (1999),,,,the-philosophical-quarterly,40,195,225--231,,,,,,,,,,,,,,,,,,,,false,,place,,,1:properties;2:dispositions
131701,article,place:1999c,,,1999,,Connectionism and the Problem of Consciousness [on \citet{horgan_te-tienson:1996}],Connectionism and the Problem of Consciousness [on Horgan and Tienson (1996)],,,,acta-analytica,13,22,,,,,,,,,,,,,,,,,,,,,false,,place,,,1:psychology;2:cognitive_science;3:connectionism
131702,article,place:2000,,,2000,,The Two-Factor Theory of the Mind-Brain Relation,The Two-Factor Theory of the Mind-Brain Relation,,,,brain-and-mind,1,1,29--43,,,,,,,,,Reprinted in \citet[90--103]{place:2004},Reprinted in Place (2004),,,,,,,,,,false,,place,,,
131703,incollection,place:2000a,,,2000,,Consciousness and the Zombie Within: A Functional Analysis of the Blindsight Evidence,Consciousness and the Zombie Within: A Functional Analysis of the Blindsight Evidence,,,,,,,295--329,,,,,,,,,Reprinted in \citet[113--137]{place:2004},Reprinted in Place (2004),,,,,,,,,,false,,place,,,1:perception;2:unconscious_perception;3:blindsight
131704,article,place:2000b,,,2000,,The Causal Potency of Qualia: Its Nature and Its Source,The Causal Potency of Qualia: Its Nature and Its Source,,,,brain-and-mind,1,2,183--192,,,,,,,,,Reprinted in \citet[104--112]{place:2004},Reprinted in Place (2004),,,,,,,10.1023/a:1010023129393,,,false,,place,,,1:perception;2:phenomenal_properties;3:qualia
131705,article,place:2002,,,2002,,From Mystical Experience to Biological Consciousness: A Pilgrim's Progress?,From Mystical Experience to Biological Consciousness: A Pilgrim's Progress?,,,,journal-of-consciousness-studies,9,3,34--52,,,,,,,,,With an editorial introduction and footnotes by Anthony Freeman; reprinted in \citet[14--29]{place:2004},With an editorial introduction and footnotes by Anthony Freeman; reprinted in Place (2004),,,,,,,,,,false,,place,,,2:consciousness
131706,book,place:2004,,,2004,,Identifying the Mind: Selected Papers,Identifying the Mind: Selected Papers,Identifying the Mind: Selected Papers,Identifying the Mind: Selected Papers,,,,,,,philosophy_of_mind_series,Oxford,,,oxford-university-press,,,Edited by George Graham and Elizabeth R.~Valentine,Edited by George Graham and Elizabeth R. Valentine,,,,,,,10.1093/oso/9780195161373.001.0001,,,false,,place,,,
131707,article,placek-etal:2014a,,,2014,,Causes and (in)Determinism,Causes and (in)Determinism,,,,erkenntnis,79,"suppl., 3",339--341,,,,,,,,,,,,,,,,,,,,false,,placek;wawer;wronski,,,1:determinism
131708,article,placek-mueller:2007,,,2007,,Counterfactuals and Historical Possibility,Counterfactuals and Historical Possibility,,,,synthese,154,2,173--197,,,,,,,,,,,,,,,,,,,,false,,placek;mueller_t,,,1:modality;2:contingency;3:historical_possibility
131709,incollection,placek:1994,,,1994,,Against Straightforward Anti-Realism,Against Straightforward Anti-Realism,,,,,,,199--212,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:metaphysics;2:realism
131710,article,placek:1997,,,1997,,Charting the Labyrinth of Bell-Type Theorems,Charting the Labyrinth of Bell-Type Theorems,,,,logic-and-logical-philosophy,5,,93--120,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:quantum_mechanics;2:entanglement;3:bell_s_theorem
131711,article,placek:1997a,,,1997,,On Brouwer's Criticism of Classical Logic and Mathematics,On Brouwer's Criticism of Classical Logic and Mathematics,,,,logic-and-logical-philosophy,5,,19--33,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:mathematics;2:intuitionistic_mathematics
131712,book,placek:1999,,,1999,,Mathematical Intuitionism and Intersubjectivity: A Critical Exposition of Arguments for Intuitionism,Mathematical Intuitionism and Intersubjectivity: A Critical Exposition of Arguments for Intuitionism,,,,,,279,,,synthese_library,Dordrecht,,,kluwer-academic-publishers,,,,,,,,,,,,,,false,,placek,,,1:mathematics;2:intuitionistic_mathematics
131713,book,placek:2000,,,2000,,Is Nature Deterministic?,Is Nature Deterministic?,,,,,,,,,,Krak{\'o}w,,,jagiellonian-university-press,,,,,,,,,,,,,,false,,placek,,,1:determinism
131714,incollection,placek:2001,,,2001,,A Puzzle About Conditionalization,A Puzzle About Conditionalization,,,,,,,123--132,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:language;2:indicative_conditionals
131715,article,placek:2002,,,2002,,Review of \citet{vermaas:1999},Review of Vermaas (1999),,,,studies-in-history-and-philosophy-of-science-part-b-studies-in-history-and-philosophy-of-modern-physics,33,4,739--744,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:quantum_mechanics
131716,incollection,placek:2002a,,,2002,,Branching for a Transient Time,Branching for a Transient Time,,,,,,,73--92,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:time;2:the_future;3:branching_time
131717,article,placek:2003,,,2003,,Review of \citet{spohn-etal:2001},"Review of Spohn, Ledwig, and Esfeld (2001)",,,,dialectica,57,3,337--341,,,,,,,,,,,,,,,,,10.48106/dial.v57.i3.07,,,false,,placek,,,1:causation
131718,incollection,placek:2003a,,,2003,,On Belnap's Branching Space-Times,On Belnap's Branching Space-Times,,,,,,,77--92,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:time;2:the_future;3:branching_time
131719,incollection,placek:2005,,,2005,,Screeing-off Conditions in Bell's Theorem -- A Branching Space-Times Analysis,Screeing-off Conditions in Bell's Theorem – A Branching Space-Times Analysis,,,,,,,243--254,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:time;2:the_future;3:branching_time
131720,incollection,placek:2006,,,2006,,A Puzzle about Semantic Determinism: {\L}ukasiewicz's ``On Determinism'' Years Later,A Puzzle about Semantic Determinism: Łukasiewicz's “On Determinism” Years Later,,,,,,,171--186,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:representation;2:content_determination
131721,incollection,placek:2010,,,2010,,On Attempting,On Attempting,,,,,,,183--194,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:action;2:attempts
131722,incollection,placek:2011,,,2011,,A Locus for ``Now'',A Locus for “Now”,,,,,,,395--410,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:time;2:the_present
131723,article,placek:2011a,,,2011,,Possibilities Without Possible Worlds/Histories,Possibilities Without Possible Worlds/Histories,,,,journal-of-philosophical-logic,40,2,737--765,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:modality;2:possible_worlds
131724,article,placek:2012,,,2012,,On Individuals in Branching Histories,On Individuals in Branching Histories,,,,synthese,188,1,23--39,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:time;2:the_future;3:thin_red_line
131725,incollection,placek:2014,,,2014,,Causal Probabilities in GRW Quantum Mechanics,Causal Probabilities in GRW Quantum Mechanics,,,,,,,561--576,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:quantum_mechanics
131726,incollection,placek:2014a,,,2014,,Vienna Circle on Determinism,Vienna Circle on Determinism,,,,,,,183--195,,,,,,,,,,,,,,,,,,,,false,,placek,,,1:determinism
131727,incollection,placido_d:1991,,,1991,,"Plato, a Source for the Knowledge of the Relationships between Socrates and Protagoras","Plato, a Source for the Knowledge of the Relationships between Socrates and Protagoras",,,,,,,,,,,,,,,,,,,,,,,,,,,false,,placido_d,,,1:history_of_philosophy
131728,article,plaice:1999,,,1999,,Review of \citet{goguen_ja-malcom:1996},Review of,,,,studia-logica-an-international-journal-for-symbolic-logic,63,1,420--422,,,,,,,,,,,,,,,,,,,,false,,plaice,,,1:pragmatics;2:speech_acts;3:imperatives
131729,article,plaisance-kennedy:2014,,,2014,,A Pluralistic Approach to Interactional Expertise,A Pluralistic Approach to Interactional Expertise,,,,studies-in-history-and-philosophy-of-science,47,,60--68,,,,,,,,,,,,,,,,,,,,false,,plaisance;kennedy_eb,,,1:science
131730,book,plaisance-reydon:2012,,,2012,,Philosophy of Behavioral Biology,Philosophy of Behavioral Biology,Philosophy of Behavioral Biology,Philosophy of Behavioral Biology,,,,282,,,boston_studies_in_the_philosophy_of_science,Dordrecht,,,springer,,,,,,,,,,,,,,false,,,plaisance;reydon,,1:biology
131731,incollection,plaisance-reydon:2012a,,,2012,,The Philosophy of Behavioral Biology,The Philosophy of Behavioral Biology,,,,,,,3--24,,,,,,,,,,,,,,,,,,,,false,,plaisance;reydon,,,1:biology
131732,article,plaisted_da-yahya:2003,,,2003,,A Relevance Restriction Strategy for Automated Deduction,A Relevance Restriction Strategy for Automated Deduction,,,,artificial-intelligence,144,1/2,59--93,,,,,,,,,,,,,,,,,,,,false,,plaisted_da;yahya_a,,,1:ai
131733,article,plaisted_da:1981,,,1981,,Theorem Proving with Abstraction,Theorem Proving with Abstraction,,,,artificial-intelligence,16,1,47--108,,,,,,,,,,,,,,,,,,,,false,,plaisted_da,,,1:logic;2:proof_theory;3:theorem_proving
131734,article,plaisted_da:1982,,,1982,,A Simplified Problem Reduction Format,A Simplified Problem Reduction Format,,,,artificial-intelligence,18,2,227--261,,,,,,,,,,,,,,,,,,,,false,,plaisted_da,,,1:logic;2:proof_theory;3:theorem_proving
131735,incollection,plaisted_da:1993,,,1993,,Equational Reasoning and Term Rewriting Systems,Equational Reasoning and Term Rewriting Systems,,,,,,,274--367,,,,,,,,,,,,,,,,,,,,false,,plaisted_da,,,1:information;2:knowledge_representation
131736,article,plaisted_de:2017,,,2017,,On Justifying One's Acceptance of Divine Command Theory,On Justifying One's Acceptance of Divine Command Theory,,,,international-journal-for-philosophy-of-religion,81,3,315--334,,,,,,,,,,,,,,,,,,,,false,,plaisted_de,,,1:ethics;2:religious_ethics;3:divine_command_theory
131737,article,plakias:2015,,,2015,,Experimental Philosophy,Experimental Philosophy,,,,oxford-philosophy-handbooks-online,,,,,,,,,,,,,,,,,,,,10.1093/oxfordhb/9780199935314.013.17,,,false,,plakias,,,1:experimental_philosophy
131738,article,plakias:2019,,,2019,,Publishing Without Belief,Publishing Without Belief,,,,analysis,79,4,638--646,,,,,,,,,,,,,,,,,,,,false,,plakias,,,1:metaphilosophy;2:philosophy_as_a_discipline
131739,incollection,plakias:2020,,,2020,,Moral Relativism and Moral Disagreement,Moral Relativism and Moral Disagreement,,,,,,,155--164,,,,,,,,,,,,,,,,,,,,false,,plakias,,,1:ethics;2:metaethics;3:moral_relativism
131740,article,plakias:2021,,,2021,,The Aesthetics of Food,The Aesthetics of Food,,,,philosophy-compass,16,11,e12781,e12781,,,,,,,,,,,,,,,,10.1111/phc3.12781,,,false,,plakias,,,
131741,incollection,plamenatz:1967,,,1967,,"Responsibility, Blame and Punishment","Responsibility, Blame and Punishment",,,,,,,,,,,,,,,,,,,,,,,,,,,false,,plamenatz,,,1:law;3:punishment
131742,incollection,plamenatz:1967a,,,1967,,Diversity of Rights and Kinds of Equality,Diversity of Rights and Kinds of Equality,,,,,,,79--98,,,,,,,,,,,,,,,,,,,,false,,plamenatz,,,1:political_philosophy;2:equality
131743,book,plamenatz:1968,,,1968,,"Consent, Freedom, and Political Obligation","Consent, Freedom, and Political Obligation",,,,,,,,,,London,,,oxford-university-press,,2,,,,,,,,,,,,false,,plamenatz,,,1:political_philosophy;2:authority;3:political_obligation
131744,incollection,plamenatz:2000,,,2000,,"`Was nichts anderes heisst, als dass man ihn zwingen wird, frei zu sein'' (I 7)","‘Was nichts anderes heisst, als dass man ihn zwingen wird, frei zu sein” (I 7)",,,,,,,69--84,,,,,,,,,,,,,,,,,,,ngerman,false,,plamenatz,,,1:political_philosophy
131745,article,plamondon:1975,,,1975,,The Contemporary Reconciliation of Mechanism and Organicism,The Contemporary Reconciliation of Mechanism and Organicism,,,,dialectica,29,4,213--222,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.1975.tb00660.x,,,false,,plamondon,,,1:biology
131746,book,plana:1971,,,1971,,Del Yo al Nosotros,Del Yo al Nosotros,,,,,,,,,,Barcelona,,,editorial-estela,,,,,,,,,,,,,spanish,false,,plana,,,1:varia
131747,article,planavergne:1975,,,1975,,D{\'e}duction et trivalence,Déduction et trivalence,,,,logique-et-analyse,18,69/70,51--58,,,,,,,,,,,,,,,,,,,french,false,,planavergne,,,1:logic;2:many_valued_logic;3:three_valued_logic
131748,incollection,planeaux_g:2022,,,2022,,"Socrates, Bendis, and Cephalus: Does Plato's \emph{Republic} Have an Historical Setting?","Socrates, Bendis, and Cephalus: Does Plato's Republic Have an Historical Setting?",,,,,,,67--98,,,,,,,,,,,,,,,,,,,,false,,planeaux_g,,,
131749,incollection,plans:1991,,,1991,,La Noci{\'o}n de Valor en la Escuela fenomenol{\'o}gica,La Noción de Valor en la Escuela fenomenológica,,,,,,,79--92,,,,,,,,,,,,,,,,,,,spanish,false,,plans,,,
131750,article,plant_b:2011,,,2011,,"Religion, Relativism, and Wittgenstein's Naturalism","Religion, Relativism, and Wittgenstein's Naturalism",,,,international-journal-of-philosophical-studies,19,2,177--209,,,,,,,,,Reprinted in \citet[223--255]{baghramian:2014},Reprinted in Baghramian (2014),,,,,,,,,,false,,plant_b,,,1:metaphysics;2:relativism
131751,article,plant_b:2017,,,2017,,On the Domain of Metaphilosophy,On the Domain of Metaphilosophy,,,,metaphilosophy,48,1/2,3--24,,,,,,,,,,,,,,,,,,,,false,,plant_b,,,1:metaphilosophy
131752,incollection,plant_r:1992,,,1992,,Citizenship and Rights,Citizenship and Rights,,,,,,,108--133,,,,,,,,,,,,,,,,,,,,false,,plant_r,,,1:political_philosophy;2:liberalism
131753,incollection,plant_r:1998,,,1998,,Why Social Justice?,Why Social Justice?,,,,,,,269--284,,,,,,,,,,,,,,,,,,,,false,,plant_r,,,1:social_philosophy
131754,incollection,plant_s:2009,,,2009,,Simone Weil,Simone Weil,,,,,,,199--210,,,,,,,,,,,,,,,,,,,,false,,plant_s,,,1:religion
131755,book,plantin:1990,,,1990,,Essais sur l'argumentation,Essais sur l'argumentation,Essais sur l'argumentation,Essais sur l'argumentation,,,,,,,,Paris,,,editions-kime,,,,,,,,,,,,,french,false,,plantin,,,1:argumentation;2:informal_logic
131756,article,plantinga_a-grim:1993,,,1993,,"Truth, Omniscience, and Cantorian Arguments: An Exchange","Truth, Omniscience, and Cantorian Arguments: An Exchange",,,,philosophical-studies,71,3,267--306,,,,,,,,,,,,,,,,,10.1007/bf00989730,,,false,,plantinga_a;grim_p,,,1:epistemology;2:epistemic_logic;3:logical_omniscience
131757,book,plantinga_a-tooley:2008,,,2008,,Knowledge of God,Knowledge of God,,,,,,,,,great_debates_in_philosophy,Chichester,,,wiley-blackwell,,,,,,,,,,,10.1002/9781444301304,,,false,,plantinga_a;tooley,,,1:religion;2:epistemology_of_religion
131758,book,plantinga_a-wolterstorff:1983,,,1983,,Faith and Rationality: Reason and Belief in God,Faith and Rationality: Reason and Belief in God,Faith and Rationality: Reason and Belief in God,Faith and Rationality: Reason and Belief in God,,,,,,,,"Notre Dame, Indiana",,,university-of-notre-dame-press,,,,,,,,,,,,,,false,,,plantinga_a;wolterstorff,,1:religion;2:faith
131759,article,plantinga_a:1958,,,1958,,Dooyeweerd on Meaning and Being,Dooyeweerd on Meaning and Being,,,,reformed-journal,8,,10--15,,,,,,,,,,,,,,,,,,,,false,,plantinga_a,,,1:ontology;2:being
131760,article,plantinga_a:1958a,,,1958,,An Existentialist's Ethics,An Existentialist's Ethics,,,,the-review-of-metaphysics,12,,235--256,,,,,,,,,,,,,,,,,,,,false,,plantinga_a,,,1:ethics
131761,article,plantinga_a:1961,,,1961,,"It's Actual, So it Must Be Possible","It's Actual, So it Must Be Possible",,,,philosophical-studies,12,4,61--64,,,,,,,,,,,,,,,,,10.1007/bf00420734,,,false,,plantinga_a,,,1:modality
131762,article,plantinga_a:1961a,,,1961,,Things and Persons,Things and Persons,,,,the-review-of-metaphysics,14,,493--519,,,,,,,,,,,,,,,,,,,,false,,plantinga_a,,,1:persons;2:personal_identity
131763,article,plantinga_a:1961b,,,1961,,A Valid Ontological Argument,A Valid Ontological Argument,,,,the-philosophical-review,70,,93--101,,,,,,,,,,,,,,,,,,,,false,,plantinga_a,,,1:religion;2:arguments_for_the_existence_of_god;3:ontological_argument
131764,article,plantinga_a:1962,,,1962,,The Perfect Goodness of God,The Perfect Goodness of God,,,,australasian-journal-of-philosophy,40,,70--75,,,,,,,,,,,,,,,,,,,,false,,plantinga_a,,,1:religion;2:divine_attributes;3:divine_goodness
131765,article,plantinga_a:1963,,,1963,,Christianity and Analytic Philosophy,Christianity and Analytic Philosophy,,,,christianity-today,8,2,17--20,,,,,,,,,,,,,,,,,,,,false,,plantinga_a,,,1:religion
131766,book,plantinga_a:1964,,,1964,,Faith and Philosophy: Philosophical Studies in Religion and Ethics,Faith and Philosophy: Philosophical Studies in Religion and Ethics,Faith and Philosophy: Philosophical Studies in Religion and Ethics,Faith and Philosophy: Philosophical Studies in Religion and Ethics,,,,,,,,"Grand Rapids, Michigan",,,william-b-eerdmans-publishing-co,,,,,,,,,,,,,,false,,,plantinga_a,,1:religion
131767,incollection,plantinga_a:1964a,,,1964,,Necessary Being,Necessary Being,,,,,,,97--110,,,,,,,,,,,,,,,,,,,,false,,plantinga_a,,,1:modality;2:contingency;3:divine_contingency
131768,article,plantinga_a:1964b,,,1964,,On Being Honest to God,On Being Honest to God,,,,reformed-journal,8,2,17--20,,,,,,,,,,,,,,,,,,,,false,,plantinga_a,,,1:religion
131769,incollection,plantinga_a:1964c,,,1964,,The Sceptics' Strategy,The Sceptics' Strategy,,,,,,,226--227,,,,,,,,,,,,,,,,,,,,false,,plantinga_a,,,1:religion;2:epistemology_of_religion;3:religious_skepticism
131770,book,plantinga_a:1965,,,1965,,The Ontological Argument: From St: Anselm to Contemporary Philosophers,The Ontological Argument: From St: Anselm to Contemporary Philosophers,The Ontological Argument: From St: Anselm to Contemporary Philosophers,The Ontological Argument: From St: Anselm to Contemporary Philosophers,,,,,,,,"Garden City, New York",,,doubleday-co,,,,,,,,,,,,,,false,,,plantinga_a,,1:religion;2:arguments_for_the_existence_of_god;3:ontological_argument
131771,incollection,plantinga_a:1965a,,,1965,,The Free Will Defence,The Free Will Defence,,,,,,,204--220,,,,,,,,,Reprinted in \citet[105--120]{mitchell_b:1971},Reprinted in Mitchell (1971),,,,,,,,,,false,,plantinga_a,,,1:religion;2:problem_of_evil
131772,article,plantinga_a:1966,,,1966,,Induction and Other Minds,Induction and Other Minds,,,,the-review-of-metaphysics,19,3,441--461,,,,,,,,,,,,,,,,,,,,false,,plantinga_a,,,1:skepticism;2:other_minds
131773,article,plantinga_a:1966a,,,1966,,Kant's Objection to the Ontological Argument,Kant's Objection to the Ontological Argument,,,,the-journal-of-philosophy,63,,537--546,,,,,,,,,,,,,,,,,,,,false,,plantinga_a,,,1:religion;2:arguments_for_the_existence_of_god;3:ontological_argument
