id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
168532,article,toader:2002,,,2002,,Mathematical Diagrams in Practice: An Evolutionary Account,Mathematical Diagrams in Practice: An Evolutionary Account,,,,logique-et-analyse,45,45,179/180,179,341--355,341,,,,,,,,,,,,,,,,,,,english,false,,,toader,,,1:logic;2:nature_of_proof
168533,article,toader:2014,,,2014,,Why did Weyl Think that Formalism's Victory Against Intuitionism Entails a Defeat of Pure Phenomenology?,Why did Weyl Think that Formalism's Victory Against Intuitionism Entails a Defeat of Pure Phenomenology?,,,,history-and-philosophy-of-logic,35,35,2,2,198--208,198,,,,,,,,,,,,,,,,,,,english,false,,,toader,,,1:logic;2:intuitionistic_logic
168534,article,toader:2015,,,2015,,Objectivity and Understanding: A New Reading of Carnap's \emph{Aufbau},Objectivity and Understanding: A New Reading of Carnap's Aufbau,,,,synthese,192,192,5,5,1543--1557,1543,,,,,,,,,,,,,,,,,,,english,false,,,toader,,,1:ontology;2:constructional_ontology;3:aufbau
168535,incollection,toader:2015a,,,2015,,Against Harmony: Infinite Idealizations and Causal Explanation,Against Harmony: Infinite Idealizations and Causal Explanation,,,,,,,,,291--301,291,,,,,,,,,,,,,,,,,,,english,false,,,toader,,,1:causation;2:causal_explanation
168536,incollection,toader:2020,,,2020,,Categoricity and Possibility.~A Note on Williamson's Modal Monism,Categoricity and Possibility. A Note on Williamson's Modal Monism,,,,,,,,,221,221,,,,,,,,,,,,,,,,,,,english,false,,,toader,,,1:modality;2:types_of_necessity
168537,book,toadvine:2006,,,2006,,Merleau-Ponty.~Critical Assessments,Merleau-Ponty. Critical Assessments,Merleau-Ponty.~Critical Assessments,Merleau-Ponty. Critical Assessments,,,,,I,1,,,,critical_assessments_of_leading_philosophers,London,,,routledge,,,,,,,,,,,,,english,false,,,,toadvine,,1:history_of_philosophy
168538,book,toadvine:2006a,,,2006,,Merleau-Ponty.~Critical Assessments,Merleau-Ponty. Critical Assessments,Merleau-Ponty.~Critical Assessments,Merleau-Ponty. Critical Assessments,,,,,II,2,,,,critical_assessments_of_leading_philosophers,London,,,routledge,,,,,,,,,,,,,english,false,,,,toadvine,,1:history_of_philosophy
168539,book,toadvine:2006b,,,2006,,Merleau-Ponty.~Critical Assessments,Merleau-Ponty. Critical Assessments,Merleau-Ponty.~Critical Assessments,Merleau-Ponty. Critical Assessments,,,,,III,3,,,,critical_assessments_of_leading_philosophers,London,,,routledge,,,,,,,,,,,,,english,false,,,,toadvine,,1:history_of_philosophy
168540,book,toadvine:2006c,,,2006,,Merleau-Ponty.~Critical Assessments,Merleau-Ponty. Critical Assessments,Merleau-Ponty.~Critical Assessments,Merleau-Ponty. Critical Assessments,,,,,IV,4,,,,critical_assessments_of_leading_philosophers,London,,,routledge,,,,,,,,,,,,,english,false,,,,toadvine,,1:history_of_philosophy
168541,incollection,toadvine:2007,,,2007,,``Strange Kinship'': Merleau-Ponty on the Human-Animal Relation,“Strange Kinship”: Merleau-Ponty on the Human-Animal Relation,,,,,,,,,17--32,17,,,,,,,,,,,,,,,,,,,english,false,,,toadvine,,,1:animals
168542,incollection,toadvine:2012,,,2012,,The Chiasm,The Chiasm,,,,,,,,,336--347,336,,,,,,,,,,,,,,,,,,,english,false,,,toadvine,,,1:metaphysics;2:phenomenology
168543,article,toadvine:2014,,,2014,,The Elemental Past,The Elemental Past,,,,research-in-phenomenology,44,44,2,2,262--279,262,,,,,,,,,,,,,,,,,10.1163/15691640-12341288,,english,false,,,toadvine,,,1:time;2:the_past
