id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
123684,book,odaly_g:1987,,,1987,,Augustine's Philosophy of Mind,Augustine's Philosophy of Mind,,,,,,,,,,,,,"Berkeley, California",,,university-of-california-press,,,,,,,,,,,,,english,false,,,odaly_g,,,
123685,incollection,odaly_g:1989,,,1989,,Predestination and Freedom in Augustine's Ethics,Predestination and Freedom in Augustine's Ethics,,,,,,,,,85--97,85,,,,,,,,,,,,,,,,,,,english,false,,,odaly_g,,,1:religion
123686,incollection,odaly_g:2001,,,2001,,The Response to Skepticism and the Mechanisms of Cognition,The Response to Skepticism and the Mechanisms of Cognition,,,,,,,,,159--170,159,,,,,,,,,,,,,,,,,,,english,false,,,odaly_g,,,1:skepticism
123687,incollection,odaly_g:2007,,,2007,,"Friendship and Transgression: \emph{Luminosus Limes Amicitiae} (Augustine, \emph{Confessions} 2.2.2) and the Themes of \emph{Confessions} 2","Friendship and Transgression: Luminosus Limes Amicitiae (Augustine, Confessions 2.2.2) and the Themes of Confessions 2",,,,,,,,,211--224,211,,,,,,,,,,,,,,,,,,,english,false,,,odaly_g,,,1:feeling;2:friendship
123688,incollection,odaly_g:2008,,,2008,,"Two Kinds of Subjectivity in Augustine's \emph{Confessions}: Memory and Identity, and the Integrated Self","Two Kinds of Subjectivity in Augustine's Confessions: Memory and Identity, and the Integrated Self",,,,,,,,,195--204,195,,,,,,,,,,,,,,,,,,,english,false,,,odaly_g,,,1:persons;2:self
123689,article,oday_k:1994,,,1994,,Hume's Distinction between the Natural and Artificial Virtues,Hume's Distinction between the Natural and Artificial Virtues,,,,hume-studies,20,20,1,1,121--141,121,,,,,,,,,,,,,,,,,,,english,false,,,oday_k,,,1:ethics
123690,incollection,oday_m:2001,,,2001,,Postmodernism and Television,Postmodernism and Television,,,,,,,,,112--120,112,,,,,,,,,,,,,,,,,,,english,false,,,oday_m,,,1:metaphilosophy;2:non_factualism;3:postmodernism
123691,UNKNOWN,oddie_w:1948,,,1948,,A Criticism of Sir Arthur Eddington's ``The philosophy of physical science'',A Criticism of Sir Arthur Eddington's “The philosophy of physical science”,,,,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,Th{\`e}se de doctorat,,,,,,,,,,,,english,false,,,oddie_w,,,
123692,incollection,oddie-demetriou:2010,,,2010,,The Fictionalist's Attitude Problem,The Fictionalist's Attitude Problem,,,,,,,,,199--216,199,,,,,,,,,,,,,,,,,,,english,false,,,oddie;demetriou_d,,,1:ethics;2:metaethics;3:error_theory
123693,article,oddie-tichy:1990,,,1990,,Resplicing Properties in the Supervenience Base,Resplicing Properties in the Supervenience Base,,,,philosophical-studies,58,58,3,3,259--269,259,,,,,,,,,,,,,,,,,10.1007/bf00368286,,english,false,,,oddie;tichy_p,,,2:supervenience
123694,article,oddie:1982,,,1982,,Armstrong on the Eleatic Principle and Abstract Entities,Armstrong on the Eleatic Principle and Abstract Entities,,,,philosophical-studies,41,41,2,2,285--295,285,,,,,,,,,,,,,,,,,10.1007/bf00354868,,english,false,,,oddie,,,1:properties;2:universals
123695,book,oddie:1986,,,1986,,Likeness to Truth,Likeness to Truth,,,,,,,30,30,,,,the_university_of_western_ontario_series_in_philosophy_of_science,Dordrecht,,,d-reidel-publishing-co,,,,,,,,,,,,,english,false,,,oddie,,,1:truth;2:approximate_truth;3:truthlikeness
123696,incollection,oddie:1987,,,1987,,The Picture Theory of Truthlikeness,The Picture Theory of Truthlikeness,,,,,,,,,25--46,25,,,,,,,,,,,,,,,,,,,english,false,,,oddie,,,1:truth;2:approximate_truth;3:truthlikeness
123697,incollection,oddie:1987a,,,1987,,Truthlikeness and the Convexity of Propositions,Truthlikeness and the Convexity of Propositions,,,,,,,,,197--216,197,,,,,,,,,,,,,,,,,,,english,false,,,oddie,,,1:truth;2:approximate_truth;3:truthlikeness
123698,incollection,oddie:1988,,,1988,,On a Dogma Concerning Realism and Incommensurability,On a Dogma Concerning Realism and Incommensurability,,,,,,,,,169--204,169,,,,,,,,,,,,,,,,,,,english,false,,,oddie,,,1:metaphysics;2:realism
123699,incollection,oddie:1989,,,1989,,The Unity of Theories,The Unity of Theories,,,,,,,,,343--368,343,,,,,,,,,,,,,,,,,10.1007/978-94-009-2380-5_19,,english,false,,,oddie,,,1:science;2:theories
123700,incollection,oddie:1989a,,,1989,,"Partial Interpretation, Meaning Variance, and Incommensurability","Partial Interpretation, Meaning Variance, and Incommensurability",,,,,,,,,305--322,305,,,,,,,,,,,,,,,,,,,english,false,,,oddie,,,1:science;2:theory_change;3:commensurability_of_meaning
