id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
1075,incollection,aga_n-etal:2021,,,2021,,Recovery of Persons Labeled ``Not Criminally Responsible'': Recommendations Grounded in Lived Experiences,Recovery of Persons Labeled “Not Criminally Responsible”: Recommendations Grounded in Lived Experiences,,,,,,,,,315--330,315,,,,,,,,,,,,,,,,,,,english,false,,,aga_n;vanderlaenen;vanderplasschen,,,1:law;3:punishment
1076,incollection,agacinski:2000,,,2000,,Le souffle cart{\'e}sien,Le souffle cartésien,,,,,,,,,827--834,827,,,,,,,,,,,,,,,,,,,french,false,,,agacinski,,,1:history_of_philosophy
1077,book,agamben-coccia:2009,,,2009,,Angeli.~Ebraismo Cristianesimo Islam,Angeli. Ebraismo Cristianesimo Islam,Angeli.~Ebraismo Cristianesimo Islam,Angeli. Ebraismo Cristianesimo Islam,,,,,,,,,,,Vicenza,,,pozza,,,,,,,,,,,,,italian,false,,,,agamben;coccia,,1:religion;2:angels
1078,book,agamben:1999,,,1999,,Potentialities: Collected Essays in Philosophy,Potentialities: Collected Essays in Philosophy,Potentialities: Collected Essays in Philosophy,Potentialities: Collected Essays in Philosophy,,,,,,,,,,,"Stanford, California",,,stanford-university-press,,,,,,,,,,,,,english,true,,,agamben,,,1:history_of_philosophy
1079,book,agamben:2004,,,2004,,"Image et m{\'e}moire : {\'e}crits sur l'image, la danse et le cin{\'e}ma","Image et mémoire : écrits sur l'image, la danse et le cinéma",,,,,,,,,,,,arts_et_esth_e_tique,Paris,,,desclee-de-brouwer,,,,,,,,,,,,,french,false,,,agamben,,,1:aesthetics
1080,book,agamben:2004a,,,2004,,"Le temps qui reste : un commentaire de I'Ep{\""{\i}}tre aux Romains",Le temps qui reste : un commentaire de I'Epïtre aux Romains,,,,,,,446,446,,,,rivages_poche,Paris,,,rivages,,,,,,,,,,,,,french,false,,,agamben,,,1:religion
1081,book,agamben:2005,,,2005,,Les profanations,Les profanations,,,,,,,,,,,,,Paris,,,rivages,,,,,,,,,,,,,french,false,,,agamben,,,1:religion
1082,book,agamben:2015,,,2015,,Stasis: The Civil War as a Paradigm,Stasis: The Civil War as a Paradigm,,,,,,,,,,,,,Edinburgh,,,edinburgh-university-press,,,,,,,,,,,,,english,false,,,agamben,,,1:social_philosophy;2:war
1083,incollection,agamben:2017,,,2017,,A Jurist Confronting Himself: Carl Schmitt's Jurisprudential Thought,A Jurist Confronting Himself: Carl Schmitt's Jurisprudential Thought,,,,,,,,,457--470,457,,,,,,,,,,,,,,,,,,,english,false,,,agamben,,,1:law
1084,book,agamben:2018,,,2018,,The Adventure,The Adventure,,,,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,10.7551/mitpress/9780262037594.001.0001,,english,false,,,agamben,,,
1085,article,agamsegal_r:2012,,,2012,,Reflecting on Language from ``Sideways-on'': Preparatory and Non-Preparatory Aspects-Seeing,Reflecting on Language from “Sideways-on”: Preparatory and Non-Preparatory Aspects-Seeing,,,,journal-for-the-history-of-analytical-philosophy,1,1,6,6,,,,,,,,,,,,,,,,,,,,,english,false,,,agamsegal_r,,,1:perception;2:object_of_perception;3:aspect_perception
1086,article,agamsegal_r:2014,,,2014,,"When Language Gives Out: Conceptualization, and Aspect-Seeing as a Form of Judgement","When Language Gives Out: Conceptualization, and Aspect-Seeing as a Form of Judgement",,,,metaphilosophy,45,45,1,1,41--68,41,,,,,,,,,,,,,,,,,,,english,false,,,agamsegal_r,,,1:perception;2:object_of_perception;3:perception_as
1087,incollection,agar-marshall:2015,,,2015,,Human Enhancement,Human Enhancement,,,,,,,,,531--542,531,,,,,,,,,,,,,,,,,,,english,false,,,agar;marshall_f,,,1:ethics;2:transhumanism;3:human_enhancement
1088,article,agar:1993,,,1993,,What do Frogs Really Believe?,What do Frogs Really Believe?,,,,australasian-journal-of-philosophy,71,71,,,1--12,1,,,,,,,,,,,,,,,,,,,english,false,,,agar,,,1:language
1089,article,agar:2003,,,2003,,Functionalism and Personal Identity,Functionalism and Personal Identity,,,,nous,37,37,1,1,52--70,52,,,,,,,,,,,,,,,,,10.1111/1468-0068.00428,,english,false,,,agar,,,1:persons;2:personal_identity
1090,book,agar:2004,,,2004,,Liberal Eugenics -- In Defence of Human Enhancement,Liberal Eugenics – In Defence of Human Enhancement,,,,,,,,,,,,,Oxford,,,blackwell-publishers,,,,,,,,,,,10.1002/9780470775004,,english,false,,,agar,,,1:ethics;2:transhumanism;3:human_enhancement
1091,book,agar:2010,,,2010,,Humanity's End: Why We Should Reject Radical Enhancement,Humanity's End: Why We Should Reject Radical Enhancement,,,,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,10.7551/mitpress/9780262014625.001.0001,,english,false,,,agar,,,1:ethics;2:transhumanism
1092,incollection,agar:2013,,,2013,,There is a Legitimate Place for Human Genetic Enhancement,There is a Legitimate Place for Human Genetic Enhancement,,,,,,,,,343--352,343,,,,,,,,,,,,,,,,,,,english,false,,,agar,,,1:ethics;2:transhumanism;3:human_enhancement
1093,book,agar:2014,,,2014,,Truly Human Enhancement: A Philosophical Defense of Limits,Truly Human Enhancement: A Philosophical Defense of Limits,,,,,,,,,,,,,"Cambridge, Massachusetts",,,the-mit-press,,,,,,,,,,,,,english,false,,,agar,,,1:ethics;2:transhumanism;3:human_enhancement
1094,article,agarwal_bk:1988,,,1988,,The Distribution of Natural Talents As a Social Asset,The Distribution of Natural Talents As a Social Asset,,,,indian-philosophical-quarterly,15,15,4,4,501--514,501,,,,,,,,,,,,,,,,,,,english,false,,,agarwal_bk,,,1:political_philosophy;2:justice
1095,incollection,agarwal_r:1997,,,1997,,Towards a {PURE} System for Information Access,Towards a PURE System for Information Access,,,,,,,,,90--97,90,,,,,,,,,,,,,,,,,,,english,false,,,agarwal_r,,,1:linguistics;2:dialogue;3:computational_dialogue
