id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
43377,book,djaballah:2008,,,2008,,"Kant, Foucault, and Forms of Experience","Kant, Foucault, and Forms of Experience",,,,,,,,,,London,,,routledge,,,,,,,,,,,,,,false,,djaballah,,,1:perception;2:experience
43378,incollection,djaballah:2013,,,2013,,"Foucault on Kant, Enlightenment, and Being Critical","Foucault on Kant, Enlightenment, and Being Critical",,,,,,,264--281,,,,,,,,,,,,,,,,,,,,false,,djaballah,,,1:history_of_philosophy
43379,incollection,djalali-etal:2012,,,2012,,Corpus Evidence for Preference-Driven Interpretation,Corpus Evidence for Preference-Driven Interpretation,,,,,,,150--159,,,,,,,,,,,,,,,,,,,,false,,djalali;lauer_s;potts_c,,,1:linguistics;2:corpus_linguistics
43380,UNKNOWN,djassah_kb:1997,,,1997,,La redistribution des revenus : aspects {\'e}thiques et politiques,La redistribution des revenus : aspects éthiques et politiques,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,Travail de licence,,,,,,,,,,,,french,false,,djassah_kb,,,
43381,book,djebbar:2005,,,2005,,L'alg{\`e}bre arabe : gen{\`e}se d'un art,L'algèbre arabe : genèse d'un art,,,,,,,,,,Paris,,,vuibert,,,,,,,,,,,,,french,false,,djebbar,,,1:mathematics;2:history_of_mathematics
43382,book,djeranian:2023,,,2023,,"L'apprentissage de la responsabilit{\'e}.~Essai sur le sto{\""{\i}}cisme d'{\'E}pict{\`e}te",L'apprentissage de la responsabilité. Essai sur le stoïcisme d'Épictète,,,,,,,,,,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,djeranian,,,
43383,incollection,djian-majolino:2021,,,2021,,Phenomenon,Phenomenon,,,,,,,352--367,,,,,,,,,,,,,,,,,,,,false,,djian;majolino_c,,,1:rationality;2:intuition_as_a_faculty;3:phenomenological_reduction
43384,incollection,djordjevic:2012,,,2012,,Goodman's Only World,Goodman's Only World,,,,,,,269--280,,,,,,,,,,,,,,,,,10.1007/978-94-007-2390-0_15,,,false,,djordjevic,,,1:metaphysics;2:relativism
43385,article,djordjevic:2013,,,2013,,Similarity and Cotenability,Similarity and Cotenability,,,,synthese,190,4,681--691,,,,,,,,,,,,,,,,,10.1007/s11229-012-0198-4,,,false,,djordjevic,,,1:properties;2:resemblance
43386,article,djordjevic:2020,,,2020,,"Assumptions, Hypotheses, and Antecedents","Assumptions, Hypotheses, and Antecedents",,,,dialectica,74,2,397--438,,,,,,,,,,,The Formalisation of Arguments,The Formalisation of Arguments,,,,,10.48106/dial.v74.i2.08,,,false,,djordjevic,,michels_r,1:rationality;2:supposition
43387,article,djukic-popescu:2003,,,2003,,A Critique of Langsam's ``The Theory of Appearing Defended'',A Critique of Langsam's “The Theory of Appearing Defended”,,,,philosophical-studies,112,1,69--91,,,,,,,,,,,,,,,,,10.1023/a:1022538609397,,,false,,djukic;popescu_vb,,,1:perception;2:appearances
43388,article,djukic:1996,,,1996,,Kant on Existence as a Property of Individuals,Kant on Existence as a Property of Individuals,,,,history-of-philosophy-quarterly,13,4,469--481,,,,,,,,,,,,,,,,,,,,false,,djukic,,,1:ontology;2:existence_as_predicate
43389,UNKNOWN,djukic:1997,,,1997,,Essentialism: Paradise Lost,Essentialism: Paradise Lost,,,,,,,,,,Adelaide,,philosophy_department_university_of_adelaide,,PhD dissertation,,,,,,,,,,,,,false,,djukic,,,2:essence
43390,article,djukic:2001,,,2001,,Review of \citet{chaitin:1998},Review of Chaitin (1998),,,,studia-logica-an-international-journal-for-symbolic-logic,68,3,407--410,,,,,,,,,,,,,,,,,,,,false,,djukic,,,1:computation;2:computability;3:computational_complexity
43391,article,djukic:2005,,,2005,,Do Four-Dimensionalists Have to Be Counterpart Theorists?,Do Four-Dimensionalists Have to Be Counterpart Theorists?,,,,australasian-journal-of-philosophy,83,2,292--311,,,,,,,,,,,,,,,,,,,,false,,djukic,,,1:modality;2:possibilia;3:counterpart_theory
43392,incollection,djuric_m:1979,,,1979,,\emph{Homo Politicus},Homo Politicus,,,,,,,101--120,,,,,,,,,,,,,,,,,,,,false,,djuric_m,,,1:political_philosophy;2:marxism;3:praxis
43393,incollection,djuth_m:2006,,,2006,,"Memory, Imagination of the Inner Self in Augustine's ``Confessions''","Memory, Imagination of the Inner Self in Augustine's “Confessions”",,,,,,,717--730,,,,,,,,,,,,,,,,,,,,false,,djuth_m,,,1:persons;2:self
