id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
93960,article,kwa:1989,,,1989,,{BS}*: An Admissible Bidirectional Staged Heuristic Search Algorithm,BS*: An Admissible Bidirectional Staged Heuristic Search Algorithm,,,,artificial-intelligence,38,1,95--109,95,,,,,,,,,,,,,,,,,,,english,false,,,kwa,,,1:computation;2:data;3:search
93961,article,kwan_km:2006,,,2006,,Can Religious Experience Provide Justification for the Belief in God? The Debate in Contemporary Analytic Philosophy,Can Religious Experience Provide Justification for the Belief in God? The Debate in Contemporary Analytic Philosophy,,,,philosophy-compass,1,6,640--661,640,,,,,,,,,,,,,,,,,,,english,false,,,kwan_km,,,1:religion;2:religious_experience
93962,incollection,kwan_km:2009,,,2009,,The Argument from Religious Experience,The Argument from Religious Experience,,,,,,,498--552,498,,,,,,,,,,,,,,,,,,,english,false,,,kwan_km,,,1:religion;2:religious_experience
93963,incollection,kwan_km:2013,,,2013,,Religious Experience,Religious Experience,,,,,,,383--397,383,,,,,,,,,,,,,,,,,,,english,false,,,kwan_km,,,1:religion;2:faith
93964,incollection,kwan_tw:1984,,,1984,,Heidegger's Quest for the Essence of Man,Heidegger's Quest for the Essence of Man,,,,,,,47--64,47,,,,,,,,,,,,,,,,,,,english,false,,,kwan_tw,,,2:essence;3:human_essence
93965,incollection,kwan_tw:1990,,,1990,,Husserl's Concept of Horizon: An Attempt at Reappraisal,Husserl's Concept of Horizon: An Attempt at Reappraisal,,,,,,,361--400,361,,,,,,,,,,,,,,,,,,,english,false,,,kwan_tw,,,1:metaphysics;2:totality
93966,incollection,kwan_tw:1995,,,1995,,The Doctrine of Categories and the Topology of Concern: Prolegomena to an Ontology of Culture,The Doctrine of Categories and the Topology of Concern: Prolegomena to an Ontology of Culture,,,,,,,243--302,243,,,,,,,,,,,,,,,,,,,english,false,,,kwan_tw,,,1:social_philosophy;2:culture
93967,incollection,kwan_tw:2005,,,2005,,Hegelian and Heideggerian Tautologies,Hegelian and Heideggerian Tautologies,,,,,,,317--338,317,,,,,,,,,,,,,,,,,,,english,false,,,kwan_tw,,,
93968,article,kwan_tw:2007,,,2007,,Towards a Phenomenology of Pronouns,Towards a Phenomenology of Pronouns,,,,international-journal-of-philosophical-studies,15,2,247--268,247,,,,,,,,,,,,,,,,,,,english,false,,,kwan_tw,,,1:language;2:pronouns
93969,incollection,kwan_tw:2009,,,2009,,Unamuno as ``Pathological'' Phenomenologist: Tragic Sense and Beyond,Unamuno as “Pathological” Phenomenologist: Tragic Sense and Beyond,,,,,,,231--252,231,,,,,,,,,,,,,,,,,,,english,false,,,kwan_tw,,,
93970,book,kwasniewski:2007,,,2007,,Wisdom's Apprentice.~Thomistic Essays in Honor of Laurence Dewan O.P.,Wisdom's Apprentice. Thomistic Essays in Honor of Laurence Dewan O.P.,Wisdom's Apprentice.~Thomistic Essays in Honor of Laurence Dewan O.P.,Wisdom's Apprentice. Thomistic Essays in Honor of Laurence Dewan O.P.,,,,,,,,,"Washington, D.C.",,,the-catholic-university-of-america-press,,,,,,,,,,,,,english,false,,,kwasniewski,,,1:history_of_philosophy
93971,article,kwasny_l:2021,,,2021,,Der Tod als freie Entscheidung,Der Tod als freie Entscheidung,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2021-10-14-kwasny,ngerman,false,,,kwasny_l,,,
93972,article,kwatra:1978,,,1978,,Microphysics and Reality,Microphysics and Reality,,,,indian-philosophical-quarterly,5,3,423--432,423,,,,,,,,,,,,,,,,,,,english,false,,,kwatra,,,1:complexity;2:simples
93973,incollection,kwiat-englert:2004,,,2004,,"Quantum Erasing the Nature of Reality: or, perhaps, the Reality of Nature?","Quantum Erasing the Nature of Reality: or, perhaps, the Reality of Nature?",,,,,,,306--328,306,,,,,,,,,,,,,,,,,,,english,false,,,kwiat;englert_bg,,,1:quantum_mechanics
93974,incollection,kwiatkowska-etal:1994,,,1994,,A Hierarchy of Partial Order Temporal Properties,A Hierarchy of Partial Order Temporal Properties,,,,,,,398--414,398,,,,,,,,,,,,,,,,,,,english,false,,,kwiatkowska;peled_da;penczek_w,,,1:time;2:tense_logic
93975,article,kwiatkowski_t:1967,,,1967,,La s{\'e}miotique de K.~Ajdukiewicz et l'{\'e}volution de son {\'e}pist{\'e}mologie,La sémiotique de K. Ajdukiewicz et l'évolution de son épistémologie,,,,logique-et-analyse,10,39/40,239--261,239,,,,,,,,,,,,,,,,,,,french,false,,,kwiatkowski_t,,,1:exemplification;2:reism
93976,incollection,kwiatkowski_t:1993,,,1993,,Classification of Reasonings in Contemporary Polish Philosophy,Classification of Reasonings in Contemporary Polish Philosophy,,,,,,,117--168,117,,,,,,,,,,,,,,,,,,,english,false,,,kwiatkowski_t,,,1:epistemology;2:justification;3:reasons_for_belief
93977,article,kwiek:2008,,,2008,,Revisiting the Classical German Idea of the University (On the Nationalization of the Modern Institution),Revisiting the Classical German Idea of the University (On the Nationalization of the Modern Institution),,,,polish-journal-of-philosophy,2,1,55--78,55,,,,,,,,,,,,,,,,,,,english,false,,,kwiek,,,1:political_philosophy
93978,incollection,kwock:1997,,,1997,,Lexicon Effects on Chinese Information Retrieval,Lexicon Effects on Chinese Information Retrieval,,,,,,,141--148,141,,,,,,,,,,,,,,,,,,,english,false,,,kwock,,,1:linguistics;2:logic_for_natural_language;3:natural_language_programming
93979,article,kwoh_ck-gillies:1996,,,1996,,Using Hidden Nodes in Bayesian Networks,Using Hidden Nodes in Bayesian Networks,,,,artificial-intelligence,88,1/2,1--38,1,,,,,,,,,,,,,,,,,,,english,false,,,kwoh_ck;fyfegillies,,,1:decision_theory;2:bayesian_networks
93980,book,kwok_kw:2022,,,2022,,Time and Poetic Speech: A Philosophical Investigation,Time and Poetic Speech: A Philosophical Investigation,,,,,,,,,,,Berlin,,,springer,,,,,,,,,,,10.1007/978-3-031-12455-6,,english,false,,,kwok_kw,,,
93981,article,kwon_h:2017,,,2017,,Mary and the Two Gods: Trying Out an Ability Hypothesis,Mary and the Two Gods: Trying Out an Ability Hypothesis,,,,the-philosophical-review,126,2,191--217,191,,,,,,,,,,,,,,,,,,,english,false,,,kwon_h,,,1:perception;2:phenomenal_properties;3:knowledge_argument
93982,incollection,kwon_j:2005,,,2005,,Simulating the Unpresentable and the Sublime,Simulating the Unpresentable and the Sublime,,,,,,,55--66,55,,,,,,,,,,,,,,,,,,,english,false,,,kwon_j,,,1:aesthetics;2:aesthetic_experience;3:the_sublime
93983,incollection,kwong_cy:1984,,,1984,,Conscience and Life: The Role of Freedom in Heidegger's Conception of Conscience,Conscience and Life: The Role of Freedom in Heidegger's Conception of Conscience,,,,,,,139--152,139,,,,,,,,,,,,,,,,,,,english,false,,,kwong_cy,,,1:ethics;2:conscience
93984,article,kwong_jmc:2006,,,2006,,Why Concepts Can't Be Theories,Why Concepts Can't Be Theories,,,,philosophical-explorations,9,3,309--325,309,,,,,,,,,,,,,,,,,,,english,false,,,kwong_jmc,,,1:representation;2:concepts
93985,article,kwong_jmc:2014,,,2014,,Why Concepts should Not Be Pluralized or Eliminated,Why Concepts should Not Be Pluralized or Eliminated,,,,polish-journal-of-philosophy,8,1,7--23,7,,,,,,,,,,,,,,,,,,,english,false,,,kwong_jmc,,,1:representation;2:concepts
93986,article,kwong_jmc:2017,,,2017,,Is Open-Mindedness Conducive to Truth?,Is Open-Mindedness Conducive to Truth?,,,,synthese,194,5,1613--1626,1613,,,,,,,,,,,,,,,,,,,english,false,,,kwong_jmc,,,1:truth
93987,article,kwong_jmc:2020,,,2020,,Hope and Hopefulness,Hope and Hopefulness,,,,canadian-journal-of-philosophy,50,7,832--843,832,,,,,,,,,,,,,,,,,,,english,false,,,kwong_jmc,,,1:feeling;2:hope
93988,incollection,kwong_oy:1998,,,1998,,Aligning WordNet with Additional Lexical Resources,Aligning WordNet with Additional Lexical Resources,,,,,,,73--79,73,,,,,,,,,,,,,,,,,,,english,false,,,kwong_oy,,,1:linguistics;2:natural_language_processing;3:wordnet
