id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
43398,incollection,doan_md:2020,,,2020,,Collective Inaction and Collective Epistemic Agency,Collective Inaction and Collective Epistemic Agency,,,,,,,202--215,202,,,,,,,,,,,,,,,,,,,english,false,,,doan_md,,,1:action;2:collective_action
43399,article,doannguyen-halevy:2005,,,2005,,Semantic Integration Research in the Database Community: A Brief Survey,Semantic Integration Research in the Database Community: A Brief Survey,,,,the-ai-magazine,26,1,83--94,83,,,,,,,,,,,,,,,,,,,english,false,,,doannguyen;halevy_ay,,,1:information;2:knowledge_representation;3:knowledge_integration
43400,incollection,doannguyen:1998,,,1998,,Accumulation of Lexical Sets: Acquisition of Dictionary Resources and Production of New Lexical Sets,Accumulation of Lexical Sets: Acquisition of Dictionary Resources and Production of New Lexical Sets,,,,,,,330--335,330,,,,,,,,,,,,,,,,,,,english,false,,,doannguyen,,,1:linguistics;2:linguistics_as_a_science;3:mathematical_linguistics
43401,article,dobbin:1991,,,1991,,\emph{Prohairesis} in Epictetus,Prohairesis in Epictetus,,,,ancient-philosophy,11,1,111--135,111,,,,,,,,,,,,,,,,,,,english,false,,,dobbin,,,1:action;2:motivation
43402,incollection,dobbs_bjt:1988,,,1988,,Newton's Rejection of the Mechanical iEther: Empirical Difficulties and Guiding Assumptions,Newton's Rejection of the Mechanical iEther: Empirical Difficulties and Guiding Assumptions,,,,,,,69--84,69,,,,,,,,,,,,,,,,,,,english,false,,,dobbs_bjt,,,1:science;2:theory_change
43403,article,dobbs_hac:1971,,,1971,,The Dimensions of the Sensible Present,The Dimensions of the Sensible Present,,,,studium-generale,24,,108--126,108,,,,,,,,,Reprinted in \citet[274--292]{fraser_jt-etal:1972},"Reprinted in Fraser, Haber, and Müller (1972)",,,,,,,,,english,false,,,dobbs_hac,,,1:time;2:experience_of_time;3:specious_present
43404,incollection,dobbsweinstein:1998,,,1998,,Gersonides's Radically Modern Understanding of the Agent Intellect,Gersonides's Radically Modern Understanding of the Agent Intellect,,,,,,,191--214,191,,,,,,,,,,,,,,,,,,,english,false,,,dobbsweinstein,,,1:rationality;2:reason_as_a_faculty
43405,incollection,dobbsweinstein:2003,,,2003,,Jewish Philosophy,Jewish Philosophy,,,,,,,121--146,121,,,,,,,,,,,,,,,,,,,english,false,,,dobbsweinstein,,,1:history_of_philosophy
43406,incollection,dobbsweinstein:2009,,,2009,,"Belief, Knowledge, and Certainty","Belief, Knowledge, and Certainty",,,,,,,453--480,453,,,,,,,,,,,,,,,,,,,english,false,,,dobbsweinstein,,,1:epistemology;2:certainty
43407,incollection,dobbsweinstein:2014,,,2014,,Aristotle on the Natural Dwelling of Intellect,Aristotle on the Natural Dwelling of Intellect,,,,,,,297--310,297,,,,,,,,,,,,,,,,,,,english,false,,,dobbsweinstein,,,2:cognition
43408,incollection,dobe:2014,,,2014,,Beauty Reconsidered: Freedom and Virtue in Schelling's Aesthetics,Beauty Reconsidered: Freedom and Virtue in Schelling's Aesthetics,,,,,,,160--179,160,,,,,,,,,,,,,,,,,,,english,false,,,dobe,,,2:aesthetic_value;3:beauty
43409,incollection,dobe:2018,,,2018,,Kant's \emph{A Priori} Principle of Judgments of Taste,Kant's A Priori Principle of Judgments of Taste,,,,,,,66--86,66,,,,,,,,,,,,,,,,,,,english,false,,,dobe,,,1:aesthetics;2:aesthetic_judgement;3:aesthetic_taste
43410,incollection,dobel:1986,,,1986,,The Ends of Ethics -- The Beginnings of Politics,The Ends of Ethics – The Beginnings of Politics,,,,,,,307--335,307,,,,,,,,,,,,,,,,,,,english,false,,,dobel,,,1:political_philosophy
43411,UNKNOWN,dobler_e:1946,,,1946,,"Nemesius von Emesa und die Psychologie des menschlichen Aktes bei Thomas von Aquin (S.~Th.~la-llae, qq.~6-17): eine quellenanalytische Studie","Nemesius von Emesa und die Psychologie des menschlichen Aktes bei Thomas von Aquin (S. Th. la-llae, qq. 6-17): eine quellenanalytische Studie",,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,Th{\`e}se de doctorat,,,,,,,,,,,,ngerman,false,,,dobler_e,,,
43412,UNKNOWN,dobler_s:1991,,,1991,,Wertewandel und Umwelt: vom Risikofaktor Mensch und den Chancen der Umwelt,Wertewandel und Umwelt: vom Risikofaktor Mensch und den Chancen der Umwelt,,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,Travail de licence,,,,,,,,,,,,ngerman,false,,,dobler_s,,,
43413,article,dobler_t:2013,,,2013,,"What is Wrong with Hacker's Wittgenstein? On Grammar, Context and Sense-Determination","What is Wrong with Hacker's Wittgenstein? On Grammar, Context and Sense-Determination",,,,philosophical-investigations,36,3,231--250,231,,,,,,,,,,,,,,,,,,,english,false,,,dobler_t,,,1:history_of_philosophy
43414,book,dobos_n-etal:2011,,,2011,,Global Financial Crisis: The Ethical Issues,Global Financial Crisis: The Ethical Issues,Global Financial Crisis: The Ethical Issues,Global Financial Crisis: The Ethical Issues,,,,,,,,,"Basingstoke, Hampshire",,,palgrave-macmillan,,,,,,,,,,,,,english,false,,,,dobos_n;barry_c;pogge,,1:economics;2:finance;3:financial_crisis
43415,incollection,dobos_n:2011,,,2011,,Introduction,Introduction,,,,,,,1--23,1,,,,,,,,,,,,,,,,,,,english,false,,,dobos_n,,,1:economics;2:finance;3:financial_crisis
43416,incollection,dobos_n:2011a,,,2011,,Neoliberalism -- Is This the End?,Neoliberalism – Is This the End?,,,,,,,63--81,63,,,,,,,,,,,,,,,,,,,english,false,,,dobos_n,,,1:economics;2:finance;3:financial_crisis
43417,incollection,dobos_n:2013,,,2013,,Endangering Soldiers and the Problem of Private Military Contractors,Endangering Soldiers and the Problem of Private Military Contractors,,,,,,,265--272,265,,,,,,,,,,,,,,,,,,,english,false,,,dobos_n,,,1:political_philosophy;2:war;3:just_war
43418,book,dobos_n:2020,,,2020,,"Ethics, Security, and the War-Machine: The True Costs of the Military","Ethics, Security, and the War-Machine: The True Costs of the Military",,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780198860518.001.0001,,english,false,,,dobos_n,,,1:political_philosophy;2:war
