id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
163780,incollection,su_cp:2014,,,2014,,Paraconsistent Justification Logic: a Starting Point,Paraconsistent Justification Logic: a Starting Point,,,,,,,513--532,513,,,,,,,,,,,,,,,,,,,english,false,,,su_cp,,,1:epistemology;2:epistemic_logic;3:justification_logic
163781,incollection,su_y-sano:2020,,,2020,,Cut-Free and Analytic Sequence Calculus of Intuitionistic Epistemic Logic,Cut-Free and Analytic Sequence Calculus of Intuitionistic Epistemic Logic,,,,,,,179--192,179,,,,,,,,,,,,,,,,,,,english,false,,,su_y;sano_k,,,1:logic;2:intuitionistic_logic
163782,UNKNOWN,suarez_j:2002,,,2002,,L'{\'e}piph{\'e}nom{\'e}nisme et le jugement ph{\'e}nom{\'e}nal,L'épiphénoménisme et le jugement phénoménal,,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,Travail de licence,,,,,,,,,,,,french,false,,,suarez_j,,,
163783,UNKNOWN,suarez_j:2009,,,2009,,Debunking the Phenomenal Concept Strategy,Debunking the Phenomenal Concept Strategy,,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,PhD dissertation,,,,,,,,,,,,english,false,,,suarez_j,,,
163784,article,suarez_j:2011,,,2011,,Review of \citet{perezotero:2006},Review of Pérez-Otero (2006),,,,dialectica,65,2,277--281,277,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.2010.01244.x,,english,false,,,suarez_j,,,1:modality
163785,incollection,suarez_m-sanpedro:2011,,,2011,,"Causal Markov, Robustness and the Quantum Correlations","Causal Markov, Robustness and the Quantum Correlations",,,,,,,173--196,173,,,,,,,,,,,,,,,,,,,english,false,,,suarez_m;sanpedro,,,1:properties;2:powers;3:propensities
163786,incollection,suarez_m:1999,,,1999,,The Role of Models in the Application of Scientific Theories: Epistemological Implications,The Role of Models in the Application of Scientific Theories: Epistemological Implications,,,,,,,168--195,168,,,,,,,,,,,,,,,,,,,english,false,,,suarez_m,,,1:explanation
163787,article,suarez_m:2003,,,2003,,Scientific Representation: Against Similarity and Isomorphism,Scientific Representation: Against Similarity and Isomorphism,,,,international-studies-in-the-philosophy-of-science,17,3,225--244,225,,,,,,,,,,,,,,,,,,,english,false,,,suarez_m,,,1:explanation
163788,article,suarez_m:2004,,,2004,,An Inferential Conception of Scientific Representation,An Inferential Conception of Scientific Representation,,,,philosophy-of-science,71,5,767--779,767,,,,,,,,,,,,,,,,,,,english,false,,,suarez_m,,,1:explanation
163789,article,suarez_m:2005,,,2005,,"The Semantic View, Empirical Adequacy, and Application","The Semantic View, Empirical Adequacy, and Application",,,,critica-revista-hispanoamericana-de-filosofia,37,109,29--63,29,,,,,,,,,,,,,,,,,,,english,false,,,suarez_m,,,1:science;2:theories
163790,article,suarez_m:2007,,,2007,,Quantum Propensities,Quantum Propensities,,,,studies-in-history-and-philosophy-of-science-part-b-studies-in-history-and-philosophy-of-modern-physics,38,3,418--438,418,,,,,,,,,,,,,,,,,,,english,false,,,suarez_m,,,1:properties;2:dispositions
163791,incollection,suarez_m:2007a,,,2007,,Causal Inference in Quantum Mechanics: A Reassessment,Causal Inference in Quantum Mechanics: A Reassessment,,,,,,,,,,,,,,,,,,,,,,,,,,,english,false,,,suarez_m,,,1:causation
163792,incollection,suarez_m:2008,,,2008,,Experimental Realism Reconsidered: How Inference to the Most Likely Cause Might Be Sound,Experimental Realism Reconsidered: How Inference to the Most Likely Cause Might Be Sound,,,,,,,137--163,137,,,,,,,,,,,,,,,,,,,english,false,,,suarez_m,,,1:science;2:scientific_realism
163793,incollection,suarez_m:2008a,,,2008,,Commentary on Harr{\'e}'s Paper [on \citet{harre:2008a}],Commentary on Harré's Paper [on Harré (2008)],,,,,,,239--244,239,,,,,,,,,,,,,,,,,,,english,false,,,suarez_m,,,1:science;2:theory_change
163794,book,suarez_m:2009,,,2009,,Fictions in Science: Philosophical Essays on Modeling and Idealization,Fictions in Science: Philosophical Essays on Modeling and Idealization,Fictions in Science: Philosophical Essays on Modeling and Idealization,Fictions in Science: Philosophical Essays on Modeling and Idealization,,,,4,,,,routledge_studies_in_the_philosophy_of_science,London,,,routledge,,,,,,,,,,,,,english,false,,,,suarez_m,,1:explanation
163795,article,suarez_m:2009a,,,2009,,The Many Metaphysics within Physics.~Essay Review of \citet{maudlin:2007},The Many Metaphysics within Physics. Essay Review of Maudlin (2007),,,,studies-in-history-and-philosophy-of-science-part-b-studies-in-history-and-philosophy-of-modern-physics,40,3,273--276,273,,,,,,,,,,,,,,,,,,,english,false,,,suarez_m,,,1:structuralism;2:structuralism_in_the_sciences;3:structuralism_in_physics
163796,incollection,suarez_m:2009b,,,2009,,Scientific Fictions as Rules of Inference,Scientific Fictions as Rules of Inference,,,,,,,158--178,158,,,,,,,,,,,,,,,,,,,english,false,,,suarez_m,,,1:explanation
