id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
1,book,aagaardmogensen-forsey:2019,,,2019,,On Taste: Aesthetic Exchanges,On Taste: Aesthetic Exchanges,On Taste: Aesthetic Exchanges,On Taste: Aesthetic Exchanges,,,,,,,,,,,Newcastle upon Tye,,,cambridge-scholars-publishing,,,,,,,,,,,,,english,false,,,,aagaardmogensen;forsey_j,,1:aesthetics;2:aesthetic_judgement
2,book,aaij_m-godlove:2020,,,2020,,A Companion to Boniface,A Companion to Boniface,A Companion to Boniface,A Companion to Boniface,,,,,92,92,,,,brill_s_companions_to_the_christian_tradition,Leiden,,,ej-brill,,,,,,,,,,,,,english,false,,,,aaij_m;godlove_s,,1:religion
3,book,aaker:1981,,,1981,,Multivariate Analysis in Marketing,Multivariate Analysis in Marketing,,,,,,,,,,,,,"Palo Alto, California",,,scientific-press,,2,,,,,,,,,,,english,false,,,aaker,,,1:social_sciences
4,incollection,aalbers:2016,,,2016,,Regulated Deregulation,Regulated Deregulation,,,,,,,,,563--573,563,,,,,,,,,,,,,,,,,,,english,false,,,aalbers,,,1:political_philosophy;2:liberalism;3:neo_liberalism
5,incollection,aalders-deblois:1992,,,1992,,Plutarch und die politische Philosophie der Griechen,Plutarch und die politische Philosophie der Griechen,,,,,,,,,3384--3404,3384,,,,,,,,,,,,,,,,,,,german,false,,,aalders;deblois_l,,,1:political_philosophy
6,article,aall:1925,,,1925,,The Problem of Reality: An Essay Concerning the Ultimate Forms of Existence,The Problem of Reality: An Essay Concerning the Ultimate Forms of Existence,,,,the-journal-of-philosophy,22,22,,,533--547,533,,,,,,,,,,,,,,,,,,,english,false,,,aall,,,1:metaphysics;2:ontological_categories
7,incollection,aaltola_e:2010,,,2010,,Green Anarchy: Deep Ecology and Primitivism,Green Anarchy: Deep Ecology and Primitivism,,,,,,,,,161--185,161,,,,,,,,,,,,,,,,,,,english,false,,,aaltola_e,,,1:political_philosophy;2:anarchism
8,book,aaltola_e:2012,,,2012,,Animal Suffering: Philosophy and Culture,Animal Suffering: Philosophy and Culture,,,,,,,,,,,,,"Basingstoke, Hampshire",,,palgrave-macmillan,,,,,,,,,,,,,english,false,,,aaltola_e,,,1:animals;2:animal_ethics
9,article,aaltola_e:2014,,,2014,,"Affective Empathy as Core Moral Agency: Psychopathy, Autism and Reason Revisited","Affective Empathy as Core Moral Agency: Psychopathy, Autism and Reason Revisited",,,,philosophical-explorations,17,17,1,1,76--92,76,,,,,,,,,,,,,,,,,,,english,false,,,aaltola_e,,,1:psychology;2:mental_illness;3:autism
10,incollection,aaltola_e:2019,,,2019,,"Love and Animals: Simone Weil, Iris Murdoch and Attention as Love","Love and Animals: Simone Weil, Iris Murdoch and Attention as Love",,,,,,,,,193--204,193,,,,,,,,,,,,,,,,,,,english,false,,,aaltola_e,,,1:feeling;2:friendship;3:love
