id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
130347,incollection,pfeil_h:1970,,,1970,,"Die {\""U}bel und Gott.~Zur zweifachen Theodizeeproblematik von heute",Die Übel und Gott. Zur zweifachen Theodizeeproblematik von heute,,,,,,,,,384--392,384,,,,,,,,,,,,,,,,,,,german,false,,,pfeil_h,,,1:religion;2:problem_of_evil
130348,article,pfenning:2004,,,2004,,Review of \citet{pierce_bc:2002},Review of Pierce (2002),,,,the-bulletin-of-symbolic-logic,10,10,2,2,213--214,213,,,,,,,,,,,,,,,,,,,english,false,,,pfenning,,,1:linguistics
130349,UNKNOWN,pfister_a:1946,,,1946,,"Die Wirtschaftsethik Antonin's von Florenz, (1389-1459)","Die Wirtschaftsethik Antonin's von Florenz, (1389-1459)",,,,,,,,,,,,,Fribourg,,d_e_partement_de_philosophie_universit_e_de_fribourg,,Th{\`e}se de doctorat,,,,,,,,,,,,german,false,,,pfister_a,,,
130350,article,pfister_h:2016,,,2016,,"Was ist Zeit, was ist Zukunft?","Was ist Zeit, was ist Zukunft?",,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2016-12-22-pfister,german,false,,cc-by-3,pfister_h,,,
130351,book,pfister_j:2010,,,2010,,Fachdidaktik Philosophie,Fachdidaktik Philosophie,,,,,,,,,,,,,Stuttgart,,,utb,,,,,,,,,,,,,german,false,,,pfister_j,,,1:metaphilosophy;2:intro_to_philosophy
130352,book,pfister_j:2011,,,2011,,Philosophie.~Ein Lehrbuch,Philosophie. Ein Lehrbuch,,,,,,,,,,,,,Stuttgart,,,reclam,,,,,,,,,,,,,german,false,,,pfister_j,,,1:metaphilosophy;2:intro_to_philosophy
130353,book,pfister_j:2013,,,2013,,Werkzeuge des Philosophierens,Werkzeuge des Philosophierens,,,,,,,,,,,,,Stuttgart,,,reclam,,,,,,,,,,,,,german,false,,,pfister_j,,,1:method;2:method_in_of_philosophy
130354,article,pfister_j:2013a,,,2013,,Was ist der Sinn des Lebens?,Was ist der Sinn des Lebens?,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2013-03-19-pfister,german,false,,cc-by-3,pfister_j,,,
130355,article,pfister_o:1949,,,1949,,Die Rolle des Unbewussten im philosophischen Denken,Die Rolle des Unbewussten im philosophischen Denken,,,,dialectica,3,3,12,12,254--271,254,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.1949.tb00870.x,,german,false,,,pfister_o,,,1:psychology
130356,article,pfisterer:2009,,,2009,,Gedanken beleuchten,Gedanken beleuchten,,,,deutsche-zeitschrift-fur-philosophie,57,57,4,4,583--595,583,,,,,,,,,,,,,,,,,,,german,false,,,pfisterer,,,2:cognition
130357,article,pfisterer:2009a,,,2009,,Kitcher and Frege on A Priori Knowledge,Kitcher and Frege on A Priori Knowledge,,,,conceptus-zeitschrift-fur-philosophie,38,38,94,94,29--43,29,,,,,,,,,,,,,,,,,,,english,false,,,pfisterer,,,1:epistemology;2:a_priori
130358,incollection,pfisterer:2010,,,2010,,"Pr{\""a}dikation und behauptende Kraft",Prädikation und behauptende Kraft,,,,,,,,,51--74,51,,,,,,,,,,,,,,,,,,,german,false,,,pfisterer,,,1:exemplification;2:predication
130359,incollection,pfisterer:2015,,,2015,,Ryle on Perception,Ryle on Perception,,,,,,,,,146--164,146,,,,,,,,,,,,,,,,,,,english,false,,,pfisterer,,,1:perception
130360,incollection,pflaumer:1960,,,1960,,"Zum Wesen von Wahrheit und T{\""a}uschung bei Platon",Zum Wesen von Wahrheit und Täuschung bei Platon,,,,,,,,,189--223,189,,,,,,,,,,,,,,,,,,,german,false,,,pflaumer,,,1:belief;2:error
130361,incollection,pfleger-etal:2003,,,2003,,Robust Multimodal Discourse Processing,Robust Multimodal Discourse Processing,,,,,,,,,107--114,107,,,,,,,,,,,,,,,,,,,english,false,,,pfleger;engel_r;alexandersson,,,1:linguistics;2:dialogue;3:dialogue_interpretation
130362,article,pfleiderer:1892,,,1892,,The National Traits of the Germans as Seen in Their Religion,The National Traits of the Germans as Seen in Their Religion,,,,international-journal-of-ethics,3,3,1,1,1--39,1,,,,,,,,,,,,,,,,,,,english,false,,,pfleiderer,,,1:political_philosophy;2:nationalism
130363,incollection,pfohl:2017,,,2017,,"Religion, Spirituality and Crime","Religion, Spirituality and Crime",,,,,,,,,10--14,10,,,,,,,,,,,,,,,,,,,english,false,,,pfohl,,,1:law;3:criminology
130364,incollection,pfuetze_pe:1967,,,1967,,Martin Buber and American Pragmatism,Martin Buber and American Pragmatism,,,,,,,,,511--542,511,,,,,,,,,,,,,,,,,,,english,false,,,pfuetze_pe,,,1:history_of_philosophy
